ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
21,Downward,TRUE,0.87112534,8.427741485,8.477137485,0.049396,72.01388889,58.65918803,74.68482906,16.02564103,4.143545683,-206.4348536,1.998680409,-78.98241422,0.817025279,72.01388889
22,Downward,TRUE,0.837412477,8.647160875,8.697532875,0.050372,72.94089147,61.3129845,74.39437984,13.08139535,2.895418143,-129.3160464,1.670037968,-80.60068742,0.786882984,70.51841085
23,Downward,TRUE,0.80885309,8.866764478,8.911620478,0.044856,71.81902985,62.02425373,74.1511194,12.12686567,2.486151633,-147.9945735,1.385589869,-82.51537022,0.765279364,70.41977612
24,Downward,TRUE,1,8.946950403,8.952750403,0.0058,84.03353794,81.24144173,85.53697437,4.295532646,1.696599455,-380.8846681,2.678313139,-103.9905828,0.29562648,85.53697437
25,Chevron,TRUE,1,8.946950403,8.952750403,0.0058,84.03353794,81.24144173,85.53697437,4.295532646,1.696599455,-380.8846681,2.678313139,-103.9905828,0.29562648,85.53697437
26,Downward,TRUE,0.87404716,9.094724615,9.140924615,0.0462,73.15732759,62.92025862,75.3125,12.39224138,2.685500561,-175.4605266,1.497484146,-82.2840093,0.766174175,70.46336207
27,Downward,TRUE,1,9.172445163,9.186725163,0.01428,58.12778119,49.83394233,59.31261532,9.478672986,2.83385678,-486.8361512,1.274350339,-102.2561355,0.354625029,49.83394233
28,Downward,TRUE,0.709628165,9.335911964,9.376887964,0.040976,73.60164141,59.08143939,75.49558081,16.41414141,4.709783117,-336.9492243,1.194415516,-83.608222,0.749917553,71.70770202
29,Downward,TRUE,0.868280411,9.55641551,9.60569551,0.04928,71.59643665,54.62811086,74.99010181,20.36199095,5.466777258,-256.4209437,2.035541311,-88.84620007,0.672365442,70.46521493
30,2Syllabes,TRUE,0.661493301,9.783675382,9.842319382,0.058644,72.92760674,44.76826609,90.09793641,45.32967033,9.331727606,-196.8699762,3.474794024,-91.28954708,0.53402517,72.92760674
31,2Syllabes,TRUE,0.72052604,10.05653169,10.09881169,0.04228,70.51451386,43.37635597,83.6724086,40.29605263,8.367946634,-245.5971889,2.621123267,-93.49354231,0.51304738,70.51451386
32,Complex,TRUE,0.7212888,10.31939115,10.33687115,0.01748,59.22554348,57.32336957,68.19293478,10.86956522,3.867597553,-509.2103223,1.251517422,-101.2045051,0.325885544,67.10597826
33,Downward,TRUE,0.704282403,10.70663008,10.75241408,0.045784,72.44391026,50.32852564,77.25160256,26.92307692,8.650358884,-538.4497183,2.221075068,-94.4957835,0.546000529,72.12339744
34,Complex,TRUE,0.831887603,10.92979805,10.97007805,0.04028,69.09539474,57.34727444,72.85479323,15.5075188,5.489454794,-394.7748927,1.791242409,-91.99755132,0.613468872,71.91494361
35,Upward,TRUE,0.663985252,11.58001339,11.60293339,0.02292,67.62925393,59.12140052,74.82820681,15.70680628,5.252902369,-688.742306,1.853509109,-92.2867425,0.554754035,73.51930628
36,Complex,TRUE,0.777158201,11.75332477,11.77953277,0.026208,67.3745438,64.18111314,67.83074818,3.649635036,0.902854477,-79.37621989,1.141728151,-84.52295943,0.763331266,67.3745438
37,Complex,TRUE,0.828843176,11.95422063,12.00282063,0.0486,68.3175738,62.32126384,71.54635609,9.225092251,2.502380334,-154.5311732,1.303339071,-84.22274583,0.758772635,71.54635609
38,Complex,TRUE,0.744074881,12.03170071,12.04130071,0.0096,86.0906457,81.95157285,91.88534768,9.933774834,3.186406188,182.606155,3.008174936,-93.77700354,0.609914503,89.40190397
39,2Syllabes,TRUE,0.717383862,12.18343665,12.25409265,0.070656,66.70336788,54.39766839,95.2007772,40.80310881,7.502075845,-273.6990532,2.287871172,-88.08655629,0.587198275,73.82772021
40,2Syllabes,TRUE,0.646410525,12.40554852,12.48344452,0.077896,71.84853794,49.30755433,88.92504067,39.61748634,7.677137496,1.050652417,3.473403488,-83.75090979,0.678710574,71.16547783
41,Complex,TRUE,0.865179181,12.63296392,12.69632392,0.06336,70.04525214,54.89373699,76.20055517,21.30681818,6.696243483,-186.7496883,4.567824752,-93.39295601,0.56950443,72.88616123
42,Composite,TRUE,0.842646301,12.84259589,12.89153989,0.048944,73.24615965,57.81406088,104.1103572,46.2962963,7.714018576,-440.224642,1.698046558,-88.32991807,0.597702391,74.01776458
43,Complex,TRUE,0.813990474,13.05588328,13.12298328,0.0671,71.27840909,63.09659091,79.46022727,16.36363636,3.319224533,-141.1619237,2.264434918,-84.54310394,0.755210171,71.73295455
44,Complex,TRUE,0.865795553,13.28096219,13.35195419,0.070992,71.0771018,58.62499452,75.86637383,17.24137931,5.173146778,-221.6277858,1.785741773,-94.93676153,0.536162383,69.64032019
45,Complex,TRUE,0.847422838,13.50455076,13.57119076,0.06664,69.54471101,57.5549151,73.88144571,16.32653061,5.956749,-270.1304645,1.629276845,-92.85118106,0.53444523,69.28960897
46,Downward,TRUE,0.87215054,13.69247051,13.74323051,0.05076,70.09004237,59.49682203,73.79766949,14.30084746,3.034962093,-69.19368847,1.69494374,-92.53615371,0.596941061,72.20868644
47,Upward,TRUE,0.595706284,13.77747412,13.78455812,0.007084,59.48757764,54.05279503,62.5931677,8.540372671,3.102058975,1129.13047,1.473084914,-101.0133481,0.465908421,61.81677019
48,Complex,TRUE,0.925099075,13.92189022,14.00598622,0.084096,70.01122586,57.46797327,76.93164109,19.46366782,5.540797659,-168.9429392,2.649870421,-92.96630868,0.554889637,70.01122586
49,2Syllabes,TRUE,0.706807017,14.14499825,14.22827425,0.083276,70.36485602,57.27585079,99.16066754,41.88481675,10.71944563,207.3416497,2.244265703,-94.41804212,0.472880515,69.0559555
50,Complex,TRUE,0.811143756,14.37779796,14.45849796,0.0807,67.53833643,55.92123606,73.11454461,17.19330855,5.110861917,-187.8934497,1.746094772,-94.54850766,0.524941054,68.93238848
51,Complex,TRUE,0.639961541,14.59907767,14.68060167,0.081524,67.9076087,52.69021739,76.60326087,23.91304348,5.131644053,-187.4063307,1.836708433,-94.54857751,0.488501532,67.36413043
52,2Syllabes,TRUE,0.773092151,14.81855264,14.91143264,0.09288,69.23723069,48.00170945,76.95923841,28.95752896,5.765163668,-158.2645132,2.730378556,-93.72270426,0.525866426,68.7546052
53,2Syllabes,TRUE,0.664290905,15.04638104,15.10842904,0.062048,68.96133094,61.31744604,73.00809353,11.69064748,2.649180167,-106.6349503,2.076056743,-96.8938017,0.442577186,73.00809353
54,2Syllabes,TRUE,0.652824163,15.27126411,15.35804811,0.086784,70.49284141,63.3342511,91.96861233,28.63436123,4.858116776,107.3178431,1.342163529,-95.04854345,0.416695552,70.49284141
55,2Syllabes,TRUE,0.77996093,15.50470425,15.56921625,0.064512,69.02777778,57.91666667,80.13888889,22.22222222,2.872578977,-60.39322713,2.117041345,-94.09923956,0.443497026,70.13888889
56,2Syllabes,TRUE,0.842429817,15.73438396,15.82196796,0.087584,70.2914916,65.03939076,99.17804622,34.13865546,9.657440553,235.147126,1.479510583,-94.9543339,0.394044158,99.17804622
57,Downward,TRUE,0.88290906,15.96807579,16.03737579,0.0693,66.22282609,59.20289855,72.78985507,13.58695652,3.686982582,-172.0897611,1.244897334,-91.94424442,0.603045318,65.09057971
58,2Syllabes,TRUE,0.649718344,16.20936687,16.26111087,0.051744,70.81845238,58.91369048,73.05059524,14.13690476,4.695585668,-316.4217187,1.118825751,-100.3191425,0.325918381,68.58630952
59,Downward,TRUE,0.522625208,16.4492383,16.4674543,0.018216,58.53120565,54.76236143,59.15934635,4.396984925,1.461052631,-250.6233483,1.040951489,-109.1000506,0.240261153,54.76236143
60,2Syllabes,TRUE,0.705372751,16.65376208,16.70368208,0.04992,70.89285714,61.96428571,91.30102041,29.33673469,9.550443221,456.3390911,2.183715002,-98.87829462,0.368454015,68.97959184
61,Downward,TRUE,0.838745236,16.86463831,16.91585031,0.051212,73.24308756,57.40207373,79.29147465,21.88940092,5.650329102,-345.6969023,1.645216449,-87.37519156,0.698238909,72.95506912
62,Downward,TRUE,0.762144923,17.11354503,17.14183303,0.028288,70.82207207,62.93918919,72.51126126,9.572072072,2.574454805,-271.8529697,1.176676778,-95.45447689,0.556831686,70.25900901
63,Downward,TRUE,0.716825724,17.53675845,17.57322245,0.036464,70.68608525,45.39706791,73.57625866,28.17919075,8.335337312,-672.5977087,1.19107735,-98.78230837,0.423217653,70.68608525
64,Complex,TRUE,0.702941775,17.97985318,18.02286118,0.043008,69.07467468,45.75861251,72.31301665,26.55440415,9.226496601,-650.9091563,1.412181638,-101.2571289,0.342768913,71.01767986
65,2Syllabes,TRUE,0.676217079,18.21725216,18.25651216,0.03926,70.08038016,43.59031394,84.15322784,40.56291391,9.154127653,-355.4454728,2.031543337,-100.449801,0.362617928,70.90819473
66,Downward,TRUE,0.817826569,18.66741163,18.69974763,0.032336,73.46485707,56.51006984,78.4515592,21.94148936,5.300909525,-462.7701646,1.233959664,-91.5564827,0.616771711,74.4621975
67,Downward,TRUE,0.774311244,18.91730346,18.94451146,0.027208,52.88194444,48.71527778,63.99305556,15.27777778,5.87122161,-650.1562293,1.114322226,-105.2768492,0.32308847,63.29861111
68,Downward,TRUE,0.793794096,20.04000917,20.07440917,0.0344,73.53009259,59.6412037,74.6875,15.0462963,3.993096468,-240.3254583,1.884499308,-90.25771175,0.646628553,74.1087963
69,Downward,TRUE,0.852517426,20.27993031,20.31967431,0.039744,71.34615385,59.32692308,74.35096154,15.02403846,3.814203651,-259.139853,1.49352448,-96.23395969,0.534629611,71.34615385
70,Downward,TRUE,0.690263927,20.53032903,20.57410503,0.043776,72.36979167,57.39583333,75.625,18.22916667,4.599840332,-279.6670199,1.413310012,-94.81181497,0.550664624,68.46354167
71,Downward,TRUE,0.799592555,20.77066644,20.81653844,0.045872,72.35969388,63.68622449,74.4005102,10.71428571,2.741457956,-175.375503,1.222775104,-94.2364403,0.558605994,70.82908163
72,Complex,TRUE,0.805803597,21.02296031,21.06203231,0.039072,71.42736486,69.31587838,73.11655405,3.800675676,1.003211095,-77.16497184,1.149941402,-83.31393086,0.783033475,71.42736486
73,Upward,TRUE,0.664236605,21.1029045,21.1137045,0.0108,84.28097345,83.17477876,85.94026549,2.765486726,0.830827009,219.4830735,1.082389832,-99.11108577,0.491398756,84.28097345
74,Downward,TRUE,0.864866018,21.27188146,21.32679346,0.054912,70.8490566,60.94339623,74.62264151,13.67924528,2.597496256,-140.7547465,1.675536154,-86.92880636,0.727399347,70.8490566
75,2Syllabes,TRUE,0.854726255,21.51051243,21.60663243,0.09612,71.36761993,60.29750923,85.66651292,25.36900369,6.084012709,86.29101849,2.306812541,-91.37498057,0.579019429,74.1351476
76,2Syllabes,TRUE,0.740073204,21.682524,21.760644,0.07812,73.52043107,38.76107278,86.22096583,47.45989305,9.552143854,231.1583392,3.081175538,-94.36981855,0.517508351,72.85198188
77,2Syllabes,TRUE,0.702046394,21.91546001,21.96218801,0.046728,72.92013648,58.08427789,89.64993446,31.56565657,5.101695858,-301.9681124,2.416068688,-92.99723507,0.523723146,74.49841931
78,Composite,TRUE,0.687713027,22.15414891,22.18006891,0.02592,67.09862385,53.33715596,111.8233945,58.48623853,20.39732212,1870.49764,2.641494439,-101.3342725,0.325798602,67.09862385
79,Composite,TRUE,0.606440246,22.37978092,22.39149692,0.011716,67.79411765,58.60294118,116.2009804,57.59803922,21.38043739,2960.509196,3.281103081,-95.06118524,0.488861009,69.63235294
80,Downward,TRUE,0.696077883,25.01793047,25.05853847,0.040608,74.15509259,60.2662037,75.8912037,15.625,4.221511276,-163.4198683,1.747027113,-87.73272206,0.677423582,74.15509259
81,Complex,TRUE,0.746526539,25.26277936,25.29313936,0.03036,68.49901575,65.54625984,68.99114173,3.44488189,1.019345171,-60.78631228,1.260898052,-85.31471825,0.771670999,68.00688976
82,Downward,TRUE,0.655909657,25.33167136,25.33533136,0.00366,83.98097826,79.9048913,86.69836957,6.793478261,2.483726374,-1776.592676,1.021763991,-102.799723,0.36456678,83.30163043
83,Complex,TRUE,0.581919432,25.47964434,25.52490834,0.045264,67.04073887,58.94357287,68.05288462,9.109311741,1.79680249,-32.82776819,1.326058566,-82.24744758,0.711587054,67.54681174
84,Downward,TRUE,0.785783052,25.71162827,25.75962827,0.048,67.96680498,57.593361,72.63485477,15.04149378,3.479116308,-167.9523948,2.09234311,-85.0477041,0.736197743,67.96680498
85,Complex,TRUE,0.615681112,25.77949635,25.79886435,0.019368,82.28009259,77.65046296,83.20601852,5.555555556,1.845906887,212.240224,1.55265882,-93.76001958,0.622164617,83.20601852
86,Complex,TRUE,0.684351206,25.94401336,25.99990936,0.055896,70.59659091,61.96022727,76.50568182,14.54545455,2.148261583,-62.94875119,1.866923831,-80.2357908,0.812107068,71.05113636
87,Chevron,TRUE,0.553882897,26.03465302,26.04665302,0.012,82.46268657,79.97512438,88.68159204,8.706467662,2.426025379,307.4251385,1.651451641,-99.94412076,0.418393482,81.21890547
88,Complex,TRUE,0.886345029,26.17558908,26.25876108,0.083172,65.56377226,43.68877226,72.85543893,29.16666667,7.782382008,-218.6817949,3.043613798,-90.14758645,0.577846207,71.29293893
89,Downward,TRUE,0.826153338,26.41652612,26.47931012,0.062784,67.07218643,47.86347083,70.22585615,22.36238532,7.922998197,-343.2900415,1.720806494,-89.63876436,0.588234308,70.22585615
90,Complex,TRUE,0.868617296,26.64280204,26.69559004,0.052788,71,62.5,75.5,13,4.365075307,-175.1477319,1.586362361,-82.98798494,0.785866593,72.5
91,2Syllabes,TRUE,0.646466494,26.85385123,26.92969123,0.07584,71.25263713,55.95727848,83.91086498,27.9535865,8.452062076,191.558451,3.066960168,-90.58836939,0.594998476,71.25263713
92,Complex,TRUE,0.777762532,27.10174295,27.15446695,0.052724,67.93912639,58.8777881,71.88894052,13.01115242,4.141698364,-175.2957232,2.684571052,-86.61915674,0.650070558,70.95957249
93,Composite,TRUE,0.652442634,27.34530699,27.36380699,0.0185,82.4684963,46.75421059,86.43675027,39.68253968,17.60577013,2613.732877,1.651963924,-103.0723198,0.291803411,83.4605598
94,Downward,TRUE,0.808786869,27.75185268,27.79303668,0.041184,72.65292553,64.40824468,76.64228723,12.23404255,2.869478631,-241.1003641,1.139336605,-92.4289449,0.622950616,71.3231383
95,2Syllabes,TRUE,0.820797741,27.98635666,28.06238066,0.076024,73.15736538,57.11006808,81.88484286,24.77477477,5.652533184,85.65210502,2.167088261,-94.74774532,0.460067055,72.31277079
96,Downward,TRUE,0.646662235,28.22294928,28.27298128,0.050032,72.63950113,52.09959503,74.40006451,22.30046948,6.909618436,-338.6388088,1.876307942,-95.87931217,0.417829389,73.81321005
97,Downward,TRUE,0.890153468,28.45636537,28.50716537,0.0508,72.74852362,63.39812992,79.14616142,15.7480315,3.56103396,-188.9285453,2.339326646,-85.36139814,0.718575847,75.70127953
98,2Syllabes,TRUE,1,28.53452532,28.55106132,0.016536,52.55605916,43.18105916,83.80605916,40.625,14.17194128,1549.349279,1.937110031,-101.1647256,0.329579695,45.52480916
99,2Syllabes,TRUE,0.812995672,28.71511004,28.80674204,0.091632,70.1259542,47.6259542,73.1259542,25.5,6.82986948,-163.3337599,2.074015904,-86.24227207,0.621675186,70.1259542
100,2Syllabes,TRUE,0.679032147,28.93997468,29.04231068,0.102336,68.98791044,43.86829322,84.53814968,40.66985646,8.075436126,-121.6099214,2.1127735,-88.93435102,0.560574195,72.57642719
101,Composite,TRUE,0.884929001,29.18374265,29.28549465,0.101752,60.36392405,48.49683544,67.48417722,18.98734177,4.558892605,-143.1851056,1.138268756,-58.27781489,0.906807037,61.15506329
102,Composite,TRUE,0.666778266,29.4151273,29.5154473,0.10032,59.32228916,46.52108434,66.85240964,20.3313253,6.954499958,-218.0972757,1.177226118,-63.03731723,0.872511162,60.82831325
103,Composite,TRUE,0.855618894,29.66394723,29.73444723,0.0705,61.52728873,51.84419014,63.28785211,11.44366197,4.061644926,-166.2210322,1.089546836,-71.70722857,0.81248707,63.28785211
104,Composite,TRUE,0.598692536,29.92402403,29.94508003,0.021056,62.26769912,60.05530973,63.37389381,3.318584071,1.082152191,-161.7621463,1.024354551,-100.4012678,0.309123228,62.26769912
105,Composite,TRUE,0.698382616,30.15434855,30.20754855,0.0532,61.15205224,49.02518657,115.2565299,66.23134328,16.22216696,504.1406216,1.461347636,-101.5171102,0.272798084,114.323694
106,Upward,TRUE,1,30.41994599,30.42500599,0.00506,44.44213199,42.71969105,47.64095089,4.921259843,1.912338507,930.8989538,1.381469718,-108.6309531,0.305332899,43.70394302
107,Composite,TRUE,0.710051775,31.67019052,31.68489052,0.0147,113.254717,53.11320755,116.7924528,63.67924528,16.84728303,-2085.378602,4.070732506,-105.6645607,0.243856367,114.4339623
108,Downward,TRUE,0.884599626,36.62432562,36.68762562,0.0633,68.3490566,51.83962264,73.65566038,21.81603774,6.872702997,-298.695512,1.713821454,-92.08730924,0.616891089,71.88679245
109,Downward,TRUE,0.817063987,36.90990293,36.96089893,0.050996,70.5952381,50.35714286,74.76190476,24.4047619,6.885991551,-416.9108298,1.397400795,-95.47006992,0.501112258,70
110,Downward,TRUE,0.734483719,37.16965105,37.22805105,0.0584,71.72574627,45.60634328,79.18843284,33.58208955,7.860498971,-274.7047804,2.801384641,-92.0485789,0.590173271,73.59141791
111,Downward,TRUE,0.837394118,37.46647632,37.51575632,0.04928,60.55555556,45.55555556,66.66666667,21.11111111,6.501686366,-402.2841194,1.794848223,-96.8550455,0.492177584,50.55555556
112,Downward,TRUE,0.865656495,37.73672977,37.78094977,0.04422,66.22740964,44.39006024,69.99246988,25.60240964,7.903832007,-547.4465296,1.155744326,-96.39809273,0.497781731,53.42620482
113,Downward,TRUE,0.697217405,37.9921192,38.0437992,0.05168,71.51996073,46.65085079,78.06446335,31.41361257,7.307051483,-316.5720504,3.262170372,-95.55356796,0.537663663,68.24770942
114,Downward,TRUE,0.801017702,38.24019916,38.29669516,0.056496,70.89916563,45.31777028,76.13172377,30.81395349,9.263062301,-494.8311268,1.416113024,-93.98237215,0.485197323,70.31777028
115,Downward,TRUE,0.614353418,38.52633627,38.57333627,0.047,71.26279032,59.02874777,73.92236479,14.89361702,3.982353739,-242.0169238,1.288780752,-91.21072428,0.519428646,70.73087543
116,Complex,TRUE,0.636452794,38.74924842,38.80020842,0.05096,69.93140244,55.19563008,82.12652439,26.93089431,4.02038469,-98.95901438,1.865424733,-88.16568322,0.633936776,70.43953252
117,Chevron,TRUE,0.596747875,38.82945672,38.84229672,0.01284,82.64534884,79.15697674,83.22674419,4.069767442,1.237885227,-221.7388803,1.236020734,-100.3430306,0.417377731,82.64534884
118,2Syllabes,TRUE,0.825879395,38.99092187,39.07167387,0.080752,70.24003623,51.52022947,90.7714372,39.25120773,5.467079763,-90.37975253,2.544615401,-76.67616307,0.799594491,72.05163043
119,2Syllabes,TRUE,0.585241199,39.25813557,39.35156757,0.093432,68.58695652,43.04347826,84.89130435,41.84782609,10.75771011,-241.830778,2.45412912,-90.15556065,0.542052885,70.2173913
120,2Syllabes,TRUE,0.584800959,39.50938719,39.56383519,0.054448,73.57007576,52.35795455,94.78219697,42.42424242,8.591891077,-156.4599259,2.506611254,-95.67119273,0.460888961,64.47916667
121,Composite,TRUE,0.634956479,39.75623694,39.81923694,0.063,73.78953108,43.78953108,92.36095965,48.57142857,11.25776667,-263.6257561,2.404396707,-94.63255815,0.459224938,76.64667394
122,Downward,TRUE,0.815715194,40.00561682,40.04225282,0.036636,95.22780374,84.1296729,99.31658879,15.18691589,4.910353359,-333.3192488,1.669213893,-92.92321423,0.583415094,96.39602804
123,Downward,TRUE,0.548282862,40.28577406,40.29615406,0.01038,100.0287356,96.43678161,100.7471264,4.310344828,1.519900102,289.8948606,1.224612663,-101.3192149,0.489568434,100.0287356
124,Composite,TRUE,0.706866384,40.49645558,40.52768758,0.031232,64.43135246,53.16086066,96.19364754,43.03278689,14.00388958,800.55283,1.744625054,-100.9410563,0.347379749,96.19364754
125,Composite,TRUE,0.619845986,41.28548101,41.29779301,0.012312,99.47368421,63.28947368,102.7631579,39.47368421,15.89382051,2843.518396,3.380871097,-90.11368845,0.637410097,100.5701754
126,Composite,TRUE,0.695613742,41.5428264,41.5812264,0.0384,72.84883721,56.37596899,99.01162791,42.63565891,10.4620561,75.30420847,1.724077772,-99.16260697,0.360042347,99.01162791
127,Downward,TRUE,0.655007958,42.05331598,42.08857998,0.035264,63.29741379,50.36637931,65.99137931,15.625,5.280111573,-474.2317666,1.122345445,-101.4351916,0.366727706,65.99137931
128,Complex,TRUE,0.718775928,42.30173304,42.34559304,0.04386,74.43359375,66.1328125,77.36328125,11.23046875,2.627557358,-131.8384339,1.816880205,-94.68811841,0.530608489,76.875
129,2Syllabes,TRUE,0.808099031,42.53807708,42.57642908,0.038352,74.62301587,64.04100529,75.28439153,11.24338624,2.903734279,-169.3201994,1.186501012,-98.07454949,0.396232231,75.28439153
130,Downward,TRUE,0.842995107,42.8117502,42.8627102,0.05096,73.01148913,44.14093076,78.40489015,34.26395939,9.996148828,-605.9534723,1.288984788,-95.59191408,0.445357847,77.77037238
131,Downward,TRUE,0.762392461,43.126924,43.147716,0.020792,70.2092511,63.60132159,71.31057269,7.709251101,2.413512078,-293.9753175,1.278356784,-101.7841771,0.43411936,71.31057269
132,Downward,TRUE,0.867631912,43.39143201,43.42469601,0.033264,74.0707672,58.85912698,76.71626984,17.85714286,5.612824557,-491.9365014,1.328154262,-97.74586586,0.489946683,76.71626984
133,2Syllabes,TRUE,0.807896495,43.61872302,43.67438702,0.055664,73.13671062,41.66817915,93.24160572,51.57342657,7.486082288,-76.27196899,2.507599329,-98.07712527,0.390742384,41.66817915
134,Downward,TRUE,0.779591978,56.06447515,56.12742715,0.062952,61.52190958,40.44632819,62.73314989,22.28682171,6.077247506,-179.5536791,1.983277169,-95.75669684,0.48649399,62.73314989
135,D.Chevron,TRUE,0.611536264,56.29885157,56.40181157,0.10296,62.04268293,47.23432056,65.52700348,18.29268293,3.957349112,-74.19366021,1.753044696,-81.16014175,0.702007449,62.91376307
136,Composite,TRUE,0.80151552,56.53731608,56.61493208,0.077616,64.89919355,43.93145161,102.8024194,58.87096774,6.822945837,-193.0086488,1.566792309,-69.76388736,0.830881671,60.86693548
137,Composite,TRUE,0.780647933,56.78417992,56.87834792,0.094168,61.15566038,38.80452394,84.90726306,46.10273912,8.77328262,-300.5265167,1.161989895,-76.52816175,0.752732584,59.19025157
138,Harmonic,TRUE,0.689145684,57.02031298,57.11571298,0.0954,60.26926101,40.61517296,66.55856918,25.94339623,6.226514458,-207.5117676,1.095481968,-75.4805351,0.764104144,65.77240566
139,Harmonic,TRUE,0.607012033,57.26197333,57.34311733,0.081144,60.38509416,33.92431973,65.38690476,31.46258503,7.922777829,-298.4790688,1.091900227,-74.504789,0.773773664,58.58418367
140,Harmonic,TRUE,0.683801532,57.479733,57.583317,0.103584,62.96664573,35.87949102,66.56811377,30.68862275,6.776606069,-217.0093122,1.086787197,-72.21821522,0.797650699,66.56811377
141,Harmonic,TRUE,0.690834582,57.72500546,57.81961346,0.094608,60.39302147,43.52185583,63.46050613,19.93865031,4.387952394,-130.6380814,1.074601362,-64.92983813,0.856306473,63.46050613
142,Composite,TRUE,0.809096098,57.96957421,58.06379821,0.094224,57.67466352,39.71212918,66.92874204,27.21661286,6.982878509,-237.8454267,1.098718443,-66.19813254,0.850635408,61.25145441
