ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
34,Downward,TRUE,0.809560359,20.1727116,20.2085516,0.03584,72.69461744,66.02201957,74.47397687,8.451957295,2.291752894,-189.5624393,1.254073109,-81.04100668,0.777696876,73.1394573
35,Downward,TRUE,0.874923587,20.33199545,20.37596345,0.043968,71.25,62.55434783,73.42391304,10.86956522,2.888807872,-197.1827301,1.256095643,-82.81797997,0.767813467,71.79347826
36,Downward,TRUE,0.671557009,20.51254698,20.55791498,0.045368,70.31976744,57.81976744,72.93604651,15.11627907,4.033431262,-159.2955468,1.642964029,-87.38465828,0.683456526,71.19186047
37,Chevron,TRUE,0.674484611,20.68295846,20.70906246,0.026104,71.21031746,67.24206349,72.20238095,4.96031746,1.43192031,-114.0128132,1.282202876,-82.29476783,0.763108025,71.21031746
38,Downward,TRUE,0.630532086,20.85435484,20.91288284,0.058528,69.90506329,53.55485232,74.12447257,20.56962025,4.835664055,-257.0964799,1.343645764,-91.40312753,0.566785045,70.95991561
39,Downward,TRUE,0.89386344,21.02884605,21.08643005,0.057584,69.99470339,58.87182203,74.23199153,15.36016949,3.268058639,-181.8276782,1.192433426,-79.62142327,0.794555577,73.17266949
40,Downward,TRUE,0.668426991,21.19764532,21.25174132,0.054096,71.80279783,64.58258123,74.9616426,10.37906137,2.856501032,-145.1490972,1.739869456,-86.47736599,0.693490987,73.15658845
41,Downward,TRUE,0.87845701,21.35480206,21.40701406,0.052212,71.44021739,52.41847826,73.61413043,21.19565217,5.034050327,-276.938396,1.199432796,-84.66461325,0.710785404,72.52717391
42,Downward,TRUE,0.862161815,21.53700123,21.59605323,0.059052,68.88513514,59.23262548,72.26351351,13.03088803,3.501574716,-186.3476172,1.155378381,-94.15412338,0.563666941,70.33301158
43,Complex,TRUE,0.584703147,21.72119324,21.76698524,0.045792,71.82805164,54.8092723,73.00176056,18.19248826,2.681878337,-106.7527393,1.519422888,-88.88835515,0.636208373,73.00176056
44,Downward,TRUE,0.745840073,21.86805207,21.90715607,0.039104,72.26375598,54.91925837,72.26375598,17.34449761,3.765487631,-190.5601697,1.984069156,-92.83488495,0.600207801,72.26375598
45,Upward,TRUE,0.60623455,22.04636728,22.05660728,0.01024,63.28125,61.71875,69.53125,7.8125,2.515533657,520.5939798,1.371265483,-97.93175869,0.520675274,67.1875
46,Downward,TRUE,0.881774485,22.17863554,22.23987154,0.061236,68.97540984,58.47336066,72.81762295,14.3442623,3.854256215,-136.5413621,2.027543854,-89.60948087,0.660504538,72.30532787
47,Downward,TRUE,0.703010321,22.35423934,22.40794334,0.053704,68.63636364,61.36363636,76.36363636,15,4.159731677,-250.6848995,1.378129981,-93.81006552,0.554575575,71.81818182
48,Upward,TRUE,0.717026472,22.53272597,22.54837397,0.015648,63.59756098,58.26219512,67.40853659,9.146341463,3.253259308,299.8857149,1.635719637,-105.8416922,0.373070978,66.64634146
49,Upward,TRUE,0.596042871,22.69165414,22.69777414,0.00612,70.48701299,64.80519481,70.48701299,5.681818182,2.12272955,402.2349128,2.09097137,-102.0979227,0.453091514,70.48701299
50,Upward,TRUE,0.517482638,22.84746603,22.85169003,0.004224,68.32450565,64.08721751,69.03072034,4.943502825,1.716081628,465.7462947,2.833085742,-108.3002278,0.296241038,67.61829096
51,Downward,TRUE,0.717576742,23.99536236,24.01398636,0.018624,71.14583333,64.09455128,71.78685897,7.692307692,1.862287057,-193.1718823,1.343282049,-94.4635904,0.607097242,71.14583333
52,Complex,TRUE,0.665841341,24.52399028,24.55250228,0.028512,72.00460829,64.80414747,74.59677419,9.792626728,2.84952508,-18.74324184,1.631611267,-81.20279481,0.79698486,72.86866359
53,Complex,TRUE,0.677172005,24.68464128,24.72208128,0.03744,72.46261962,65.28558612,80.83582536,15.55023923,3.190556257,64.74732127,2.350078061,-91.95401909,0.599080597,73.06070574
54,Upward,TRUE,0.659488082,25.01257617,25.01779217,0.005216,69.14634146,64.57317073,69.90853659,5.335365854,1.99647277,720.8900693,1.441789431,-96.7054,0.552528418,69.90853659
55,Upward,TRUE,0.552698135,25.17453202,25.17974802,0.005216,71.78680982,59.51687117,74.08742331,14.57055215,5.658472296,2979.663016,1.116106849,-100.2591585,0.502397216,72.55368098
56,Downward,TRUE,0.64445591,25.3256428,25.3381228,0.01248,70.14030612,66.31377551,70.77806122,4.464285714,1.209313544,-180.3606058,1.231730106,-90.10328498,0.67872703,70.77806122
57,Complex,TRUE,0.701966643,25.49954366,25.53210366,0.03256,71.96022727,64.00568182,74.23295455,10.22727273,2.756030291,-51.92701066,1.673512617,-90.58886539,0.643405608,73.66477273
58,Upward,TRUE,0.712467551,25.68040719,25.68810319,0.007696,70.95439189,54.90709459,73.48817568,18.58108108,5.537669397,1931.50531,1.179343786,-92.94454854,0.600476829,71.79898649
59,Chevron,TRUE,0.594005466,26.42578134,26.45019734,0.024416,73.46746575,64.62043379,74.89440639,10.2739726,2.558996211,-83.20153706,1.791630303,-86.37377773,0.723930274,74.89440639
60,Upward,TRUE,1,26.47041997,26.47713997,0.00672,73.39331152,65.65521628,76.369502,10.71428571,3.10723408,-318.877551,5.404964424,-99.37846461,0.5098732,73.39331152
61,Downward,TRUE,0.78611213,28.07400515,28.09360515,0.0196,67.74147727,56.73295455,69.51704545,12.78409091,3.727865476,-451.2895747,1.849031783,-93.96002685,0.631942501,68.09659091
62,Downward,TRUE,0.750226378,29.37309742,29.40675742,0.03366,72.01462766,58.71675532,75.33909574,16.62234043,3.995792778,-262.2387564,2.100106665,-84.58256833,0.761604372,73.34441489
63,Downward,TRUE,0.879201949,29.55091669,29.59546069,0.044544,69.7737069,55.2262931,72.46767241,17.24137931,4.170307822,-243.1393931,1.695148075,-82.63775444,0.766785299,71.39008621
64,Downward,TRUE,0.827586234,29.72439617,29.78080017,0.056404,67.23958333,53.95833333,71.66666667,17.70833333,3.579131133,-144.7312625,1.777331651,-79.11792127,0.802399293,71.14583333
65,Downward,TRUE,0.803460181,29.94427898,29.98380298,0.039524,70.26711618,61.968361,72.34180498,10.37344398,2.361788021,-170.4241963,1.259674172,-81.04348949,0.750985099,72.34180498
66,Downward,TRUE,0.782238483,30.11773935,30.16522735,0.047488,71.67546948,51.72241784,76.37030516,24.64788732,5.69925756,-282.4162269,2.246075953,-81.95095667,0.759160508,72.8491784
67,Complex,TRUE,0.680720329,30.29600972,30.32236172,0.026352,70.19122916,54.63000467,71.46673937,16.83673469,4.745788998,-177.5404635,2.734974089,-89.11783636,0.681164652,71.46673937
68,Upward,TRUE,0.618745208,30.47787747,30.49201347,0.014136,59.07586898,56.73629679,63.42078877,6.684491979,2.039937631,342.4930707,1.621803302,-96.64933439,0.591761975,60.74699198
69,Complex,TRUE,0.654058456,31.73403932,31.77520332,0.041164,68.65079365,59.22619048,73.61111111,14.38492063,3.778500166,-163.0144952,3.333133954,-91.33316828,0.61010392,70.13888889
70,Downward,TRUE,0.647746921,31.87811468,31.91595468,0.03784,71.71296296,55.79861111,73.73842593,17.93981481,3.264979769,-199.641422,1.581720738,-86.94749229,0.708828088,72.00231481
71,Downward,TRUE,0.717393637,32.03403595,32.09079595,0.05676,69.79166667,46.64351852,75.5787037,28.93518519,7.413291731,-268.702622,2.247779166,-82.44710297,0.742187446,70.94907407
72,Downward,TRUE,0.83392477,32.22073983,32.25435983,0.03362,70.80400485,56.54429612,75.35497573,18.81067961,3.909147283,-257.478297,2.44989128,-90.33401671,0.665262864,69.89381068
73,Downward,TRUE,0.825455189,32.39150985,32.42066585,0.029156,71.22779188,53.14403553,72.81408629,19.67005076,5.445407337,-419.3975072,1.742434969,-82.95461461,0.766095081,72.17956853
74,Downward,TRUE,0.829905927,32.5675816,32.6005456,0.032964,71.69554455,54.36881188,75.40841584,21.03960396,4.675329263,-157.8499278,2.285046987,-86.74525391,0.737476586,71.69554455
75,Complex,TRUE,0.651762843,32.7400614,32.7795854,0.039524,71.90599174,63.64152893,76.03822314,12.39669421,3.124505164,25.00609755,2.58780619,-96.16237326,0.551574063,72.42252066
76,Downward,TRUE,0.853187978,33.04233554,33.09333554,0.051,69.96015936,62.49003984,72.4501992,9.960159363,2.045271292,-127.392048,1.185592844,-79.46233839,0.833868898,71.95219124
77,Downward,TRUE,0.824039757,33.17957384,33.21485384,0.03528,69.62825829,57.77991706,70.22067536,12.44075829,3.203393724,-247.0853977,1.142658976,-78.68335391,0.809047454,69.62825829
78,2Syllabes,TRUE,0.660676301,33.33188391,33.40519591,0.073312,69.35141509,51.26965409,106.3011006,55.03144654,10.16314211,-365.215232,2.8246062,-88.49286633,0.627034796,72.49606918
79,Downward,TRUE,0.914616346,33.52230655,33.57064255,0.048336,70.64001092,58.35835153,74.18804585,15.82969432,5.009975697,-283.2339752,1.757274806,-91.92473543,0.606934221,73.64219432
80,Downward,TRUE,0.772260308,33.70326177,33.73582177,0.03256,69.48924731,51.34408602,73.52150538,22.17741935,5.555296118,-447.1962744,1.559981294,-85.83024555,0.739387549,70.16129032
81,Downward,TRUE,0.820883036,34.06074878,34.09946878,0.03872,72.20588235,58.63122172,78.42760181,19.79638009,4.102889555,-183.4221347,2.661784072,-88.82986632,0.674193273,72.77149321
82,Downward,TRUE,0.904307842,34.24479888,34.29615888,0.05136,68.06658879,51.12733645,72.73948598,21.61214953,6.084214921,-337.9393216,1.840595055,-88.91695142,0.667022404,70.98714953
83,Downward,TRUE,1,34.43295986,34.45157986,0.01862,69.2322969,59.06969528,70.75668715,11.68699187,3.53766033,-335.66058,2.347636105,-96.3841421,0.454541814,69.74042698
84,Downward,TRUE,0.794443667,34.59828242,34.62336242,0.02508,68.89397906,59.40445026,70.53010471,11.12565445,3.138085839,-332.4747319,1.236062897,-94.52406597,0.570990798,70.53010471
85,Downward,TRUE,0.807725728,34.7744028,34.8104828,0.03608,70.27149321,57.8280543,71.96832579,14.14027149,3.627366112,-283.5324897,1.218035375,-91.95344421,0.630629543,71.96832579
86,Downward,TRUE,0.890830815,34.94464366,34.99479166,0.050148,71.35835427,50.3156407,76.06940955,25.75376884,7.017222787,-421.1538485,1.213824576,-86.36435476,0.687265707,72.92870603
87,Complex,TRUE,0.905826867,35.1216687,35.1706687,0.049,71.39068725,62.17753984,76.12176295,13.94422311,3.538425127,-146.5446736,2.632065905,-88.50672272,0.711550446,73.13371514
88,Complex,TRUE,0.579373837,35.32157857,35.32823857,0.00666,67.56384409,63.53158602,74.9563172,11.42473118,3.171292365,-1148.563174,1.313662973,-103.7456212,0.381980468,67.56384409
89,Complex,TRUE,0.794019639,35.48276366,35.52099566,0.038232,71.21468927,54.61864407,75.09887006,20.48022599,5.758565646,-274.2329792,1.830734663,-93.02861064,0.63232296,72.2740113
90,Downward,TRUE,0.660350204,36.00112363,36.03720363,0.03608,71.09021493,59.77799774,72.22143665,12.44343891,3.401675641,-273.2724051,1.16594469,-91.40450885,0.568749822,72.22143665
91,Downward,TRUE,0.764722347,36.18122049,36.22595649,0.044736,71.17757511,61.52092275,76.00590129,14.48497854,3.158712756,-208.4577776,1.612154203,-84.5577034,0.747826484,69.56813305
92,Downward,TRUE,0.821570933,36.35667065,36.39531065,0.03864,72.41087545,65.86755415,73.5390343,7.671480144,1.726898031,-114.9980058,1.268742039,-80.36718677,0.794820031,72.63650722
93,Downward,TRUE,0.781729281,36.52347262,36.59302462,0.069552,69.22677866,57.36907115,76.63784585,19.2687747,3.935581502,-175.8257221,1.280895737,-81.35441032,0.777007603,68.73270751
94,Downward,TRUE,0.875173867,36.71629713,36.77041713,0.05412,70.64397773,53.94357287,75.1986336,21.25506073,4.69715587,-185.1732204,2.449726103,-85.52279137,0.738834812,70.64397773
95,Downward,TRUE,0.80365485,36.88709852,36.92775452,0.040656,71.40817901,61.12011317,75.52340535,14.40329218,3.306796022,-178.7143487,2.341234462,-87.91441899,0.693394035,70.37937243
96,Downward,TRUE,0.697547734,37.57694117,37.59843317,0.021492,71.875,58.75,75.625,16.875,4.296766022,-527.1035665,1.299911015,-94.10846017,0.602312788,71.25
97,Complex,TRUE,0.592163384,37.74733985,37.78285985,0.03552,71.53008299,64.2686722,75.67946058,11.41078838,2.650297618,-61.05706353,2.778560572,-96.61198425,0.481701572,72.04875519
98,Downward,TRUE,0.618596137,37.90770828,37.95858828,0.05088,69.73591549,57.70539906,76.48474178,18.77934272,4.786992876,-246.5390134,1.737608813,-88.31739228,0.539348807,71.20305164
99,Complex,TRUE,0.753129542,38.09743434,38.13599434,0.03856,69.93543388,62.70402893,73.03460744,10.33057851,3.022079655,-21.37424236,1.625374159,-91.6229883,0.617941145,73.03460744
100,Complex,TRUE,0.606069446,38.27218396,38.29619596,0.024012,71.91078244,61.41459924,74.29627863,12.88167939,2.927475719,-254.1270713,1.424378776,-84.19548615,0.723029749,72.86498092
101,Downward,TRUE,0.820271611,38.61260866,38.63084866,0.01824,69.00939542,57.57148693,69.82638889,12.25490196,3.598084009,-533.1610573,1.155624561,-96.2835786,0.524719237,69.82638889
102,Downward,TRUE,0.744336486,38.94408831,38.98264431,0.038556,72.5,57.69736842,73.48684211,15.78947368,3.885421786,-273.8928603,1.158701418,-76.43390062,0.794388805,72.82894737
103,Complex,TRUE,0.796860278,39.14322183,39.17037783,0.027156,68.38068182,61.27840909,72.64204545,11.36363636,2.177963895,-121.495379,2.333202833,-85.27634341,0.671654547,68.66477273
104,Downward,TRUE,0.776335061,39.32341468,39.37691868,0.053504,70.59360048,49.66058612,72.98594498,23.32535885,6.547858652,-338.6960102,1.179385382,-79.47528795,0.774380403,71.78977273
105,Complex,TRUE,0.573034704,39.51026185,39.55730185,0.04704,70.20939086,56.88451777,76.55456853,19.67005076,5.55927148,-283.3934311,2.321649566,-82.38689091,0.7125879,72.74746193
106,Downward,TRUE,0.814571977,39.68331423,39.72471423,0.0414,70.73457792,57.47700216,74.79301948,17.31601732,4.043679715,-255.9480499,2.350867507,-77.76297781,0.822554995,71.00514069
107,Downward,TRUE,0.814903438,39.85137749,39.89229349,0.040916,71.63337629,50.37048969,73.56636598,23.19587629,6.554378791,-413.1604623,1.632336732,-76.19654259,0.807508733,70.98904639
108,Downward,TRUE,0.562106669,40.02117156,40.07927956,0.058108,70.9375,49.6875,72.8125,23.125,6.008332176,-287.4191394,1.222509691,-69.95119404,0.818652481,72.1875
109,Downward,TRUE,0.904068351,40.20258215,40.25222615,0.049644,71.83851523,54.70653553,78.18369289,23.47715736,5.644143201,-323.5845311,1.792881234,-71.65809478,0.840968602,74.37658629
110,Downward,TRUE,0.75437963,40.38575973,40.43158773,0.045828,72.22587719,57.60599415,82.45979532,24.85380117,3.925051408,-194.3266708,1.270049866,-71.07088253,0.852169454,72.22587719
111,Downward,TRUE,0.874380946,40.57115889,40.60501489,0.033856,68.91304348,51.92934783,74.34782609,22.41847826,5.793454182,-496.948823,1.28607984,-86.22438408,0.700385962,69.5923913
112,Downward,TRUE,1,40.76415994,40.80383994,0.03968,63.60564296,56.97381017,67.02204168,10.04823151,3.128217355,-57.42754523,2.245421487,-88.96340983,0.590604702,65.01239538
113,Downward,TRUE,0.813022971,40.92468919,40.97694919,0.05226,69.45790816,52.23852041,73.92219388,21.68367347,7.24459838,-391.7438946,1.565311258,-79.48981968,0.760327815,73.28443878
114,Downward,TRUE,0.766803086,41.09737722,41.15027322,0.052896,70.82886266,53.66148069,72.97478541,19.31330472,4.680302805,-225.2889268,2.163144893,-80.84453241,0.795871373,71.90182403
115,Complex,TRUE,0.708583772,41.25454666,41.31150666,0.05696,72.12710084,69.32598039,73.52766106,4.201680672,1.321421102,-60.06329773,1.303954087,-77.2102851,0.814119752,69.67612045
116,Complex,TRUE,0.713298917,41.43665498,41.47351898,0.036864,70.859375,69.39453125,74.765625,5.37109375,1.988275079,-135.996942,1.346218732,-88.28132598,0.682761718,69.8828125
117,Downward,TRUE,0.924478114,41.59478813,41.64443613,0.049648,72.71320093,54.02161215,75.04964953,21.02803738,5.260441056,-237.1758163,1.936198394,-89.63089308,0.665852657,71.54497664
118,Complex,TRUE,0.671390533,41.77224204,41.81025804,0.038016,72.24089196,62.1906407,74.75345477,12.56281407,4.038213551,-308.421488,1.355143529,-86.37444642,0.669999632,74.75345477
119,Downward,TRUE,0.865038753,42.12470457,42.18272057,0.058016,71.15384615,56.73076923,73.07692308,16.34615385,4.802327352,-163.8417789,1.85780414,-89.22369084,0.605035829,69.23076923
120,Downward,TRUE,0.784342587,42.30582427,42.34633227,0.040508,72.33870968,63.77016129,73.34677419,9.576612903,2.201922197,-150.4708655,1.191844853,-81.47428128,0.787275804,70.8266129
121,Downward,TRUE,0.750388145,42.48035501,42.53502701,0.054672,71.18003731,58.12033582,71.18003731,13.05970149,3.297214466,-99.79278321,1.897498588,-89.32186207,0.660513449,71.18003731
122,Frequency_Step,TRUE,0.6913535,42.67056782,42.71645982,0.045892,72.39583333,56.5625,95.72916667,39.16666667,9.226791375,132.9794514,2.991885825,-91.64093045,0.563629111,71.5625
123,Downward,TRUE,0.737674654,43.90628541,43.95454141,0.048256,69.99551435,49.66058612,72.38785885,22.72727273,6.65392832,-408.4566845,1.217263766,-91.32777185,0.61445203,71.78977273
124,Downward,TRUE,0.779690981,44.3487291,44.3784891,0.02976,71.42375519,64.1623444,72.97977178,8.817427386,2.109686328,-148.9344658,1.284571187,-84.43881181,0.745712379,72.97977178
125,Downward,TRUE,0.629909515,44.53336943,44.55749743,0.024128,64.375,53.55769231,65.57692308,12.01923077,2.812936267,-320.5800968,1.184132285,-99.01967547,0.480781954,64.375
126,Downward,TRUE,0.685418904,44.87490738,44.91171538,0.036808,71.77325581,57.23837209,73.51744186,16.27906977,3.94937214,-281.3487401,1.233197577,-89.55589048,0.624498518,73.51744186
127,Downward,TRUE,0.817437232,45.04676481,45.09276881,0.046004,72.30791284,55.67947248,75.74827982,20.06880734,4.654380822,-289.7694383,1.286611374,-82.31662204,0.75485604,73.45470183
128,Downward,TRUE,0.793331027,45.23175039,45.28337439,0.051624,70.05208333,56.25,72.91666667,16.66666667,4.855892567,-223.8734937,1.712205015,-86.63996487,0.705644412,71.875
129,Complex,TRUE,0.826056778,45.42380204,45.44933804,0.025536,68.82440476,56.91964286,71.05654762,14.13690476,4.737180191,-495.5565855,1.483888865,-94.84344177,0.596112936,69.56845238
130,Downward,TRUE,0.741956949,45.59193041,45.61223041,0.0203,69.26136364,57.89772727,71.39204545,13.49431818,3.319404892,-289.3727518,2.022183109,-92.9219401,0.666910057,69.26136364
131,Downward,TRUE,0.793672562,50.41545024,50.44843424,0.032984,68.80616359,61.31768433,71.11031106,9.792626728,2.806319131,-270.4253372,1.124770629,-89.69054986,0.666298237,71.11031106
132,Downward,TRUE,0.68212539,50.48116994,50.51106594,0.029896,63.94492574,52.80631188,67.03898515,14.23267327,3.360440728,-209.5421951,1.634843829,-97.55523782,0.550302548,63.32611386
133,Complex,TRUE,0.748356104,50.65143268,50.68189668,0.030464,70.13888889,65.13888889,70.69444444,5.555555556,1.590216744,-91.35598684,1.238264205,-89.89356822,0.699348998,70.69444444
134,Downward,TRUE,0.756517649,51.40392303,51.42859903,0.024676,71.00031407,60.32192211,73.51287688,13.19095477,3.164388994,-227.6530333,2.021967375,-89.12014896,0.702631139,70.37217337
135,Downward,TRUE,0.696875811,51.61511411,51.63617411,0.02106,67.69132653,58.7627551,68.96683673,10.20408163,2.698099683,-296.9352239,1.266706303,-95.42827881,0.559892961,66.41581633
136,Downward,TRUE,0.746620178,51.79229858,51.88765858,0.09536,68.28072742,53.2305602,75.80581104,22.57525084,4.599107929,-129.6909714,2.68579362,-86.7451386,0.674371554,71.62520903
137,Downward,TRUE,0.778312385,52.01437456,52.08597856,0.071604,68.72454751,51.75622172,74.38065611,22.62443439,4.773369352,-162.4839028,1.688585144,-89.63759182,0.637797032,69.85576923
138,Downward,TRUE,0.911111593,52.21557209,52.28008409,0.064512,69.56845238,55.18353175,73.0406746,17.85714286,3.737558885,-168.9855903,1.263456259,-78.58414062,0.790285456,72.54464286
139,Downward,TRUE,0.807824194,52.40876649,52.46493449,0.056168,71.7167887,60.7335251,78.51595188,17.78242678,3.625852846,-159.6682495,1.762402088,-81.52241478,0.790931241,72.76281381
140,Downward,TRUE,0.528718829,52.61007655,52.65151655,0.04144,70.16129032,50.67204301,71.50537634,20.83333333,7.375015983,-446.607285,1.844425255,-89.20137211,0.66767722,70.83333333
141,Downward,TRUE,0.727560997,53.29310142,53.32569342,0.032592,67.93269231,51.90705128,69.85576923,17.94871795,4.60815588,-396.0666122,1.214652808,-93.60396797,0.562543273,69.85576923
142,Downward,TRUE,0.70244664,55.715628,55.73518,0.019552,69.79001323,59.20800265,71.11276455,11.9047619,3.416084459,-361.2949538,1.6167115,-87.4159773,0.719033978,69.79001323
143,Downward,TRUE,0.697799444,56.03742587,56.05915387,0.021728,70.00801282,59.11057692,71.2900641,12.17948718,3.295738284,-391.4647978,1.245770606,-84.0844577,0.723330043,70.00801282
