ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
143,Chevron,TRUE,0.814919949,72.23547505,72.26457905,0.029104,88.76453488,81.20639535,92.25290698,11.04651163,3.194770127,-146.7286543,1.470145003,-102.2037242,0.414052919,88.18313953
144,Chevron,TRUE,0.733022928,80.8047828,80.8225908,0.017808,83.3685446,79.84741784,87.47652582,7.629107981,1.683287726,-102.771275,1.581901289,-96.985185,0.540529679,83.95539906
145,Downward,TRUE,0.650078654,80.97664475,81.01239675,0.035752,59.7859589,47.79965753,63.78139269,15.98173516,5.019898269,-377.8530844,1.536939786,-101.6711821,0.367520865,54.6489726
146,Chevron,TRUE,0.649382651,81.16349769,81.17808969,0.014592,62.70401554,58.81800518,64.64702073,5.829015544,1.479832034,-90.99908155,1.553870915,-104.1989521,0.398336201,62.05634715
147,Upward,TRUE,0.52838403,81.20029755,81.20282555,0.002528,89.10180818,85.95715409,93.03262579,7.075471698,2.745951132,2736.645172,1.002195563,-107.1034776,0.272957009,87.52948113
148,Chevron,TRUE,0.701230586,82.752849,82.770025,0.017176,84.25660793,81.50330396,87.56057269,6.057268722,1.572463143,84.80980187,2.011643092,-97.00785795,0.566357855,83.15528634
149,Downward,TRUE,0.584291041,83.12386496,83.17306496,0.0492,82.5788835,71.04975728,86.82645631,15.77669903,4.970782429,-293.0859473,1.26653766,-101.7924603,0.339423777,86.82645631
150,Downward,TRUE,0.892687023,83.29824575,83.34600575,0.04776,61.5625,48.4375,69.0625,20.625,5.780596902,-374.6920749,1.291661472,-92.84010209,0.591543402,69.0625
151,2Syllabes,TRUE,0.735923648,83.51267899,83.56337899,0.0507,66.16309172,48.04178994,84.28439349,36.24260355,9.057613449,133.2710927,1.886305015,-96.00728347,0.478441691,68.01220414
152,Downward,TRUE,0.861881137,83.68541472,83.72499072,0.039576,64.23878205,47.25160256,69.04647436,21.79487179,6.346904336,-455.5235366,1.594093141,-96.19154323,0.524032393,67.76442308
153,Downward,TRUE,0.832015455,83.869567,83.914703,0.045136,63.30430328,44.86168033,70.13490437,25.27322404,7.556810812,-456.4334632,1.473740093,-96.45372349,0.520443014,70.13490437
154,Downward,TRUE,0.770145893,84.05546911,84.09856111,0.043092,65.32894737,47.56578947,73.22368421,25.65789474,5.754945492,-265.922547,2.55272824,-89.63133896,0.654864551,69.27631579
155,2Syllabes,TRUE,0.712646246,84.25323632,84.30846032,0.055224,67.0119382,52.26474719,85.27036517,33.00561798,8.512875241,102.760909,2.39238033,-94.40916344,0.522387138,69.82092697
156,2Syllabes,TRUE,0.68706584,84.45969109,84.50495509,0.045264,64.16666667,50.53030303,86.89393939,36.36363636,10.9650001,363.3945774,1.800413672,-99.57691024,0.370539533,64.92424242
157,2Syllabes,TRUE,0.875152111,84.66851974,84.71867974,0.05016,61.81547619,51.10119048,65.98214286,14.88095238,4.073504994,-238.1139137,1.258465443,-94.38429452,0.504586359,65.38690476
158,2Syllabes,TRUE,0.713836432,84.83585241,84.90258841,0.066736,66.08891753,51.2693299,84.77448454,33.50515464,7.959674034,63.88007559,2.565052811,-87.24105225,0.656287196,66.73324742
159,2Syllabes,TRUE,0.714817405,85.03154187,85.08021387,0.048672,64.70342357,50.37221338,88.58877389,38.21656051,10.75718779,223.4424936,2.630953663,-93.80742947,0.550544291,67.0919586
160,2Syllabes,TRUE,0.676320255,85.24599223,85.29135223,0.04536,63.12116564,47.01687117,83.82668712,36.80981595,9.734978301,188.5889296,2.276816569,-97.51515203,0.454471193,63.12116564
161,2Syllabes,TRUE,0.71953094,85.40773489,85.47131489,0.06358,65.4587766,46.1768617,85.40558511,39.2287234,7.902593254,-128.6946166,2.342126036,-88.80206434,0.596162273,66.12367021
162,2Syllabes,TRUE,0.677184403,85.59455406,85.67019006,0.075636,64.6163327,48.34029103,87.40279103,39.0625,6.209710928,-63.19656017,2.292463802,-89.19819582,0.575796248,66.5694577
163,2Syllabes,TRUE,0.650724947,85.7831988,85.8553588,0.07216,62.34021493,46.50311086,78.74292986,32.239819,7.126066221,-53.84071243,3.09606074,-95.99757522,0.470022289,65.73388009
164,2Syllabes,TRUE,0.729013205,85.9904001,86.0435201,0.05312,64.71273292,46.07919255,84.12267081,38.04347826,9.259293862,-93.75066816,2.070781553,-95.16267616,0.480344356,69.37111801
165,Downward,TRUE,0.848160386,86.19986074,86.23626074,0.0364,94.38012295,77.98668033,99.84460383,21.8579235,6.04011039,-382.9497654,1.567409615,-95.82523817,0.507575302,84.81728142
166,Chevron,TRUE,0.716561437,87.70595481,87.72283881,0.016884,58.36633663,53.10643564,59.29455446,6.188118812,1.98961852,-115.6020858,1.469827473,-103.8092498,0.400818065,59.29455446
167,Downward,TRUE,0.767746985,87.85836625,87.90120625,0.04284,65.76621339,58.44403766,67.8582636,9.414225941,2.335639445,-163.0817663,1.248751896,-92.72178113,0.630421646,67.33525105
168,Downward,TRUE,0.673254073,88.05145198,88.09157998,0.040128,64.85119048,52.94642857,67.23214286,14.28571429,4.194190342,-286.0651749,1.489027751,-101.4145329,0.404201867,66.04166667
169,Chevron,TRUE,0.680932045,88.45383286,88.46958486,0.015752,89.09722222,82.15277778,92.56944444,10.41666667,2.568490992,-376.6487439,1.805599503,-104.130807,0.406173842,89.79166667
170,Chevron,TRUE,0.770200014,88.83465642,88.85585642,0.0212,86.65346244,81.95862676,87.82717136,5.868544601,1.78254604,-119.954528,1.281409556,-102.1353404,0.39108555,86.06660798
171,Chevron,TRUE,0.51780802,90.95768741,90.97798741,0.0203,94.37840785,82.94983642,96.52126499,13.57142857,4.095748813,-314.4082995,1.997172855,-105.2569073,0.311434767,95.80697928
172,Chevron,TRUE,0.707856894,91.32671244,91.34928044,0.022568,86.86347926,82.25518433,89.74366359,7.488479263,2.348241231,-186.369349,1.395133391,-98.26645481,0.503857983,84.5593318
173,Flat,TRUE,0.810287654,91.56816776,91.61498376,0.046816,63.56796117,58.30906149,65.18608414,6.877022654,1.520675361,-97.77471294,1.213117259,-91.42525433,0.619767713,63.16343042
174,2Syllabes,TRUE,0.70300597,91.72035801,91.77546201,0.055104,64.65974679,50.17803947,86.0012102,35.82317073,5.380458164,-24.55120313,1.671055445,-96.16148141,0.40329398,85.23901508
175,2Syllabes,TRUE,0.692927301,91.88836102,91.94506102,0.0567,66.05113636,49.00568182,87.35795455,38.35227273,7.105306278,-151.0698381,2.468745455,-89.49203544,0.584285427,67.47159091
176,2Syllabes,TRUE,0.641257167,92.06125812,92.10953812,0.04828,65.36732456,44.8994883,85.10416667,40.20467836,9.545792003,-28.72589406,1.996683104,-101.6044686,0.321518153,84.37317251
177,Complex,TRUE,0.736175895,92.24246864,92.28194864,0.03948,69.93374558,65.07508834,73.02561837,7.950530035,1.656985646,-62.28643595,1.723327645,-89.76388073,0.672997399,70.81713781
178,Upward,TRUE,0.641244233,92.40515302,92.41984102,0.014688,100.1176948,98.49431818,100.9293831,2.435064935,0.903163377,-38.9276546,1.100560481,-100.9294247,0.483288945,100.1176948
179,Upward,TRUE,0.706039548,92.56733497,92.58405497,0.01672,86.54761905,81.78571429,87.73809524,5.952380952,1.513111719,55.48108761,1.36242426,-93.8137275,0.634501293,87.14285714
180,2Syllabes,TRUE,0.616701066,93.3575924,93.3885924,0.031,63.70967742,50.80645161,85.48387097,34.67741935,10.88831404,532.9736134,2.113592881,-102.2396863,0.342731002,84.67741935
181,Frequency_Step,TRUE,0.620223224,93.56617776,93.59496976,0.028792,61.60714286,45.85084034,92.06932773,46.21848739,12.02129353,-26.88495539,2.112032673,-103.1022351,0.290626054,54.25420168
182,Downward,TRUE,0.70292443,93.72318371,93.79688771,0.073704,63.64864865,43.94144144,68.71621622,24.77477477,5.671424453,-187.45067,1.826185606,-94.64145616,0.485455271,65.9009009
183,Downward,TRUE,0.780966818,93.89548009,93.95938009,0.0639,63.99305556,44.54861111,69.54861111,25,6.394910119,-270.6417792,2.153916946,-88.12847319,0.688185019,65.10416667
184,2Syllabes,TRUE,0.723133802,94.06884037,94.13220037,0.06336,67.03689759,46.70557229,89.62725904,42.92168675,9.152634048,98.71794045,2.403542801,-88.8827458,0.627875903,84.3561747
185,2Syllabes,TRUE,0.702653825,94.23656632,94.29280632,0.05624,67.52290576,53.77945026,85.19306283,31.41361257,5.294568537,-95.71524941,3.22449532,-85.848536,0.686178188,69.48625654
186,Frequency_Step,TRUE,0.630892873,94.42756549,94.47106549,0.0435,66.25496032,45.42162698,101.969246,56.54761905,14.14836453,-184.7080983,2.345353787,-89.98666527,0.559683928,70.22321429
187,Upward,TRUE,0.701659799,94.62549707,94.63343307,0.007936,85.0625,73.0625,92.0625,19,5.956953426,2307.677103,1.129812766,-94.91570904,0.554073183,88.0625
188,2Syllabes,TRUE,0.888985991,94.74536313,94.80133113,0.055968,65.78125,53.28125,91.5625,38.28125,7.91208515,44.89841573,2.174958893,-79.5057693,0.756070133,66.5625
189,2Syllabes,TRUE,0.645555019,94.9201598,94.9654718,0.045312,65.07415254,49.18432203,100.0317797,50.84745763,8.931539682,-416.059762,2.57007064,-81.59413753,0.694326798,61.89618644
190,2Syllabes,TRUE,0.764967442,95.07482647,95.13949047,0.064664,66.86594203,49.6557971,95.85144928,46.19565217,7.773191932,-17.69214052,1.610310127,-74.16517621,0.811979914,66.86594203
191,Composite,TRUE,0.577470124,95.2309149,95.2988829,0.067968,66.31944444,57.63888889,87.15277778,29.51388889,5.765232443,-19.37785152,2.514897912,-86.25731238,0.534630886,65.45138889
192,Complex,TRUE,0.811750114,95.41797458,95.47377458,0.0558,67.54722669,63.12600482,70.36073151,7.234726688,1.760124122,-75.10211729,1.524100167,-75.88580266,0.780138509,68.35108521
193,Complex,TRUE,0.691655993,95.59011419,95.61959819,0.029484,73.63486842,69.35855263,80.54276316,11.18421053,1.790209695,18.36791792,1.620695058,-62.83302454,0.809792591,74.62171053
194,Complex,TRUE,0.580898285,95.75871246,95.78175246,0.02304,76.51041667,68.69791667,81.06770833,12.36979167,3.317202021,-87.16378161,1.887996521,-65.91836705,0.787056394,76.51041667
195,Frequency_Step,TRUE,0.663919866,95.90804889,95.93728089,0.029232,95.59145279,57.20562601,103.4654685,46.25984252,12.36828527,-459.0582665,3.209647642,-92.33559763,0.583265999,71.96940554
196,Upward,TRUE,0.643704176,96.07365727,96.07813727,0.00448,97.41071429,86.69642857,102.7678571,16.07142857,4.73392075,-2099.277211,1.59718942,-100.8329128,0.359966681,97.41071429
197,Upward,TRUE,0.521133602,97.14856564,97.15190964,0.003344,69.10714286,67.32142857,70.29761905,2.976190476,1.144963337,854.4087491,1.011804304,-105.6904949,0.300333005,69.10714286
198,Composite,TRUE,1,97.42824859,97.43170459,0.003456,89.24749632,62.87134953,109.8896982,47.01834862,18.8736911,-4291.610035,4.41169803,-105.8610493,0.286505967,99.56859724
199,2Syllabes,TRUE,0.521584034,99.03749796,99.05981796,0.02232,91.125,63.125,102.125,39,12.65526942,-450.1913064,2.149031938,-102.8838144,0.321554937,99.125
200,2Syllabes,TRUE,0.734276891,99.19714812,99.24796812,0.05082,70.0753012,52.00301205,89.65361446,37.65060241,10.49126826,259.5252987,2.545650315,-91.59665125,0.582819363,71.5813253
201,Complex,TRUE,0.722818613,99.36760602,99.39781402,0.030208,71.97389241,65.11735232,74.08359705,8.966244726,1.880348401,107.7466799,1.693343108,-89.26471913,0.701874461,73.55617089
202,2Syllabes,TRUE,0.540680885,99.55128958,99.55607358,0.004784,74.78494624,64.03225806,103.0107527,38.97849462,15.95733825,-7489.442535,2.661047997,-99.28234599,0.442397513,65.37634409
203,2Syllabes,TRUE,1,99.70710541,99.71710541,0.01,87.20525869,62.40367139,101.0941476,38.69047619,12.62690681,-1625.953412,4.386279885,-100.5892358,0.42780425,96.13383012
204,Frequency_Step,TRUE,0.616519988,100.0209273,100.0590153,0.038088,90.6205036,54.64928058,99.61330935,44.96402878,12.31953435,-754.5605714,2.713804124,-98.10114675,0.442457906,66.33992806
205,Upward,TRUE,0.792728841,100.1884048,100.2141448,0.02574,70.85459184,63.20153061,71.49234694,8.290816327,1.965508816,163.2770991,1.233650383,-72.70368444,0.868881562,70.21683673
206,2Syllabes,TRUE,0.715290368,100.3517099,100.3583739,0.006664,87.2002551,62.96556122,108.8839286,45.91836735,16.80553169,-987.2370001,4.908691569,-100.6734442,0.380894634,65.51658163
207,2Syllabes,TRUE,0.541586816,100.5100114,100.5214354,0.011424,78.44356796,62.66686893,101.5018204,38.83495146,13.47730026,-2233.065975,5.099940007,-96.52359515,0.539207064,72.3756068
208,Complex,TRUE,0.805543363,100.6634651,100.6969451,0.03348,68.18380996,63.57126384,69.5675738,5.996309963,1.453607274,-65.1277285,1.679400773,-85.28669219,0.770451342,69.10631919
209,Upward,TRUE,0.755717456,100.8098404,100.8397364,0.029896,71.13916256,66.82881773,77.91256158,11.08374384,1.886723594,56.53711337,2.023869636,-81.5748073,0.7665633,71.75492611
210,Complex,TRUE,0.707180023,100.9622459,100.9966459,0.0344,70.37063953,65.71947674,80.25436047,14.53488372,2.365077185,151.3388631,2.050815949,-78.82169128,0.782112477,72.69622093
211,2Syllabes,TRUE,0.564973116,101.1264886,101.1349886,0.0085,90.61046512,60.81395349,113.1395349,52.3255814,18.95406508,14.90564043,5.987442244,-103.7985465,0.27986486,70.98837209
212,Upward,TRUE,0.553216815,101.2710414,101.2919214,0.02088,101.9196429,92.63392857,106.2053571,13.57142857,4.476570399,-70.89074075,2.42862643,-112.6844402,0.170937941,101.9196429
213,2Syllabes,TRUE,0.649467945,101.4255561,101.4285641,0.003008,94.21052632,65.26315789,102.1052632,36.84210526,15.50982869,-11489.82829,2.363970906,-101.2717212,0.29748599,98.15789474
214,Frequency_Step,TRUE,0.585103154,101.8852396,101.9019436,0.016704,96.67613636,59.74431818,113.7215909,53.97727273,20.27057484,116.4490375,3.915140001,-93.14540848,0.524799446,66.84659091
215,Composite,TRUE,0.737228334,102.0444368,102.0739168,0.02948,63.8795045,60.50112613,72.88851351,12.38738739,2.525159201,110.2026143,1.246529826,-90.78747431,0.561364638,68.38400901
216,2Syllabes,TRUE,0.669127166,102.1936206,102.2321766,0.038556,70.80357143,63.49837662,101.6477273,38.14935065,8.28125062,-153.4279699,2.360025595,-79.72904591,0.768908806,69.18019481
217,Composite,TRUE,0.695713341,102.3678944,102.4080664,0.040172,66.80840164,62.71004098,71.93135246,9.221311475,1.599004697,-73.10831318,1.121339833,-77.75265531,0.759708949,67.8329918
218,2Syllabes,TRUE,0.557518721,102.5379838,102.5514398,0.013456,95.88970782,53.86384575,103.4328113,49.56896552,15.5310749,-2351.316994,2.496816236,-98.85155839,0.435275179,68.95005265
219,Upward,TRUE,0.525961876,102.6918014,102.6947534,0.002952,99.61636179,92.50254065,108.7627033,16.2601626,5.714513906,3909.827861,3.845949231,-105.2209054,0.291375217,99.61636179
220,Chevron,TRUE,0.65255338,104.6333775,104.6516815,0.018304,63.49431818,58.41058612,64.39144737,5.980861244,2.113624093,-35.45590819,1.424047646,-108.2849174,0.322789396,64.39144737
221,2Syllabes,TRUE,0.656281114,104.8398282,104.8738842,0.034056,65.12019231,48.77403846,94.92788462,46.15384615,16.32101602,1096.587379,1.518154623,-101.2578749,0.344519131,88.19711538
222,2Syllabes,TRUE,0.64456588,105.0133487,105.0594967,0.046148,63.34821429,52.63392857,96.38392857,43.75,10.17368296,162.9595671,2.137175242,-99.64542978,0.359464327,66.02678571
223,Complex,TRUE,0.722404122,105.3749076,105.4100196,0.035112,64.33189655,57.32758621,67.56465517,10.23706897,2.652491491,-187.4448903,1.411580757,-90.41261156,0.679256724,67.56465517
224,Upward,TRUE,0.633499086,105.6963048,105.7018488,0.005544,91.73387097,83.66935484,98.18548387,14.51612903,5.670067943,2134.351475,3.040538191,-102.4476231,0.461102237,97.37903226
225,2Syllabes,TRUE,0.633977711,106.097498,106.125498,0.028,85.58035714,74.50892857,93.08035714,18.57142857,5.247083738,-115.9372554,2.279735737,-105.2402564,0.296238129,88.08035714
226,Complex,TRUE,0.69094044,106.9097757,106.9459517,0.036176,64.40768828,58.65455021,65.45371339,6.79916318,1.752526813,-140.1260113,1.177569147,-89.66556053,0.589858467,64.40768828
227,Complex,TRUE,0.589095831,106.9694741,106.9799261,0.010452,84.94430693,83.70668317,86.18193069,2.475247525,0.615402423,-115.0270841,1.138500529,-92.93914107,0.644736255,85.56311881
228,2Syllabes,TRUE,0.615733743,107.0868423,107.1528903,0.066048,63.70845376,48.53504335,88.27492775,39.73988439,8.345140321,40.42131119,1.642884844,-94.26241772,0.472057908,65.87608382
229,Complex,TRUE,0.774455667,107.274687,107.324391,0.049704,66.20426829,63.91768293,68.49085366,4.573170732,0.869689956,-49.36588582,1.198652063,-75.94779834,0.828296621,65.82317073
230,Upward,TRUE,0.831509352,107.4802494,107.4978334,0.017584,67.43275316,61.10363924,73.76186709,12.65822785,3.193169736,580.8621702,1.102267351,-97.81809485,0.536808686,71.38844937
231,Complex,TRUE,0.729662001,107.9653852,107.9920252,0.02664,67.61222376,60.01553867,73.13708564,13.12154696,4.521496173,-311.7142911,1.759746564,-89.55464694,0.688227883,73.13708564
232,Frequency_Step,TRUE,0.713649571,108.4484927,108.4892287,0.040736,69.51388889,57.47685185,98.21759259,40.74074074,12.29089951,314.9275486,3.126024813,-94.40344177,0.515944695,67.66203704
233,2Syllabes,TRUE,0.713866889,108.6264702,108.6655302,0.03906,69.50320513,52.67628205,95.94551282,43.26923077,13.75945673,754.7524462,2.944092939,-97.51109485,0.469748705,61.49038462
234,Frequency_Step,TRUE,0.707888424,108.7847954,108.8123474,0.027552,83.8608871,49.58669355,97.97379032,48.38709677,18.17466551,-1305.736261,2.595197623,-96.45297773,0.434195335,85.87701613
235,Upward,TRUE,0.568594098,108.9726753,108.9822753,0.0096,87.54346026,79.26531457,90.02690397,10.7615894,4.163833225,-982.0588392,1.373594077,-107.2353336,0.381118732,85.88783113
236,Frequency_Step,TRUE,0.739561081,109.1330965,109.1698005,0.036704,64.875,50.875,100.875,50,13.79173274,-471.8258156,2.254663071,-91.71828867,0.562656949,63.875
237,2Syllabes,TRUE,0.563419282,109.4728566,109.5148566,0.042,64.82954545,52.04545455,89.6875,37.64204545,10.30958216,73.43751813,2.736804375,-99.02229344,0.383424548,66.96022727
238,2Syllabes,TRUE,0.672407627,109.6708411,109.7392411,0.0684,66.28472222,51.00694444,94.0625,43.05555556,7.747420895,-173.001426,2.490310741,-88.84550775,0.609937884,66.28472222
239,2Syllabes,TRUE,0.828860104,109.8741956,109.9170956,0.0429,64.91914336,49.18487762,100.7583042,51.57342657,12.2926881,103.5159507,2.566991207,-101.2485317,0.328472657,64.91914336
240,Complex,TRUE,0.736395121,110.0556657,110.0954097,0.039744,71.31768953,65.90252708,73.12274368,7.220216606,1.383614107,-17.15251712,1.524121374,-87.84031678,0.688542117,73.12274368
241,Complex,TRUE,0.763525188,110.2523163,110.2874043,0.035088,64.99638031,61.61800193,68.37475869,6.756756757,2.037832675,-123.1374595,1.47532488,-98.21270537,0.499917506,67.40950772
242,Upward,TRUE,1,110.437696,110.440448,0.002752,94.64700172,88.8666549,97.53717513,8.670520231,3.891015034,3465.687592,1.058129949,-108.5805286,0.26661178,91.03428496
243,Complex,TRUE,0.755813777,110.5784233,110.6065033,0.02808,72.21688034,70.08012821,73.28525641,3.205128205,0.639300131,53.38934723,1.182397582,-83.51147732,0.769604586,72.21688034
244,Complex,TRUE,0.696730793,110.748116,110.762744,0.014628,97.00275157,82.85180818,97.78891509,14.93710692,5.485925474,-1028.117868,1.245094777,-101.3734842,0.359895681,85.21029874
245,Upward,TRUE,0.64142549,110.9302072,110.9468952,0.016688,89.89583333,85.72916667,102.3958333,16.66666667,5.676731978,910.7823751,2.051444761,-100.8074807,0.430323769,99.89583333
246,Upward,TRUE,0.601197183,111.112408,111.115368,0.00296,94.38344595,86.78209459,101.1402027,14.35810811,5.596036748,3627.843577,2.823738332,-105.0779245,0.285264488,98.60641892
247,2Syllabes,TRUE,0.580009282,112.4785046,112.5016886,0.023184,62.63489209,45.54856115,90.51258993,44.96402878,12.51784041,126.4532738,3.076761232,-96.53026571,0.502857681,63.53417266
248,2Syllabes,TRUE,0.743692398,112.838234,112.897034,0.0588,66.96428571,46.96428571,85.53571429,38.57142857,10.93635412,260.795348,2.213267833,-94.63512322,0.506669991,65.53571429
249,Downward,TRUE,0.653605759,113.3826064,113.3987344,0.016128,60.57318653,55.71567358,62.19235751,6.476683938,1.741686373,-218.5675118,1.368630597,-96.2708894,0.592875039,61.54468912
250,Downward,TRUE,0.73309046,113.4177433,113.4642553,0.046512,87.07560044,71.24590611,88.16730349,16.92139738,5.23366912,-290.0365948,1.293607661,-97.68824382,0.44933813,85.98389738
251,2Syllabes,TRUE,0.770831048,113.5991804,113.6555004,0.05632,65.38665254,50.55614407,86.57309322,36.01694915,10.39391779,320.1775184,2.049104416,-96.75413243,0.444766907,83.04201977
252,2Syllabes,TRUE,0.747073889,113.7885719,113.8466999,0.058128,66.9612069,52.5933908,87.79454023,35.20114943,8.448212276,112.0100524,2.003072767,-93.51455806,0.531967338,71.27155172
253,2Syllabes,TRUE,0.731963396,113.9610367,114.0283567,0.06732,68.03191489,51.40957447,89.30851064,37.89893617,7.220732257,-72.08559339,1.991825382,-86.13055763,0.641750678,68.03191489
254,2Syllabes,TRUE,0.78646791,114.1431145,114.2030185,0.059904,65.90187824,49.71016839,85.97959845,36.26943005,7.647460723,-111.5323246,2.23978179,-90.77374542,0.571472076,65.90187824
255,2Syllabes,TRUE,0.60448885,114.3206043,114.3783243,0.05772,68.83814103,53.45352564,89.99198718,36.53846154,8.733510359,28.59446179,2.709034884,-94.45600791,0.529747773,70.76121795
256,2Syllabes,TRUE,0.846572816,114.5121435,114.5901515,0.078008,66.5625,45.9375,82.8125,36.875,8.555058813,-17.24708203,2.708809957,-93.36459161,0.508208818,65.3125
257,2Syllabes,TRUE,0.697996676,114.7030886,114.7775446,0.074456,66.38628855,49.31580396,86.76073789,37.44493392,8.967864902,-64.76724519,3.358265283,-90.59713142,0.520705976,66.93694934
258,2Syllabes,TRUE,0.701959848,114.9091169,114.9588449,0.049728,64.00147929,49.94822485,87.67011834,37.72189349,9.176894635,95.22371618,2.78440314,-96.86568591,0.449811948,86.93047337
259,2Syllabes,TRUE,0.693955362,115.096576,115.149384,0.052808,65.20574534,49.67779503,86.94487578,37.26708075,9.531755615,14.57574522,1.916811203,-98.75818125,0.39659193,85.39208075
260,2Syllabes,TRUE,0.607476771,115.2662058,115.3300338,0.063828,67.97979798,51.88131313,95.44191919,43.56060606,9.549640782,-43.34476524,3.497024682,-90.0715214,0.56621333,65.13888889
261,2Syllabes,TRUE,0.766058564,115.4649884,115.5174764,0.052488,68.97239264,52.10122699,89.67791411,37.57668712,9.294099353,197.9296154,2.31551446,-95.54394508,0.479024652,67.43865031
262,Chevron,TRUE,0.756141365,115.6374687,115.6566687,0.0192,82.79468912,77.61334197,84.09002591,6.476683938,2.146119369,-149.6349254,1.383093022,-95.73998411,0.504010266,83.44235751
263,Frequency_Step,TRUE,0.581517696,116.3168197,116.3547077,0.037888,61.2109375,49.4921875,95.390625,45.8984375,14.4810266,215.4840649,1.887831703,-100.4640741,0.348788097,91.484375
264,Complex,TRUE,0.803364396,116.6566889,116.6845129,0.027824,56.4103836,49.13525132,63.68551587,14.55026455,4.370479867,-336.9176801,1.747829567,-92.55343675,0.638707187,58.39451058
265,Composite,TRUE,0.565095901,117.3205978,117.3973178,0.07672,59.43927305,50.57402482,106.4250887,55.85106383,12.13788924,128.0405721,3.621719136,-93.34597897,0.464160951,69.1910461
266,Composite,TRUE,0.610488594,117.4126684,117.4614004,0.048732,88.16793893,73.85496183,96.75572519,22.90076336,6.305729735,62.54368283,1.669071042,-81.08395883,0.77553374,83.39694656
267,Frequency_Step,TRUE,0.608078241,117.5802309,117.6347909,0.05456,68.69959677,56.60282258,112.046371,55.44354839,12.02430285,234.502208,1.823357999,-80.45310141,0.700319058,68.69959677
268,2Syllabes,TRUE,0.630059063,117.756068,117.819312,0.063244,70.66310976,46.27286585,90.48018293,44.20731707,11.70232706,5.199730924,3.150600481,-81.20494358,0.757541553,73.71189024
269,Complex,TRUE,1,117.9655134,117.9904414,0.024928,89.05852417,84.51306963,100.4221605,15.90909091,3.861242409,74.15804539,1.466974519,-104.3092885,0.320581,89.05852417
270,2Syllabes,TRUE,0.769114435,118.1167771,118.1844171,0.06764,67.84392458,53.87744413,93.68191341,39.80446927,7.496562252,28.42292696,1.884839991,-86.53374451,0.644936635,67.84392458
271,2Syllabes,TRUE,0.713684559,118.2959073,118.3551873,0.05928,67.08333333,51.85897436,89.51923077,37.66025641,8.083569243,15.78133344,2.198323859,-85.93235204,0.674462134,69.48717949
272,2Syllabes,TRUE,0.693444073,118.476053,118.527797,0.051744,68.70967742,56.61290323,100.9677419,44.35483871,9.035295059,-224.8904745,3.044845199,-88.7333967,0.631887825,75.16129032
273,Complex,TRUE,0.888997316,118.6516131,118.6939491,0.042336,69.11866359,62.2062212,74.30299539,12.09677419,4.108965929,-258.1997981,1.425875502,-82.63282766,0.786528445,73.15092166
274,2Syllabes,TRUE,0.663428545,118.8330843,118.8742843,0.0412,85.12228261,80.89522947,98.40730676,17.51207729,4.590855519,209.2543585,2.016016876,-98.57754451,0.454824728,85.12228261
275,Chevron,TRUE,1,119.0150733,119.0275533,0.01248,85.11719616,80.44914637,85.63586836,5.186721992,1.430294015,-87.87029015,1.714583854,-101.6630183,0.390883278,85.63586836
276,2Syllabes,TRUE,0.665671468,119.1874814,119.1930014,0.00552,94.86895161,64.62701613,110.3259409,45.69892473,18.53263447,-3169.00077,4.441397424,-102.0389729,0.423752026,65.97110215
277,Complex,TRUE,0.70007062,119.3379259,119.3729179,0.034992,70.52254098,67.44877049,74.62090164,7.172131148,2.709065799,-170.8110101,1.415288376,-94.53124455,0.554653436,68.47336066
278,Complex,TRUE,0.599857926,119.5149361,119.5618561,0.04692,68.828125,59.55078125,75.17578125,15.625,2.542697772,-153.7198934,1.384904642,-92.90780315,0.604868858,71.7578125
279,Frequency_Step,TRUE,0.64694649,119.7013447,119.7327327,0.031388,97.47835251,63.89626296,102.1425316,38.24626866,15.88765895,413.6269141,2.340336455,-101.7580985,0.299637673,97.47835251
280,Complex,TRUE,0.820742726,119.8617732,119.9061092,0.044336,71.67144495,68.99560398,73.20049694,4.204892966,1.297216472,-66.84067973,1.3318041,-82.37745521,0.760845793,72.43597095
281,Complex,TRUE,0.625860274,120.0737825,120.0850385,0.011256,87.76299505,84.66893564,89.00061881,4.331683168,1.259530308,208.9094837,1.219929978,-91.12540924,0.677955026,87.76299505
282,Complex,TRUE,0.818799794,120.2021777,120.2434697,0.041292,69.0625,65.04464286,69.95535714,4.910714286,1.115086692,-49.98678598,1.292464177,-93.04076893,0.565088203,69.0625
283,2Syllabes,TRUE,1,120.3998443,120.4076563,0.007812,88.38740458,63.78634075,103.6799578,39.89361702,14.51866204,-4283.177159,2.276622763,-101.4009743,0.343254925,101.0203833
284,Complex,TRUE,0.832142055,120.5253505,120.5774225,0.052072,70.39642226,63.32928445,77.02186396,13.69257951,2.602798278,-8.482411144,2.528910794,-89.7322618,0.67348167,73.04659894
285,Complex,TRUE,0.720911264,120.7250231,120.7593711,0.034348,63.07104317,60.37320144,64.86960432,4.496402878,1.311459473,-91.70946747,1.216780309,-97.4498758,0.499780612,61.27248201
