ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
17,Downward,TRUE,0.640235901,32.10709159,32.13861159,0.03152,70.13257576,58.13762626,72.65782828,14.52020202,4.950836499,-494.62495,1.073379803,-103.7246678,0.296640471,68.23863636
18,Downward,TRUE,0.721927524,32.49674981,32.51707781,0.020328,67.23850026,58.0790175,69.39367268,11.31465517,3.610204617,-287.5213441,2.206719614,-101.4300885,0.424615925,69.39367268
19,Complex,TRUE,0.737863779,33.6694104,33.7001304,0.03072,69.67915076,53.07758826,71.14399451,18.06640625,4.501616795,-220.7294587,2.551728277,-91.87616549,0.560146331,71.14399451
20,Complex,TRUE,0.872724712,33.8334582,33.9077622,0.074304,68.97029459,51.59577721,72.34867296,20.75289575,5.178151779,-117.5886325,2.951908169,-87.1666015,0.642775168,70.41817103
21,2Syllabes,TRUE,0.660448492,34.02861395,34.09473395,0.06612,68.0506993,57.12412587,80.72552448,23.6013986,4.148160196,-102.5357081,4.77218509,-87.46477052,0.63108742,68.48776224
22,Chevron,TRUE,0.847379327,34.23739198,34.29838798,0.060996,65.64470721,49.31587838,67.89695946,18.58108108,4.382666705,-107.319053,1.586810445,-55.22650791,0.888250378,66.20777027
23,Chevron,TRUE,0.673131943,34.43836691,34.49135091,0.052984,67.15277778,51.875,70.625,18.75,4.618818709,-224.0276884,1.318898264,-53.22130189,0.88130699,69.93055556
24,2Syllabes,TRUE,0.72407186,34.64849945,34.70547945,0.05698,68.21931885,54.03662654,69.42124193,15.38461538,4.057539836,-73.60615913,1.80213628,-52.07290884,0.872092077,68.9404727
25,Harmonic,TRUE,0.712914944,34.85896371,34.91502771,0.056064,65.93352417,54.21477417,67.88664917,13.671875,3.94252838,-144.6349161,1.267578046,-57.2958446,0.879534839,67.88664917
26,Harmonic,TRUE,0.52324003,35.0747565,35.1309165,0.05616,68.3294421,38.54220806,71.52093146,32.9787234,4.941130993,-164.1047025,1.636868558,-64.40606538,0.772022892,69.39327189
27,Harmonic,TRUE,0.649603844,35.27866027,35.33795227,0.059292,67.09016393,46.08606557,69.13934426,23.05327869,4.792081694,7.498199209,1.655870459,-58.71925393,0.829530848,67.60245902
28,Harmonic,TRUE,0.767764866,35.49933978,35.55133978,0.052,65.88960728,60.62140805,67.32638889,6.704980843,1.326225032,-52.34359268,1.258524593,-57.41641221,0.868021376,65.88960728
29,Harmonic,TRUE,0.672894299,35.72989664,35.81161664,0.08172,65.70987344,45.42478572,68.45110151,23.02631579,5.974397248,-191.7161254,1.873404329,-62.77662068,0.841512665,66.80636467
30,Chevron,TRUE,0.7034235,35.94368696,35.98960696,0.04592,69.17779126,56.43507282,69.78458738,13.34951456,3.21305394,-72.71407961,1.437074123,-56.26081246,0.884080751,67.35740291
31,2Syllabes,TRUE,0.685527325,36.16464199,36.24781799,0.083176,67.10549645,52.47783688,71.53812057,19.06028369,5.728180521,-207.2743598,1.295827729,-60.58633532,0.824612775,68.8785461
32,Downward,TRUE,0.679389536,36.38706913,36.47295713,0.085888,64.27520023,44.29569203,69.39815104,25.10245902,5.811373397,-126.2547865,1.788971362,-62.00390587,0.859610026,68.88585596
33,Downward,TRUE,0.805570722,36.61523146,36.66685546,0.051624,63.02083333,53.125,71.35416667,18.22916667,5.329752336,-48.35192567,2.33236085,-80.19412998,0.689374992,63.54166667
34,Downward,TRUE,0.773695946,36.83089654,36.87581254,0.044916,66.42992424,53.48800505,70.5334596,17.04545455,4.616534703,-330.7007255,1.120969584,-66.92843656,0.84772743,66.74558081
35,Downward,TRUE,0.540314674,37.06836411,37.12936011,0.060996,62.93416031,56.68416031,67.93416031,11.25,2.219589,-73.46599901,2.257281109,-92.80414725,0.581419409,60.85082697
36,Chevron,TRUE,1,37.15542732,37.17024732,0.01482,54.05717851,44.87885683,54.93130438,10.05244755,3.56688785,-626.1248167,1.390329484,-75.64077312,0.740446002,54.93130438
37,Downward,TRUE,0.746904731,37.32126089,37.37397689,0.052716,67.13541667,51.51041667,70.390625,18.88020833,6.036465437,-363.7902229,1.121225598,-63.54935137,0.880677567,69.08854167
38,Downward,TRUE,1,37.58038624,37.59064624,0.01026,55.18657091,54.30937793,55.18657091,0.877192982,0.310134553,-48.96611545,1.131110442,-106.1397831,0.27701009,55.18657091
39,Downward,TRUE,0.759578645,37.74378528,37.78717728,0.043392,66.41519824,55.95264317,70.26982379,14.31718062,3.321865807,-236.134228,1.19268985,-62.21482694,0.816415381,65.31387665
40,2Syllabes,TRUE,0.682035744,37.9685963,38.0573363,0.08874,65.05859375,47.96875,71.40625,23.4375,5.712860456,-159.4827766,1.768292832,-65.21275178,0.850221091,67.5
41,2Syllabes,TRUE,0.757690728,38.18345269,38.23959669,0.056144,67.35091635,45.14017254,71.48314775,26.34297521,4.014831991,-58.02885543,1.689333021,-58.31429622,0.843723162,68.90050312
42,Composite,TRUE,0.743264794,38.41291842,38.47869042,0.065772,64.97422654,54.39221596,70.9266075,16.53439153,3.407147465,-154.5852964,1.230527671,-60.9045927,0.862469834,68.28110485
43,2Syllabes,TRUE,0.844394267,38.65458917,38.71706117,0.062472,65.28545857,56.38947317,68.25078704,11.86131387,2.552388197,-110.3575795,1.405086582,-62.79366921,0.871675848,67.33837828
44,Downward,TRUE,0.76235652,38.87885937,38.93172337,0.052864,65.90058017,57.98918776,68.53771097,10.54852321,2.662782509,-160.0671867,1.162002449,-61.72329418,0.865349386,68.53771097
45,Downward,TRUE,0.622074246,39.10505158,39.15580358,0.050752,66.67091837,56.46683673,67.69132653,11.2244898,2.569723506,-135.6402007,1.174259881,-63.27115504,0.870629176,66.67091837
46,Downward,TRUE,0.732778549,39.34451362,39.38383762,0.039324,57.57016165,46.72457342,59.95986753,13.23529412,2.943842816,-15.01900139,2.11665141,-96.40272286,0.511022473,59.22457342
47,Downward,TRUE,1,39.97849836,40.00353836,0.02504,62.47857612,60.28908567,64.26997739,3.98089172,1.288148421,-154.6592502,1.368194363,-113.0666529,0.192688302,63.47379905
48,2Syllabes,TRUE,0.785223961,40.64021219,40.71912419,0.078912,62.26361901,54.99089174,67.71816447,12.72727273,3.049947716,-116.7305004,1.294501883,-80.57183689,0.659260201,64.53634629
49,Downward,TRUE,0.79275775,40.87020276,40.91303076,0.042828,64.25,57.75,64.75,7,1.661337498,-98.84499237,1.150260803,-68.70546614,0.862373434,63.75
50,2Syllabes,TRUE,0.857099533,41.09732043,41.16722443,0.069904,63.10096012,53.41103764,66.00793686,12.59689922,3.822454381,-176.6671706,1.14662766,-73.80573917,0.761210681,65.03894461
51,Downward,TRUE,0.70220989,41.32933946,41.37330746,0.043968,63.20652174,54.51086957,64.83695652,10.32608696,2.360363372,-159.5901319,1.155524382,-69.58839442,0.870120082,63.20652174
52,Complex,TRUE,0.644571781,41.54304019,41.56996819,0.026928,62.39754022,59.95454348,68.09786595,8.143322476,1.646670177,-24.32436026,2.008478915,-102.3298703,0.371486762,62.39754022
53,Flat,TRUE,0.653764009,41.76471861,41.78580261,0.021084,57.67228584,57.17625409,58.16831758,0.992063492,0.380603639,-53.56220248,1.034766685,-109.0190399,0.200271616,58.16831758
54,Downward,TRUE,0.637441039,41.974573,41.988937,0.014364,61.98548614,60.66969667,62.64338088,1.973684211,0.643895375,-119.0842604,1.081229168,-104.1917609,0.284651797,62.64338088
55,Chevron,TRUE,1,42.19387615,42.23496415,0.041088,55.43048575,49.99570314,57.7596783,7.763975155,2.589470149,3.418678343,2.660686882,-113.2372604,0.195127495,56.98328078
56,Chevron,TRUE,0.743674636,42.37809508,42.41201908,0.033924,62.92393411,59.04796512,63.89292636,4.84496124,1.41874383,-60.84771171,1.278120439,-105.0514976,0.336828726,62.43943798
57,Chevron,TRUE,0.530999243,43.45560665,43.46098265,0.005376,64.08482143,62.96875,64.64285714,1.674107143,0.596565272,289.1607257,1.079669128,-107.083838,0.233401945,64.08482143
58,Downward,TRUE,0.723749101,43.88529619,43.91222419,0.026928,62.55319149,54.57446809,63.88297872,9.308510638,2.730698045,-313.6174626,1.082306199,-104.9243169,0.313099571,55.2393617
59,Downward,TRUE,0.798523068,44.04960061,44.09478061,0.04518,67.71329365,58.78472222,70.68948413,11.9047619,3.174900654,-218.9654128,1.202581283,-79.12885762,0.809602619,68.2093254
60,Downward,TRUE,0.65736419,66.85605142,66.88773142,0.03168,67.06837017,55.32803867,69.8308011,14.50276243,4.976995036,-495.6381818,1.130851349,-98.53084857,0.475306186,59.47168508
61,Downward,TRUE,0.644284546,67.0283724,67.0707884,0.042416,69.15030992,55.20402893,70.69989669,15.49586777,2.683561358,-40.6628974,2.358633456,-92.20672223,0.579412041,69.66683884
62,Chevron,TRUE,0.919849575,67.21818396,67.27967196,0.061488,65.54841897,51.71442688,67.52470356,15.81027668,3.300597496,-87.15336312,1.708589302,-64.11615166,0.852725426,66.53656126
63,Downward,TRUE,0.709522843,67.42599201,67.49920801,0.073216,62.01546167,51.99804007,65.06424216,13.06620209,3.115994162,-135.1766514,1.210224967,-96.49409736,0.485761004,62.01546167
64,Downward,TRUE,0.571230412,67.63610059,67.67226059,0.03616,60.21781902,57.4523323,71.83286327,14.38053097,2.31973035,-118.1030223,2.11284656,-103.5910307,0.281133039,71.83286327
65,Downward,TRUE,0.677097797,67.84835631,67.88072031,0.032364,60.53912214,56.48377863,62.20896947,5.72519084,1.742932133,-162.2420713,1.28689017,-100.6887077,0.390262114,61.25477099
66,Complex,TRUE,0.530015945,68.05621422,68.09383422,0.03762,61.12106643,59.80987762,63.30638112,3.496503497,1.241165934,-83.53837561,1.142262435,-102.5010644,0.39758791,62.43225524
67,Downward,TRUE,1,68.29626524,68.30542124,0.009156,61.34431437,60.77266803,61.91596071,1.143292683,0.455498708,-138.7423769,1.082311746,-105.5617005,0.226698763,61.15376559
68,Complex,TRUE,0.679487884,68.51817014,68.54226614,0.024096,57.46031746,56.46825397,58.9484127,2.48015873,0.762197789,-67.44707629,1.048032718,-111.3739901,0.231190511,56.46825397
69,Downward,TRUE,0.638409555,68.7191682,68.7376362,0.018468,59.55430328,57.24897541,60.83504098,3.586065574,0.932483709,-155.7380853,1.081538965,-104.0058497,0.378937287,58.78586066
70,Downward,TRUE,0.614721656,69.57984964,69.60148164,0.021632,59.03846154,52.42788462,60.84134615,8.413461538,2.546548829,-300.768764,1.689466183,-115.3440242,0.204699861,60.24038462
71,Downward,TRUE,0.703534544,70.6653013,70.6922373,0.026936,60.16650579,57.75337838,61.13175676,3.378378378,0.959043499,-112.3398117,1.073300297,-107.0038985,0.294975194,59.68388031
72,Downward,TRUE,0.541459501,71.29101662,71.34124862,0.050232,60.9899635,55.28740876,65.32390511,10.03649635,1.56737389,-17.78210288,1.690575817,-102.9270099,0.313972963,60.30565693
73,Downward,TRUE,0.802669108,71.493724,71.534128,0.040404,65.11675824,59.16437729,66.03250916,6.868131868,1.562495721,-105.8458037,1.209500689,-77.18948655,0.800888013,65.11675824
74,2Syllabes,TRUE,0.57920891,71.6908504,71.7738504,0.083,67.9375,54.4375,69.9375,15.5,4.392852049,-160.0177146,1.260800253,-55.44376968,0.797277077,67.9375
75,2Syllabes,TRUE,0.807723403,71.90957697,71.96857697,0.059,67.29108376,53.84486862,69.28311563,15.43824701,3.531421375,-128.687805,1.583349091,-55.56670617,0.837790572,69.28311563
76,Harmonic,TRUE,0.568394363,72.12143911,72.17615911,0.05472,68.10855263,54.29276316,70.74013158,16.44736842,3.443602352,-163.7450973,1.211277648,-59.20001796,0.840275763,69.42434211
77,Downward,TRUE,0.760148048,72.33339065,72.38919865,0.055808,66.39334862,54.06536697,71.26720183,17.20183486,3.910321113,-191.5286107,1.366611523,-60.08228478,0.843589054,66.68004587
78,Downward,TRUE,0.747423887,72.52288836,72.60324036,0.080352,62.89282129,46.82856426,64.90085341,18.07228916,4.843756199,-164.9842947,1.531657301,-92.8135437,0.538353398,62.89282129
79,Downward,TRUE,0.746313274,72.72830226,72.77672226,0.04842,61.64962825,55.14405204,63.0436803,7.899628253,2.010420294,-87.85186018,1.388967461,-98.55146905,0.498566243,62.57899628
80,Downward,TRUE,0.567125559,72.95302056,72.97215656,0.019136,57.27123206,52.78558612,63.55113636,10.76555024,3.403268809,-340.4022788,1.935574982,-110.2551623,0.314139868,58.76644737
81,2Syllabes,TRUE,0.725732028,76.65925671,76.70437671,0.04512,71.29464286,57.40575397,84.52215608,27.11640212,6.726193064,78.32141921,1.924549373,-95.61091195,0.501556607,71.95601852
82,Downward,TRUE,0.780605197,76.89595645,76.93934845,0.043392,69.73430617,57.61976872,71.38628855,13.76651982,3.970286996,-214.8765533,1.296291072,-91.97480979,0.581854396,70.28496696
83,Downward,TRUE,0.596902192,77.10960479,77.12390879,0.014304,64.89583333,54.89583333,67.39583333,12.5,3.811879232,-28.14579157,1.484726419,-105.3253179,0.381068474,67.39583333
84,2Syllabes,TRUE,0.722112477,77.30510648,77.37111448,0.066008,74.6875,59.62053571,83.05803571,23.4375,4.966297281,-43.00747261,1.816415171,-90.02777705,0.588761244,74.12946429
85,2Syllabes,TRUE,0.820348978,77.53501704,77.60573304,0.070716,67.01144366,58.20862676,88.72505869,30.51643192,9.628054117,231.2885825,3.434544013,-93.81095836,0.518829509,84.61707746
86,2Syllabes,TRUE,0.870281637,77.73630258,77.78461858,0.048316,75.37054707,58.41318273,87.9674463,29.55426357,4.884615268,-128.4665247,4.308306156,-84.04816133,0.684782663,75.37054707
87,Complex,TRUE,0.740346432,77.94266571,77.98266571,0.04,74.96015936,70.47808765,79.94023904,9.462151394,1.572074168,-76.95140898,1.606022759,-80.04490902,0.790097556,76.95219124
88,Complex,TRUE,0.830957174,78.13551709,78.19230909,0.056792,72.15884279,58.51255459,78.16320961,19.65065502,6.084040245,-304.7333719,2.679533175,-91.79706579,0.602145576,77.07150655
89,Complex,TRUE,0.790137827,78.33220287,78.38036287,0.04816,72.55173841,65.51531457,76.27690397,10.7615894,2.102835404,-114.332742,2.051141064,-81.61356739,0.76396738,70.48220199
90,Complex,TRUE,0.841552377,78.54862145,78.58296945,0.034348,73.20818345,70.95998201,75.0067446,4.04676259,1.082632511,8.404841707,1.347122457,-81.93418716,0.797673844,75.0067446
91,Downward,TRUE,0.813910365,82.2882538,82.3197538,0.0315,69.73214286,56.51785714,72.94642857,16.42857143,5.510984075,-548.811569,1.14547436,-96.89210444,0.512017906,68.66071429
92,Complex,TRUE,0.778755665,82.51114993,82.55174993,0.0406,73.7377451,58.7254902,75.88235294,17.15686275,5.992780291,-380.1391867,1.873027954,-89.07843073,0.653372651,75.26960784
93,Complex,TRUE,0.767423987,84.38286737,84.40491537,0.022048,62.7435446,58.63556338,65.6778169,7.042253521,2.40032404,-300.3933129,1.411077568,-102.9641301,0.429841124,65.09096244
94,2Syllabes,TRUE,0.752377033,84.57548037,84.64544037,0.06996,70.65554511,58.90742481,80.99389098,22.08646617,4.160047646,-89.44197083,1.736053405,-97.81309525,0.403877756,67.83599624
95,2Syllabes,TRUE,0.772953808,84.797872,84.836768,0.038896,72.2049216,64.36520035,83.09342334,18.728223,3.713880702,-174.5752028,3.054177725,-91.86088638,0.613913066,71.33384146
96,2Syllabes,TRUE,0.661985338,85.00157683,85.04930083,0.047724,71.54109589,61.05308219,78.17636986,17.12328767,3.131508139,-83.50105447,4.261255192,-91.92132535,0.602052433,74.75171233
97,2Syllabes,TRUE,0.879970014,85.21857151,85.30369151,0.08512,74.15035587,61.69483986,89.27491103,27.58007117,6.380054544,106.6588229,5.074672326,-88.19021757,0.61349868,74.59519573
98,2Syllabes,TRUE,0.834789932,85.45538891,85.52116091,0.065772,74.84031208,53.39423365,89.54619443,36.15196078,7.668432824,-24.85108133,2.274066106,-89.48693131,0.590486705,77.29129247
99,Downward,TRUE,0.683000743,85.68050939,85.72620539,0.045696,74.27083333,61.21527778,81.77083333,20.55555556,3.887152764,-199.092397,2.882966248,-83.96791647,0.745075703,75.10416667
100,Frequency_Step,TRUE,0.660584331,85.88490583,85.90633783,0.021432,68.47039474,56.40899123,94.78618421,38.37719298,15.0285959,1680.663616,2.3172074,-92.36520162,0.543628071,94.78618421
101,Downward,TRUE,0.549886405,113.2446459,113.2498659,0.00522,76.45753817,73.83349237,80.03578244,6.202290076,2.514030806,-91.3983212,3.676364423,-106.832626,0.277675379,74.3105916
102,Downward,TRUE,0.625079274,113.4355898,113.4488378,0.013248,70.50271739,63.0298913,71.18206522,8.152173913,2.416141665,-518.1905615,1.123168078,-93.82056734,0.594154157,70.50271739
103,Downward,TRUE,0.847322822,113.6105238,113.6723878,0.061864,71.58492823,56.034689,75.7715311,19.73684211,5.417054424,-260.6020247,1.152726817,-83.11525494,0.755215813,71.58492823
104,Complex,TRUE,0.729772449,113.8050851,113.8605531,0.055468,73.03697183,67.75528169,76.55809859,8.802816901,1.794129751,-95.79928124,1.264651892,-73.61959341,0.838598664,73.47711268
105,Complex,TRUE,0.739672065,114.0151376,114.0869016,0.071764,73.55284335,55.84898069,79.99061159,24.1416309,5.063849422,-212.9320891,1.221946238,-79.46525792,0.786771116,73.55284335
106,Complex,TRUE,0.64715004,114.2266867,114.2766707,0.049984,73.12059859,67.39876761,76.20158451,8.802816901,1.823460354,-113.5288787,1.256194121,-75.68229707,0.805283801,71.80017606
107,Downward,TRUE,0.90295136,114.427136,114.488496,0.06136,72.80531609,65.14248084,74.7210249,9.578544061,2.232639292,-97.74416249,1.31094412,-82.39344299,0.760539923,69.93175287
108,Downward,TRUE,0.708861351,114.6315816,114.6933576,0.061776,72.04326923,56.55181624,74.18002137,17.62820513,5.530843438,-248.1413476,1.526552766,-86.40129071,0.693020164,73.1116453
109,2Syllabes,TRUE,0.750256121,114.8377727,114.9016127,0.06384,73.62514167,54.52033818,75.80854778,21.28820961,6.441554657,-305.4149522,1.209225333,-99.50364764,0.393636815,74.1709932
110,Downward,TRUE,0.838341534,115.0414764,115.0938684,0.052392,72.7027027,58.62612613,75.51801802,16.89189189,5.568187351,-327.9646302,1.163714383,-100.8765814,0.392727194,72.7027027
111,2Syllabes,TRUE,0.684850037,115.234296,115.26456,0.030264,69.89690722,63.45360825,73.7628866,10.30927835,3.314578173,-312.6261377,1.081009118,-104.8043158,0.251637048,67.96391753
112,Downward,TRUE,0.679123044,115.4247958,115.4494198,0.024624,72.6419214,67.72925764,76.4628821,8.733624454,1.920151646,-218.9992142,1.211897713,-99.35617268,0.488072867,73.18777293
113,Downward,TRUE,0.686789513,115.4941074,115.5002394,0.006132,80.78909817,78.22060502,84.49914384,6.278538813,2.023756302,496.4350996,2.178550036,-104.5919208,0.49771852,81.0744863
114,2Syllabes,TRUE,0.746973753,115.6164959,115.6927079,0.076212,73.32538168,64.26049618,89.06965649,24.80916031,4.865886999,5.74373241,2.51754435,-92.68985065,0.493853715,71.41698473
115,2Syllabes,TRUE,0.681302249,115.8203383,115.8820983,0.06176,72.14239691,56.03414948,91.47229381,35.43814433,6.789862332,-129.0487223,1.778869915,-98.30039768,0.351726647,91.47229381
116,Downward,TRUE,0.796733081,116.0459315,116.0867275,0.040796,71.6771789,59.6358945,75.11754587,15.48165138,4.489015387,-352.5981856,1.148020227,-98.41937908,0.445746433,71.6771789
117,Downward,TRUE,0.719478369,116.2415444,116.2858964,0.044352,72.68939394,58.80050505,75.8459596,17.04545455,5.651631512,-389.9796116,1.237240344,-100.4876611,0.385240561,72.05808081
118,Downward,TRUE,0.600368321,116.4431601,116.4511681,0.008008,97.27822581,90.02016129,98.89112903,8.870967742,2.367094793,-696.3083,1.237504969,-90.65063553,0.658925605,97.27822581
119,Downward,TRUE,0.771454632,120.8851788,120.9104508,0.025272,68.25797872,64.53457447,69.32180851,4.787234043,1.452205955,-176.5198788,1.079669128,-102.5630405,0.386974479,67.72606383
120,Complex,TRUE,0.678322017,121.0648794,121.1324794,0.0676,67.93269231,48.70192308,71.29807692,22.59615385,6.183295821,-245.8889141,2.020077568,-94.55188322,0.470757598,68.41346154
121,Complex,TRUE,0.611275792,121.256197,121.339525,0.083328,67.41089357,43.81651606,72.4309739,28.61445783,6.832605192,-187.0440938,2.238583385,-86.27824489,0.663121666,71.92896586
122,Composite,TRUE,0.627518594,121.4786879,121.5730799,0.094392,68.86322464,47.72795894,85.7714372,38.04347826,8.393800965,-83.0637549,3.700593264,-90.64638933,0.533440189,62.82457729
123,2Syllabes,TRUE,0.718460083,121.7025931,121.7569651,0.054372,69.27189086,55.94701777,74.34803299,18.40101523,4.644472704,-260.227835,1.155638809,-72.02131436,0.843412,70.5409264
124,Composite,TRUE,0.717869759,121.9030092,121.9668492,0.06384,68.68997717,47.94761909,89.97818677,42.03056769,6.783567666,-25.53049084,6.476093981,-81.84435342,0.713324424,68.68997717
125,2Syllabes,TRUE,0.674981177,122.1362231,122.2367511,0.100528,69.07004831,43.70772947,75.77745474,32.06972528,8.782218021,-281.0846697,1.155886974,-81.72659908,0.675397303,73.29710145
126,2Syllabes,TRUE,0.742935121,122.3750983,122.4576583,0.08256,68.1712963,53.7037037,73.37962963,19.67592593,4.554728706,-135.441086,1.882279041,-75.05569691,0.800669475,68.1712963
127,Harmonic,TRUE,0.707681954,122.5928436,122.7149556,0.122112,70.64045533,42.47144124,88.83294359,46.36150235,9.47854064,-176.6830379,3.38977966,-84.05777516,0.629563933,71.22730979
128,2Syllabes,TRUE,0.795355618,122.829038,122.90231,0.073272,70.1528947,50.29308162,87.67625919,37.38317757,6.069972378,14.25269849,2.424231279,-79.07300628,0.793380783,71.321119
129,2Syllabes,TRUE,0.584183812,123.0611083,123.1513083,0.0902,71.75364078,52.33616505,88.13713592,35.80097087,6.719326432,-118.8693691,2.97617287,-78.07845053,0.743793844,66.89927184
130,Harmonic,TRUE,0.670322239,123.3027304,123.3859904,0.08326,68.59392039,42.49501929,88.51150281,46.01648352,7.388317297,-70.30992707,3.335589095,-83.60231862,0.712572608,63.0994149
131,Complex,TRUE,0.881559193,123.5389508,123.5886628,0.049712,71.5625,61.14583333,75.20833333,14.0625,3.067717516,-155.6835999,1.430592237,-67.60700324,0.849155414,70.52083333
132,2Syllabes,TRUE,0.698587418,123.7782559,123.8572439,0.078988,71.32167431,51.25286697,86.80332569,35.55045872,7.6810828,-221.1478328,2.693608872,-85.762901,0.645163384,75.90883028
133,Complex,TRUE,0.82343334,123.9821614,124.0373614,0.0552,70.90843023,63.01806478,74.64597176,11.62790698,1.913651878,-47.95793429,2.102698352,-86.27837851,0.756890375,70.07786545
134,2Syllabes,TRUE,0.7730093,124.218928,124.2664,0.047472,71.92326255,60.82287645,85.91940154,25.0965251,4.298701175,-118.1588654,2.575907065,-76.35960248,0.753756481,72.40588803
135,2Syllabes,TRUE,0.914301157,124.4526712,124.5463592,0.093688,71.14583333,61.77083333,96.14583333,34.375,8.443489423,62.92733353,3.222518281,-86.42234943,0.63501618,71.14583333
136,2Syllabes,TRUE,0.658602536,124.6959639,124.7690879,0.073124,70.15883978,52.89364641,90.18646409,37.29281768,8.49469472,110.9430412,1.764665048,-74.66767156,0.815128595,65.32458564
137,2Syllabes,TRUE,0.652877927,124.9340479,125.0135359,0.079488,68.82211538,50.19230769,86.25,36.05769231,8.123610336,-63.71546725,1.828912146,-73.91575877,0.803251273,70.02403846
138,2Syllabes,TRUE,0.720911682,125.1944962,125.2709122,0.076416,74.0625,62.8125,95.9375,33.125,10.33004609,348.5185983,1.846270452,-88.18788457,0.610253725,92.1875
139,2Syllabes,TRUE,0.726189196,125.4348033,125.4976593,0.062856,74.63957055,55.85122699,98.79601227,42.94478528,12.34086924,431.4694301,1.789725034,-96.19564151,0.418743149,98.0291411
140,Downward,TRUE,0.748415649,125.6717485,125.7063805,0.034632,74.66613248,68.7900641,76.26869658,7.478632479,2.081566375,-181.0372087,1.327149433,-98.23485995,0.498860139,75.73450855
141,2Syllabes,TRUE,0.595598757,125.8783562,125.9562242,0.077868,73.53618421,57.41776316,93.60197368,36.18421053,8.795360719,242.214152,1.556431131,-100.768835,0.305124471,73.86513158
142,2Syllabes,TRUE,0.787355781,126.101464,126.189496,0.088032,72.75784221,63.96506654,92.48217681,28.51711027,7.053618138,143.080106,2.556608698,-92.9494847,0.516684629,68.24263308
