ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
11,2Syllabes,TRUE,0.737768114,3.205923641,3.230115641,0.024192,76.28543814,67.26481959,118.8112113,51.54639175,15.28900828,888.4490098,2.937502352,-88.90315361,0.640431869,77.57409794
12,2Syllabes,TRUE,0.581372023,3.794748751,3.817420751,0.022672,58.75,49.65909091,98.52272727,48.86363636,18.48847689,1371.157078,2.57322455,-104.5427747,0.291956428,97.38636364
13,Complex,TRUE,0.800775528,3.973804707,4.015084707,0.04128,64.17660788,59.24922199,71.69735477,12.44813278,3.727002482,-284.6864013,1.499317091,-97.92195159,0.507630457,68.06664938
14,Complex,TRUE,0.598101377,4.164489438,4.175589438,0.0111,85.4233871,81.39112903,89.45564516,8.064516129,2.362793807,48.12601597,2.284078756,-100.8170369,0.417190039,85.4233871
15,2Syllabes,TRUE,0.628877342,5.657123396,5.689819396,0.032696,64.71064815,46.19212963,93.41435185,47.22222222,13.32194141,700.0203335,3.42249994,-100.5280864,0.33236806,65.63657407
16,Composite,TRUE,0.623508811,5.867011374,5.893795374,0.026784,63.66112385,48.75286697,65.95470183,17.20183486,4.960874724,-531.7618615,1.099844327,-101.8744317,0.29135623,64.80791284
17,Composite,TRUE,0.587204695,6.072963551,6.101459551,0.028496,84.78330292,45.54972628,99.38184307,53.83211679,19.8801706,-227.9580043,5.412123847,-97.70411745,0.380789951,86.60812044
18,2Syllabes,TRUE,0.603339672,10.17081768,10.19581768,0.025,67.39583333,48.54662698,91.20535714,42.65873016,8.80310925,-124.0752711,3.022056547,-83.30580392,0.73983894,68.38789683
19,Composite,TRUE,0.661597788,12.46947636,12.48034036,0.010864,48.56505102,47.28954082,94.48341837,47.19387755,20.55831198,-3208.046461,5.825034699,-102.926553,0.367079528,48.56505102
20,Frequency_Step,TRUE,0.77160424,12.65820037,12.69967237,0.041472,62.47299383,48.58410494,91.79398148,43.20987654,10.95725774,38.09562066,2.962719213,-94.27624849,0.502000806,60.92978395
21,Composite,TRUE,0.632348776,12.85192544,12.89426144,0.042336,63.8730315,50.09350394,88.47933071,38.38582677,6.789446372,-24.6924748,1.947235004,-96.09563595,0.411514696,64.85728346
22,Composite,TRUE,0.701488554,13.08258937,13.14306937,0.06048,65.20411543,50.0423902,87.66920717,37.62681697,10.92810809,269.9452413,1.523961733,-95.54869545,0.436003268,64.91879921
23,Chevron,TRUE,0.784022987,13.35471342,13.37583342,0.02112,88.26704545,82.58522727,90.53977273,7.954545455,2.218093329,-72.51271456,1.552770547,-92.02387085,0.636150486,88.83522727
24,Composite,TRUE,0.597771466,15.68745637,15.71727637,0.02982,84.50471698,48.53773585,100.4245283,51.88679245,19.30371745,-645.9541402,2.189252709,-100.4922711,0.343570223,100.4245283
25,2Syllabes,TRUE,0.619011641,17.51273535,17.53440735,0.021672,76.52777778,52.71825397,93.39285714,40.67460317,14.49518934,1560.69364,2.135742324,-102.8808776,0.343727921,87.44047619
26,Frequency_Step,TRUE,0.61093837,19.30184853,19.33706453,0.035216,60.375,45.375,99.375,54,15.50497518,-314.205716,2.610792712,-101.2455865,0.339710086,87.375
27,Flat,TRUE,0.712914169,19.87426669,19.89061069,0.016344,84.78070175,82.03947368,85.87719298,3.837719298,1.173162012,-166.3083728,1.403624514,-94.5234577,0.596355236,85.32894737
28,Composite,TRUE,0.628850877,20.0900735,20.1334975,0.043424,55.24422269,44.74002101,97.26102941,52.5210084,19.07960636,-586.5997798,5.36812595,-92.77204812,0.461365942,54.19380252
29,Composite,TRUE,0.71649611,20.27343788,20.33380988,0.060372,65.66737288,45.41904877,88.03438055,42.61533178,9.337238493,-190.9581291,1.325816244,-83.68501354,0.668021938,72.02330508
30,Composite,TRUE,0.830009341,20.48246985,20.53758985,0.05512,63.45896947,48.19179389,115.9398855,67.7480916,13.63972585,-262.5456231,2.244978118,-80.31283016,0.732166612,64.41316794
31,Composite,TRUE,0.709765434,20.68559478,20.74731078,0.061716,63.61607143,46.65178571,101.1160714,54.46428571,8.051303894,-229.9912958,2.010052955,-86.33562729,0.580541297,68.08035714
32,Composite,TRUE,0.692752838,20.87913995,20.94467995,0.06554,64.67672414,46.57327586,111.2284483,64.65517241,9.963676079,-112.835669,1.971588485,-80.10772112,0.701103556,68.98706897
33,2Syllabes,TRUE,0.797126591,21.08201986,21.15131986,0.0693,63.83928571,50.26785714,86.69642857,36.42857143,7.107165517,-97.03215219,2.309195576,-83.08772614,0.681328346,64.55357143
34,2Syllabes,TRUE,0.705938697,21.27121503,21.32535903,0.054144,66.45833333,49.09722222,97.70833333,48.61111111,10.50852696,-208.5049301,2.742962072,-89.26640145,0.540453812,69.0625
35,Composite,TRUE,0.619953394,21.46838822,21.51837222,0.049984,64.31338028,57.27112676,107.4471831,50.17605634,6.350662981,-98.87923043,2.35189956,-87.89802677,0.525434108,60.79225352
36,Complex,TRUE,0.782907963,21.65556903,21.69094103,0.035372,68.52771967,64.08211297,69.83525105,5.753138075,1.648077822,-102.7840764,1.216456009,-75.47306137,0.819033125,69.83525105
37,2Syllabes,TRUE,0.642166197,21.84172172,21.88607372,0.044352,60.87352362,50.04675197,97.29084646,47.24409449,15.28070279,-649.9552256,2.76173955,-94.02091581,0.484764796,62.84202756
38,Flat,TRUE,0.730928302,22.03712858,22.07908058,0.041952,64.61642599,62.81137184,67.77527076,4.963898917,1.726696444,-108.476812,1.295080508,-78.54722834,0.824415215,67.77527076
39,Complex,TRUE,0.613773108,22.24667265,22.25129265,0.00462,97.60165663,88.56551205,99.10768072,10.54216867,4.315178607,1996.622855,1.560461145,-100.8463574,0.457382972,99.10768072
40,Composite,TRUE,1,22.42663705,22.43063705,0.004,87.16688081,58.70153428,113.1569798,54.45544554,20.83743606,-8747.749775,10.20007968,-100.148105,0.261653692,58.70153428
41,Chevron,TRUE,0.787118018,22.98704577,23.00922177,0.022176,52.62573964,44.48964497,59.28254438,14.79289941,5.192202808,-524.696121,1.799807531,-102.4064277,0.387204316,59.28254438
42,Flat,TRUE,0.622893691,23.19366679,23.20427479,0.010608,85.06756757,81.12612613,85.63063063,4.504504505,1.271895039,34.99720694,1.624602477,-101.305095,0.447527932,85.63063063
43,Downward,TRUE,0.845277309,23.37208296,23.42490696,0.052824,63.39572193,44.01069519,69.41176471,25.40106952,7.623763904,-450.1800154,1.41244757,-89.41688193,0.61543571,67.40641711
44,2Syllabes,TRUE,0.805969536,23.55896377,23.62423577,0.065272,65.96374046,40.96374046,77.83874046,36.875,8.647832173,-313.3155334,2.632016954,-87.10808516,0.651221729,72.21374046
45,Downward,TRUE,0.657015979,23.75951078,23.83200678,0.072496,64.99768679,41.0077878,72.57344437,31.56565657,8.250935623,-319.9399477,2.078817915,-90.18970146,0.563164222,70.67950497
46,Composite,TRUE,0.847423077,23.95836702,24.01577502,0.057408,67.96195652,55.2807971,86.07789855,30.79710145,4.876634144,-52.16645555,1.43801442,-77.31626862,0.76191446,67.96195652
47,Downward,TRUE,0.624915481,24.02683205,24.04683205,0.02,73.75,69.375,78.125,8.75,2.244881235,20.2734013,1.373814227,-100.3395209,0.491604684,73.75
48,Composite,TRUE,0.750753224,24.1656513,24.2353473,0.069696,64.73060345,42.31681034,68.17887931,25.86206897,6.302376806,-262.9897441,1.091859966,-87.02028553,0.588057922,67.31681034
49,2Syllabes,TRUE,0.823071957,24.37642886,24.44850086,0.072072,66.97404372,44.43306011,84.05054645,39.61748634,9.048729589,31.66975858,1.913264272,-88.29135782,0.562188729,69.02322404
50,2Syllabes,TRUE,0.681229651,24.59740057,24.66796057,0.07056,64.40262431,45.06560773,83.73964088,38.67403315,8.302440739,-102.8342583,2.288824445,-92.64068383,0.514952082,65.78383978
51,Frequency_Step,TRUE,0.589993536,24.82197061,24.87537061,0.0534,74.79166667,43.95833333,95.625,51.66666667,16.63958415,-52.46422511,2.368369516,-102.8044523,0.271862714,52.29166667
52,Composite,TRUE,0.783253074,25.03047788,25.07623388,0.045756,66.79435484,52.68145161,113.1653226,60.48387097,14.74979038,130.7815926,6.499475155,-92.11326562,0.515393929,69.81854839
53,2Syllabes,TRUE,0.64182055,25.24095643,25.29208443,0.051128,63.5128012,45.44051205,88.3621988,42.92168675,12.73766277,509.6079531,2.398039325,-95.54294447,0.463176657,83.84412651
54,2Syllabes,TRUE,0.692218602,25.4320104,25.4963904,0.06438,67.89813109,46.34640695,100.6567518,54.31034483,10.08475628,18.46671063,1.965608626,-94.78765965,0.464389466,85.1395104
55,2Syllabes,TRUE,0.675076246,25.64225437,25.70864637,0.066392,64.62306701,49.15914948,87.1746134,38.01546392,10.23818557,204.7771239,2.888419606,-90.22859356,0.583763741,86.53028351
56,2Syllabes,TRUE,0.713755608,25.85265461,25.91317461,0.06052,65.49632353,45.64338235,84.61397059,38.97058824,7.341002462,-120.0630234,2.488186639,-92.8807165,0.506651831,66.96691176
57,2Syllabes,TRUE,0.703981936,26.07630636,26.13592236,0.059616,65.10927914,51.30559816,98.85161043,47.54601227,11.42054525,193.1380927,2.327137428,-90.56933084,0.489648873,87.34854294
58,2Syllabes,TRUE,0.857732832,26.28125934,26.33309934,0.05184,67.1875,56.25,93.75,37.5,6.389387104,-105.6744338,1.643935435,-94.37616949,0.491270178,69.53125
59,Downward,TRUE,0.77488035,26.49293888,26.53448688,0.041548,67.48310811,57.6295045,71.70608108,14.07657658,4.655454263,-343.6082156,1.250466443,-90.30614577,0.627710526,71.70608108
60,Flat,TRUE,0.610531509,26.6889436,26.7121436,0.0232,67.15329602,63.42195274,68.39707711,4.975124378,1.47120847,-137.4869258,1.160412318,-91.34692804,0.581868625,68.39707711
61,Composite,TRUE,0.635230124,26.74302261,26.75987861,0.016856,93.90816563,48.45362017,97.69604441,49.24242424,23.74126961,216.0942964,3.905548937,-100.8103133,0.300785321,49.71624643
62,2Syllabes,TRUE,0.752778411,26.89655251,26.95744851,0.060896,67.2737069,52.9058908,92.41738506,39.51149425,9.088940716,80.57314585,2.201294384,-91.6686383,0.532252885,69.42887931
63,Downward,TRUE,0.875367224,27.11429638,27.15368438,0.039388,66.7753821,58.04175764,69.50463974,11.4628821,3.675741435,-273.512853,1.299475884,-87.68667945,0.694541886,69.50463974
64,Downward,TRUE,0.744995236,27.31682857,27.34626857,0.02944,63.42938312,55.85362554,65.05275974,9.199134199,2.464044043,-239.6361437,1.313072012,-91.22212778,0.673348802,65.05275974
65,Downward,TRUE,0.531804681,27.35893141,27.38093141,0.022,79.38549618,65.88549618,84.88549618,19,6.131620846,-1074.691297,1.201999793,-102.63709,0.409202211,82.88549618
66,2Syllabes,TRUE,0.72183758,27.51593695,27.57245695,0.05652,65.51028481,54.43433544,97.15585443,42.72151899,10.23317883,58.94603406,2.607286792,-91.37751169,0.528463888,65.51028481
67,Flat,TRUE,0.707670808,27.70698854,27.75540854,0.04842,67.22222222,61.66666667,70,8.333333333,2.066954663,-53.30856122,1.389995626,-86.70725799,0.682707856,69.07407407
68,2Syllabes,TRUE,0.628552377,27.90035704,27.96339704,0.06304,66.23255076,47.19701777,89.70970812,42.51269036,9.598326575,112.8006853,2.979588608,-91.71351112,0.557087315,66.86706853
69,2Syllabes,TRUE,0.751672685,28.09561689,28.16214489,0.066528,66.74342105,47.00657895,83.84868421,36.84210526,7.464762588,101.4649704,2.166468027,-92.66260314,0.520665491,67.40131579
70,Complex,TRUE,0.803451896,28.29953818,28.34012218,0.040584,66.05876866,61.86100746,71.65578358,9.794776119,2.539345723,-139.6799607,1.753251458,-83.64747883,0.794341718,68.85727612
71,Upward,TRUE,0.800092399,28.4957373,28.5196333,0.023896,62.36865942,52.10295894,63.57638889,11.47342995,2.909822352,281.888756,1.324107188,-98.44614083,0.515782206,63.57638889
72,Upward,TRUE,0.816858888,28.680138,28.695786,0.015648,63.26981707,51.83689024,65.55640244,13.7195122,3.681752222,655.5453562,1.803033792,-91.53322624,0.678507011,63.26981707
73,Frequency_Step,TRUE,0.620181859,30.18372471,30.21674871,0.033024,65.81730769,52.83653846,99.95192308,47.11538462,12.95439643,457.8901893,3.421635894,-97.74933657,0.425895279,66.29807692
74,2Syllabes,TRUE,0.633585989,30.76312482,30.81597682,0.052852,66.29464286,49.12431319,86.21222527,37.08791209,9.717852645,255.0504103,2.195738216,-101.7091473,0.319368023,85.52541209
75,Downward,TRUE,0.885417581,30.98097363,31.02463363,0.04366,66.82459677,53.04771505,73.20900538,20.16129032,6.392856008,-444.5951881,1.306463531,-90.12718347,0.618862793,67.83266129
76,Complex,TRUE,0.710811615,31.20433803,31.24626203,0.041924,62.86830357,53.10267857,68.72767857,15.625,5.714675268,-419.5910945,1.409282153,-94.12050121,0.529376226,68.16964286
77,2Syllabes,TRUE,0.755460262,31.41803805,31.48139805,0.06336,64.02777778,47.01388889,89.375,42.36111111,10.14354799,23.76297616,2.413035348,-94.48244002,0.497127512,67.84722222
78,Composite,TRUE,0.591197968,31.84599368,31.88631368,0.04032,62.84292035,47.35619469,89.39159292,42.03539823,11.79796958,443.041931,1.435789913,-98.36731263,0.360835582,87.17920354
79,Composite,TRUE,0.759099126,32.05668239,32.10756239,0.05088,67.31921488,47.6911157,111.7407025,64.04958678,14.57159571,223.1521544,4.029585006,-92.50951664,0.502570648,69.38533058
80,Complex,TRUE,0.565530121,32.16698824,32.21426824,0.04728,80.76388889,68.13762626,88.9709596,20.83333333,6.836222407,-298.6210522,1.708524129,-104.8510742,0.272053292,75.71338384
81,Composite,TRUE,0.787130773,32.33151977,32.37759977,0.04608,65.56068406,49.08781585,86.87851352,37.79069767,7.247494339,-40.75083859,1.689387533,-89.07229039,0.555494478,66.52967631
82,Flat,TRUE,0.686819077,32.54881125,32.57689125,0.02808,63.68055556,60.90277778,64.14351852,3.240740741,0.770813142,-45.27460803,1.333785084,-92.78086169,0.477168406,63.21759259
83,2Syllabes,TRUE,0.786344707,32.60394937,32.62368937,0.01974,59.3452381,47.44047619,86.72619048,39.28571429,9.34048563,789.6938628,2.038517635,-92.81847593,0.554349165,59.3452381
84,2Syllabes,TRUE,0.657039583,32.77284975,32.83836975,0.06552,65.71823204,45.69060773,88.50828729,42.81767956,12.01233858,401.4817454,3.192785948,-90.70937526,0.573050458,65.02762431
85,Composite,TRUE,0.695139229,32.98692021,33.04644021,0.05952,67.7016129,45.52419355,86.93821099,41.41401744,8.791142121,-86.58569852,1.379172433,-86.73778674,0.606501003,69.71774194
86,Composite,TRUE,0.624008298,33.2128307,33.2383667,0.025536,86.83114035,45.16447368,93.41008772,48.24561404,17.19696064,-1016.353739,2.553255245,-95.65678117,0.492354365,86.83114035
87,Composite,TRUE,0.84080416,33.43738964,33.46714964,0.02976,61.25,47.25,83.25,36,6.933722141,-673.713345,1.354595465,-90.82174906,0.564622024,65.25
88,2Syllabes,TRUE,0.692805946,33.64546987,33.70191787,0.056448,63.14718935,48.35428994,96.43121302,48.07692308,10.02553029,-51.53774734,3.218310023,-88.17716334,0.565981432,67.58505917
89,2Syllabes,TRUE,0.713338554,36.21121381,36.23365381,0.02244,79.47286982,33.30169865,86.22962657,52.92792793,23.03971582,-2881.942987,1.968604345,-96.20647409,0.507114167,83.97737432
90,2Syllabes,TRUE,0.605662584,36.42997982,36.48761982,0.05764,61.48674242,40.65340909,105.0473485,64.39393939,12.66122341,-136.5227608,4.068275876,-90.41322123,0.554307805,64.32765152
91,2Syllabes,TRUE,0.667211175,36.65479312,36.70562112,0.050828,61.75189394,46.60037879,103.4185606,56.81818182,11.50073066,137.6633249,2.664538456,-88.71296487,0.583326937,64.59280303
92,Downward,TRUE,0.867745936,36.87158308,36.92788708,0.056304,61.77591463,45.9222561,69.7027439,23.7804878,7.34754949,-298.5484535,1.635597114,-82.78855537,0.75860523,68.48323171
93,2Syllabes,TRUE,0.788422167,37.09990838,37.15523638,0.055328,66.79264581,43.09983535,84.76650202,41.66666667,7.555721647,13.22345624,1.959636674,-80.373708,0.769764325,68.42663274
94,2Syllabes,TRUE,0.758582056,37.32970462,37.38500062,0.055296,66.00532946,47.59447674,95.0750969,47.48062016,9.375764375,-117.4742341,2.274543672,-82.47347565,0.703544243,69.88129845
95,2Syllabes,TRUE,0.65683341,37.56483835,37.61408635,0.049248,62.44186047,45.72674419,75.52325581,29.79651163,6.906641558,-117.0704799,1.694070108,-85.34330872,0.568477518,65.34883721
96,2Syllabes,TRUE,0.627404034,37.73806615,37.80436615,0.0663,65.01913265,49.0752551,84.78954082,35.71428571,8.011531334,115.9817463,2.561868607,-88.60748133,0.586223459,66.29464286
97,2Syllabes,TRUE,0.825453401,37.94003048,38.01219848,0.072168,65.99097594,49.94819519,88.04979947,38.10160428,9.344855589,52.30680973,3.087934676,-87.4865175,0.643563166,68.66477273
98,2Syllabes,TRUE,0.842761636,38.18023174,38.24903974,0.068808,66.1548913,48.49184783,88.57336957,40.08152174,10.11111209,159.2166256,2.073830089,-86.83036556,0.622868006,68.19293478
99,2Syllabes,TRUE,0.856242716,38.40061717,38.45864917,0.058032,65.05347594,46.3368984,85.10695187,38.77005348,9.092314746,-145.4628137,2.405708617,-89.62259234,0.52035061,67.05882353
100,Composite,TRUE,0.684092045,38.60644479,38.66388079,0.057436,65.36637931,48.8433908,86.91810345,38.07471264,7.31175012,39.34136675,2.183239856,-91.88330642,0.558452833,68.23994253
101,2Syllabes,TRUE,0.681591153,38.81119933,38.86932733,0.058128,66.86422414,48.90445402,89.13433908,40.22988506,8.059546165,-264.4974051,2.321716286,-88.04591421,0.613503844,70.45617816
102,Complex,TRUE,0.758977056,39.02612419,39.07672419,0.0506,93.69318182,82.32954545,98.23863636,15.90909091,4.558554833,-15.14705545,2.395529346,-93.03511606,0.595913349,95.51136364
103,2Syllabes,TRUE,0.659848094,39.25183628,39.29926028,0.047424,67.69736842,52.07236842,98.94736842,46.875,11.35800658,64.00717673,2.426041644,-95.04435338,0.463540125,69.34210526
104,2Syllabes,TRUE,0.686577082,39.44724924,39.51116924,0.06392,65.98684211,49.17397661,102.5365497,53.3625731,10.15881829,-463.1461409,1.705199096,-90.88547843,0.542751918,69.64181287
105,2Syllabes,TRUE,0.645767391,39.65513738,39.72040938,0.065272,68.4375,58.4375,92.1875,33.75,9.25473269,281.5279511,2.625704748,-94.43091358,0.486149655,66.5625
106,Complex,TRUE,0.7951352,39.86326754,39.89641954,0.033152,66.00506757,63.89358108,67.69425676,3.800675676,1.184280953,-92.06654564,1.295397351,-84.90949158,0.775164135,66.00506757
107,Complex,TRUE,0.68587184,40.07373119,40.09389119,0.02016,57.21473029,53.843361,61.10477178,7.261410788,1.866203003,5.186233876,1.531267749,-102.1026406,0.406512093,61.10477178
108,Upward,TRUE,0.688710928,40.27959259,40.28384859,0.004256,96.79276316,86.92434211,97.61513158,10.69078947,4.074963853,2141.58443,1.257314847,-99.9511229,0.457003931,97.61513158
109,Downward,TRUE,0.763269842,41.41594365,41.46707965,0.051136,61.77083333,42.92162698,68.05390212,25.13227513,7.095251705,-449.0076493,1.560632781,-95.76086396,0.551091644,64.74702381
110,2Syllabes,TRUE,0.571925461,41.85155582,41.87448782,0.022932,57.99844741,44.22726097,85.54082029,41.31355932,10.69314682,298.9026988,2.087599052,-98.09180397,0.403259251,60.11709147
111,Chevron,TRUE,0.670740247,42.06945803,42.09005803,0.0206,85.75546117,81.50788835,90.00303398,8.495145631,1.933875774,-246.5439601,1.363440751,-102.715805,0.405716559,86.36225728
112,2Syllabes,TRUE,0.64036274,42.4392815,42.4959815,0.0567,62.86931818,45.82386364,76.36363636,30.53977273,7.233109849,17.63394819,1.634161961,-94.23798885,0.457633429,64.28977273
113,2Syllabes,TRUE,0.680266619,42.64811779,42.69192579,0.043808,66.42736486,46.15709459,85.00844595,38.85135135,8.180647214,-14.07669542,2.388010539,-88.82900383,0.644778748,67.27195946
114,2Syllabes,TRUE,0.627211452,44.09743287,44.14678087,0.049348,65.90073529,46.78308824,85.01838235,38.23529412,10.15666596,433.2054651,1.927346358,-99.63505967,0.34774784,65.90073529
115,2Syllabes,TRUE,0.651946306,44.84678785,44.89878785,0.052,64.78365385,51.32211538,109.9759615,58.65384615,15.20136122,342.1881085,6.317703147,-92.80931341,0.510859506,65.74519231
116,Complex,TRUE,0.796335995,45.04612529,45.08270929,0.036584,65.85648148,59.83796296,69.09722222,9.259259259,2.526280435,-122.0290407,1.647337407,-84.83096059,0.762667802,66.31944444
117,Upward,TRUE,0.760171771,45.26091019,45.26647019,0.00556,88.97321429,76.47321429,92.54464286,16.07142857,5.302754211,2540.175652,1.229598873,-101.3786907,0.408799125,88.08035714
118,2Syllabes,TRUE,0.636793077,45.45363328,45.47499728,0.021364,63.01136364,45.39772727,86.30681818,40.90909091,8.992861808,324.9006024,2.02582488,-94.56810785,0.550919244,63.57954545
119,2Syllabes,TRUE,0.644385993,45.65857587,45.69043587,0.03186,58.75,44.96323529,89.08088235,44.11764706,11.76472008,-33.15228873,2.776177973,-93.35767238,0.567881893,60.58823529
120,Frequency_Step,TRUE,0.653213501,46.11040019,46.14238019,0.03198,85.59162621,75.88288835,87.41201456,11.52912621,3.168889368,-137.601446,1.765224582,-95.31460985,0.545099644,85.59162621
121,Complex,TRUE,0.670728087,46.32025706,46.34128106,0.021024,87.42009132,82.28310502,89.13242009,6.849315068,1.779809356,-136.3287158,1.325179162,-96.60442766,0.520218855,87.99086758
122,Composite,TRUE,0.741598129,46.52772529,46.57512529,0.0474,65.57740066,45.29594371,99.9317053,54.63576159,11.36170749,-296.1193233,4.236071113,-86.48318216,0.653591812,68.47475166
123,Composite,TRUE,0.667141318,46.75112206,46.80546206,0.05434,61.73295455,45.56162587,104.1280594,58.56643357,16.77486602,-6.426201128,4.522963553,-90.6821309,0.532255596,64.7923951
124,Composite,TRUE,0.596367836,46.96340913,47.03252913,0.06912,64.75984186,43.73480351,93.83616687,50.10136336,12.40527579,183.2399161,2.123474911,-88.17167409,0.547730209,64.10517388
125,Composite,TRUE,0.779355288,47.19850697,47.26199897,0.063492,62.91666667,45.55555556,95.90277778,50.34722222,9.678406085,-58.94684387,2.944344319,-87.35164572,0.600452065,65.52083333
126,2Syllabes,TRUE,0.705223083,47.46593048,47.53428248,0.068352,64.7922486,48.73079609,88.53526536,39.80446927,9.983676295,117.7368463,3.439962423,-85.43337878,0.683659632,64.7922486
127,2Syllabes,TRUE,0.651841521,47.68472483,47.74007683,0.055352,66.07712766,48.78989362,84.69414894,35.90425532,5.80091382,-33.83618182,3.05550051,-86.63306633,0.664559564,67.40691489
128,2Syllabes,TRUE,0.646805406,47.92266974,47.98837374,0.065704,62.29166667,44.71354167,86.38020833,41.66666667,9.358496489,-27.7071047,2.229155875,-91.4181976,0.509113158,64.89583333
129,2Syllabes,TRUE,0.749286473,48.13452698,48.19303898,0.058512,67.74955036,52.46178058,115.4114209,62.94964029,9.215030797,-65.22718263,2.870524242,-86.40511425,0.645288257,65.95098921
130,Downward,TRUE,0.858150363,48.38688655,48.43276655,0.04588,61.98924731,45.18817204,65.34946237,20.16129032,6.486423019,-429.0161231,1.169124073,-91.97759988,0.599715199,65.34946237
131,Downward,TRUE,0.669663429,48.61715012,48.67650612,0.059356,60.44642857,42.88690476,67.88690476,25,7.520385597,-333.9437373,1.799402207,-92.61793906,0.587823505,64.31547619
132,2Syllabes,TRUE,0.660044909,48.84941304,48.91849704,0.069084,64.30232558,43.22674419,87.55813953,44.33139535,9.677042287,-55.96297631,2.845370292,-91.75905741,0.572627835,65.75581395
133,2Syllabes,TRUE,0.613303363,49.08174587,49.12292987,0.041184,59.79166667,45.03472222,99.72222222,54.6875,13.1806694,-879.448921,1.352273844,-92.09803282,0.502083711,59.79166667
134,Downward,TRUE,0.710882604,49.33258089,49.39420089,0.06162,48.54280262,30.04790466,64.48668017,34.43877551,11.01446185,-543.6584453,2.059563753,-97.48368676,0.429925748,60.66014956
135,Complex,TRUE,0.630498171,49.56972657,49.58017857,0.010452,79.94430693,77.46905941,81.18193069,3.712871287,1.160413938,219.9047197,1.253810768,-97.99796702,0.512607202,79.94430693
136,Downward,TRUE,0.823930383,49.77232526,49.80048526,0.02816,65.76704545,59.51704545,68.60795455,9.090909091,2.426265996,-220.5433498,1.550686937,-90.89042321,0.599348819,64.63068182
137,Composite,TRUE,0.595713913,49.81595939,49.84202739,0.026068,73.67246241,45.9468985,90.11983083,44.17293233,17.59077684,-82.7115854,3.098787667,-98.54502881,0.376328493,86.36043233
138,2Syllabes,TRUE,0.892379284,50.0197653,50.0622613,0.042496,65.234375,54.4921875,108.203125,53.7109375,9.276606514,-25.81882274,1.767975938,-93.30240404,0.497125176,68.1640625
139,Chevron,TRUE,0.756614268,50.22827306,50.25302506,0.024752,84.51013514,76.06418919,86.19932432,10.13513514,2.960123311,34.20071878,2.219824289,-92.98637124,0.633458041,85.63626126
140,2Syllabes,TRUE,0.737305522,51.09189248,51.15140448,0.059512,66.08427656,45.25094323,84.76243748,39.51149425,9.053795405,-177.3430435,3.148065206,-96.46427722,0.370055553,67.52105817
141,Flat,TRUE,0.696601748,51.28974782,51.31091582,0.021168,67.0479249,64.08349802,68.03606719,3.95256917,1.199918523,-173.5313476,1.11709365,-92.97436884,0.616140914,67.0479249
142,Downward,TRUE,0.672311425,51.32866484,51.34770484,0.01904,84.72587719,72.29897661,86.1878655,13.88888889,4.247079649,-538.5548049,1.28217816,-96.71155459,0.535848164,83.99488304
