ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
55,Upward,TRUE,0.613562286,12.66905785,12.67659385,0.007536,92.80458861,83.31091772,97.55142405,14.24050633,5.627093937,1425.90015,3.867333563,-98.0062393,0.569516269,97.55142405
56,Frequency_Step,TRUE,0.567006946,12.82412641,12.85063441,0.026508,65.74823944,56.50528169,96.99823944,40.49295775,15.72066235,813.1761478,3.132159027,-99.08336622,0.345281319,63.54753521
57,Frequency_Step,TRUE,0.637130558,12.98345681,13.04147281,0.058016,61.86031879,51.7932047,97.09521812,45.30201342,12.08692921,-143.2133526,3.107069066,-97.14993879,0.456533799,62.69924497
58,2Syllabes,TRUE,0.613145113,13.16979464,13.18891064,0.019116,66.4747191,61.55898876,103.6938202,42.13483146,13.28350696,-1587.43362,3.203655969,-99.76682236,0.318045456,65.77247191
59,Downward,TRUE,0.581038713,13.37324774,13.41391974,0.040672,88.4679878,78.55945122,95.3277439,16.76829268,4.559608115,-277.0303166,1.324507868,-98.97994125,0.423842041,89.99237805
60,Downward,TRUE,0.691919625,13.54659165,13.57719165,0.0306,67.35896018,62.38108407,69.57134956,7.190265487,2.15553576,-207.9494531,1.263353042,-81.95493103,0.669386565,66.80586283
61,Downward,TRUE,0.662582397,13.59246265,13.61739065,0.024928,87.27736928,75.83946078,92.99632353,17.15686275,4.958665869,-552.8236546,1.088564584,-102.6902632,0.348558248,80.74142157
62,2Syllabes,TRUE,0.595301569,13.73172661,13.80993461,0.078208,65.7853836,61.15575397,108.7748016,47.61904762,11.64584494,-86.25300748,3.764365754,-86.51059313,0.638119938,65.12400794
63,2Syllabes,TRUE,0.708186507,13.91796261,13.98029061,0.062328,64.84375,47.65625,96.875,49.21875,13.15836458,190.0533298,3.251741771,-89.29750978,0.609863748,92.1875
64,Frequency_Step,TRUE,0.6493752,14.09580144,14.12550144,0.0297,69.84248496,55.44854557,103.9333941,48.48484848,11.84575991,313.0993165,4.192992243,-90.26459811,0.535974934,69.84248496
65,2Syllabes,TRUE,0.676307201,14.28638156,14.33073356,0.044352,66.90732759,60.01077586,104.8383621,44.82758621,9.757737795,-234.1900667,2.451491827,-94.40605887,0.518620289,71.21767241
66,Frequency_Step,TRUE,0.701684177,14.46408846,14.51746446,0.053376,68.32059353,48.08678058,97.54721223,49.46043165,13.50928521,365.9776906,4.129188176,-90.68574842,0.568675098,93.95008993
67,Chevron,TRUE,0.742311478,14.87969943,14.91401943,0.03432,92.78061224,79.3877551,98.52040816,19.13265306,5.455123421,-309.6024059,1.739043737,-89.1985199,0.678943298,92.14285714
68,Frequency_Step,TRUE,0.618997335,15.0606756,15.0888276,0.028152,68.64883094,52.46178058,94.72796763,42.26618705,10.02228975,183.6649975,3.270165223,-90.20403466,0.634181329,92.0301259
69,Chevron,TRUE,0.732781768,15.43523841,15.45394241,0.018704,68.0370509,59.05501497,70.28255988,11.22754491,3.273205622,-379.7602282,1.34260219,-88.3964935,0.717303949,69.53405689
70,Downward,TRUE,0.682624459,15.45927436,15.47317436,0.0139,85.71428571,84.375,92.41071429,8.035714286,2.735207109,-534.7370455,1.138468033,-84.88468721,0.766433997,89.73214286
71,Downward,TRUE,0.601987898,18.45091371,18.47481771,0.023904,88.58907186,72.87050898,93.82859281,20.95808383,7.326930494,-848.6533561,1.366752571,-97.09387331,0.510060746,89.33757485
72,Downward,TRUE,0.66528213,18.62414572,18.64478572,0.02064,65.1734104,50.72254335,68.06358382,17.34104046,5.550274349,-105.9775244,1.985637544,-97.39577882,0.520744223,67.34104046
73,Complex,TRUE,0.514043391,18.8129207,18.8380127,0.025092,92.61363636,85.30844156,95.86038961,10.55194805,2.097959766,212.1459113,1.192108633,-90.95234288,0.449182593,93.42532468
74,Downward,TRUE,0.771263957,18.98678481,19.00137681,0.014592,80.27202073,73.14766839,80.91968912,7.772020725,1.992096411,-251.7273186,1.285111733,-94.66271309,0.563615625,79.62435233
75,2Syllabes,TRUE,0.682302833,19.12316107,19.18475707,0.061596,62.79494382,51.55898876,89.48033708,37.92134831,7.651677483,97.59436418,2.446318204,-94.21895613,0.502322082,87.37359551
76,Complex,TRUE,0.716537833,19.31415988,19.36002388,0.045864,64.39088983,60.15360169,71.17055085,11.01694915,2.385806359,-85.380131,2.265541748,-95.51464871,0.479230973,65.66207627
77,Composite,TRUE,0.697166145,19.4921279,19.5384199,0.046292,60.43445122,56.62347561,97.7820122,41.15853659,16.92368966,-674.0664792,3.105749657,-91.87337449,0.542688037,89.39786585
78,Downward,TRUE,0.832713544,24.90890506,24.94603306,0.037128,63.69706284,48.66974044,68.47848361,19.80874317,6.598876681,-418.7268454,1.819202983,-88.24215173,0.690377501,67.7954235
79,D.Chevron,TRUE,0.665343881,25.10879244,25.15199244,0.0432,65.37130996,61.68127306,69.06134686,7.380073801,1.666941488,-66.32734444,1.558538399,-81.98893394,0.734129611,64.91005535
80,Upward,TRUE,0.602955461,25.17172884,25.18670484,0.014976,90.66810345,83.77155172,94.11637931,10.34482759,3.534240142,509.7969132,1.869162299,-93.85429427,0.554472204,94.11637931
81,Frequency_Step,TRUE,0.620130062,25.30241626,25.37096026,0.068544,67.29525862,48.76077586,111.6918103,62.93103448,12.90417056,-35.45429999,4.367964387,-94.57545652,0.445420745,80.65732759
82,Frequency_Step,TRUE,0.623744428,25.4812,25.55344,0.07224,63.125,48.0787037,97.84722222,49.76851852,11.92447024,-47.74947958,8.152545292,-93.29897967,0.493045623,61.38888889
83,Frequency_Step,TRUE,0.891743124,25.68783905,25.75651105,0.068672,63.96602349,52.22105705,101.7177013,49.4966443,7.958035745,-100.5452463,2.19139698,-83.53137797,0.666093137,69.83850671
84,Frequency_Step,TRUE,0.646007836,25.86463489,25.94325889,0.078624,65.49342105,59.57236842,105.625,46.05263158,11.94602017,365.0532094,4.893020505,-94.70154386,0.463074685,92.46710526
85,Frequency_Step,TRUE,0.675945342,26.04349766,26.11736966,0.073872,65.87806748,58.97622699,109.5897239,50.61349693,11.23859289,-92.96280775,3.179245195,-87.9982493,0.565584262,91.95168712
86,Frequency_Step,TRUE,0.752274752,26.23077762,26.30097362,0.070196,67.80478395,57.77391975,101.7554012,43.98148148,12.88580035,139.7108966,2.185286551,-82.51704284,0.686606718,93.26774691
87,Frequency_Step,TRUE,0.600260794,26.41028511,26.49949311,0.089208,65.52631579,57.63157895,107.6315789,50,12.71172591,82.72215616,4.774844025,-88.55168247,0.580080718,87.23684211
88,Frequency_Step,TRUE,0.868884027,26.61908434,26.67295634,0.053872,62.8125,50.56587838,66.61317568,16.0472973,4.575326855,-265.6650967,1.089982819,-86.08321244,0.652286057,64.92398649
89,Frequency_Step,TRUE,0.715353966,26.81359731,26.86706131,0.053464,65.87806748,58.20935583,112.6572086,54.44785276,11.16191952,403.2281007,4.926312285,-87.45082788,0.605926507,92.71855828
90,D.Chevron,TRUE,0.647703886,26.9845433,27.0425233,0.05798,93.01509678,79.06420393,104.7338468,25.66964286,6.691060692,-26.24387321,5.76770979,-91.35405922,0.641918248,95.24723964
91,Frequency_Step,TRUE,0.727107465,27.17946699,27.23632299,0.056856,63.17670863,50.58678058,108.1407374,57.55395683,11.49714429,-310.0529378,3.459924713,-92.53212388,0.468521919,67.67311151
92,Frequency_Step,TRUE,0.683260918,27.35513853,27.42382653,0.068688,70.87191358,56.98302469,106.3657407,49.38271605,12.87091595,115.9975872,2.337106563,-89.85529106,0.546424091,91.70524691
93,Frequency_Step,TRUE,0.618485212,27.54075507,27.59477507,0.05402,66.87836022,55.45362903,105.1848118,49.7311828,10.76665926,-210.6972554,3.227040552,-88.85648058,0.539533122,68.22244624
94,Frequency_Step,TRUE,0.799803078,27.7381717,27.7740437,0.035872,71.94240196,61.32148693,106.2561275,44.93464052,12.97230559,-257.098874,3.5673564,-81.84784715,0.696514364,73.57638889
95,2Syllabes,TRUE,0.612682462,27.92547391,27.96767391,0.0422,86.6509434,76.03773585,99.03301887,22.99528302,5.932335524,11.39878562,2.462477287,-87.18993847,0.60992919,93.72641509
96,2Syllabes,TRUE,0.735459805,28.10464904,28.14100104,0.036352,67.09544574,63.21947674,107.7931202,44.57364341,11.84760783,-610.8928947,2.62359863,-82.90693349,0.743149042,68.06443798
97,2Syllabes,TRUE,0.735073209,28.4409038,28.4951118,0.054208,84.16330645,56.74395161,97.06653226,40.32258065,13.79426879,598.1105235,3.517992975,-85.58420692,0.721636471,94.64717742
98,Downward,TRUE,0.688910127,28.8069185,28.8126785,0.00576,94.64439655,85.16163793,101.5409483,16.37931034,5.57837409,-2054.488854,2.309706464,-85.28529705,0.652872438,92.05818966
99,2Syllabes,TRUE,0.656586766,29.05231419,29.10265019,0.050336,71.59722222,62.91666667,108.0555556,45.13888889,13.76789146,-626.6039581,2.703422205,-85.62405473,0.664218862,71.59722222
100,Upward,TRUE,0.776994407,29.28278086,29.29448486,0.011704,88.42741935,81.97580645,92.45967742,10.48387097,3.496690869,842.5966466,1.312974721,-88.73685626,0.685530522,90.84677419
101,Frequency_Step,TRUE,0.679406464,29.95289126,29.98483526,0.031944,89.02151639,50.08709016,105.414959,55.32786885,17.71876754,-191.3129392,3.665657572,-94.69942709,0.503300689,92.09528689
102,2Syllabes,TRUE,0.751551211,30.29768224,30.34814224,0.05046,81.60958904,56.78082192,93.59589041,36.81506849,11.1499046,466.2250924,2.963041092,-93.70052989,0.527069692,91.88356164
103,2Syllabes,TRUE,0.714799464,30.50220911,30.56940911,0.0672,82.79173588,79.88475914,94.41964286,14.53488372,5.390644156,-183.1348282,2.199355036,-92.85404459,0.52680143,82.79173588
104,Downward,TRUE,1,30.69749948,30.70685948,0.00936,65.98477177,60.88273095,69.81130238,8.928571429,2.369815261,-664.8897936,2.020523131,-92.82472131,0.589406461,66.62252687
105,Downward,TRUE,0.676200211,30.73299341,30.77200141,0.039008,59.08450704,47.9342723,60.84507042,12.91079812,3.882836542,-259.5970315,1.251190625,-91.51455282,0.628339244,57.32394366
106,2Syllabes,TRUE,0.677198172,30.8776858,30.9304378,0.052752,65.78322785,53.91613924,96.63765823,42.72151899,9.055808979,228.7682064,2.624721536,-88.78173779,0.577360508,68.94778481
107,2Syllabes,TRUE,0.625349641,31.06229675,31.14098875,0.078692,77.578125,52.83854167,97.109375,44.27083333,12.91404658,325.4539197,2.699294979,-91.428353,0.519167481,93.203125
108,2Syllabes,TRUE,0.681006134,31.26198468,31.32108068,0.059096,66.9760479,55.74850299,95.41916168,39.67065868,10.16774482,188.6334989,2.95021489,-88.86698934,0.513264973,92.4251497
109,2Syllabes,TRUE,0.608138978,31.44390763,31.49150363,0.047596,68.4070122,61.5472561,99.6570122,38.1097561,9.191082602,9.677558032,2.772351413,-81.53660688,0.742955949,69.16920732
110,2Syllabes,TRUE,0.79031539,31.62351103,31.67566303,0.052152,67.8125,57.65625,101.40625,43.75,9.470410657,11.52525261,2.959075435,-91.3957268,0.538805186,67.03125
111,Upward,TRUE,0.670196176,31.82698321,31.87186721,0.044884,63.76358696,55.06793478,70.82880435,15.76086957,4.352828201,-206.5853871,1.675228668,-93.25694956,0.566606234,64.85054348
112,Frequency_Step,TRUE,0.666858792,32.18607761,32.25894161,0.072864,70.82289247,46.36637073,98.67615334,52.30978261,14.65009875,-54.09109555,5.17430118,-94.23684669,0.423622775,91.20332725
113,2Syllabes,TRUE,0.637047529,32.38095869,32.45099869,0.07004,65.66176471,53.89705882,94.33823529,40.44117647,10.44361327,204.4150042,2.13610015,-89.72785007,0.518549397,66.39705882
114,2Syllabes,TRUE,0.847545862,32.57294124,32.61855324,0.045612,67.90178571,66.18475275,68.93200549,2.747252747,0.865032831,-8.99120232,1.111423252,-91.79476285,0.537627468,67.55837912
115,Complex,TRUE,0.559084058,32.75476499,32.81160499,0.05684,63.96756381,56.87993494,69.33697962,12.45704467,2.946390086,-130.0377954,1.761944079,-90.3126841,0.482564026,65.47100024
116,Frequency_Step,TRUE,0.684010029,32.93059142,32.99149142,0.0609,65.40178571,57.54464286,101.8303571,44.28571429,10.46005985,-36.12994633,3.187331415,-88.74027557,0.61014462,94.6875
117,Complex,TRUE,0.773656607,33.12079566,33.16658766,0.045792,92.58064516,85.9562212,104.9654378,19.00921659,4.540113255,278.3228759,1.720013212,-96.35032589,0.485196905,103.2373272
118,Downward,TRUE,0.704928875,33.314171,33.340795,0.026624,94.87980769,89.47115385,96.68269231,7.211538462,2.043657516,-106.463405,1.44733011,-92.00847035,0.618908871,93.07692308
119,Upward,TRUE,0.725929737,33.50709475,33.51177075,0.004676,93.0952381,85.2827381,94.21130952,8.928571429,2.934376225,994.5033403,1.532229456,-88.20885051,0.498021913,94.21130952
120,Complex,TRUE,0.744144499,33.66199292,33.68619292,0.0242,93.27737603,88.6286157,94.31043388,5.681818182,1.32543933,-13.49973176,1.499825486,-84.61860948,0.756302983,93.27737603
121,Complex,TRUE,0.729292154,33.82579303,33.85054503,0.024752,94.09836066,93.41530055,105.0273224,11.61202186,3.762410223,-321.8861712,2.042423351,-100.6580087,0.481610485,93.41530055
122,Chevron,TRUE,0.62055397,33.85710515,33.87605715,0.018952,66.70591787,63.08272947,67.91364734,4.830917874,1.3558971,76.78946864,1.233050101,-97.85638951,0.548662607,67.30978261
123,2Syllabes,TRUE,0.711644888,34.03047154,34.06439154,0.03392,90.70422535,79.26056338,94.51877934,15.25821596,4.19958552,-64.41878929,3.308029292,-94.96360841,0.552109554,91.58450704
124,2Syllabes,TRUE,0.677898467,34.35316829,34.39658429,0.043416,84.05092593,59.97685185,101.6435185,41.66666667,12.61779325,582.0244242,2.243409041,-99.36880486,0.415228271,95.16203704
125,2Syllabes,TRUE,0.768023968,34.53130747,34.59347947,0.062172,68.56488854,58.21457006,97.22730892,39.01273885,13.3467974,508.0890368,2.031113595,-92.69033745,0.525505038,95.63495223
126,Frequency_Step,TRUE,0.59292984,34.73570664,34.78404264,0.048336,63.75,56.71875,98.90625,42.1875,11.88402475,114.0650305,1.619525755,-100.1880193,0.29019917,98.125
127,2Syllabes,TRUE,0.649347305,34.91580715,34.96974715,0.05394,65.83333333,50.60897436,93.07692308,42.46794872,10.98574714,-3.863638641,1.662174502,-98.99008339,0.319075711,91.47435897
128,2Syllabes,TRUE,0.608635485,35.10921459,35.14335859,0.034144,84.00641026,75.03205128,93.62179487,18.58974359,4.639987543,9.132430596,2.251753898,-100.5662908,0.413776524,84.6474359
129,2Syllabes,TRUE,0.831978917,35.29101239,35.34497239,0.05396,68.40460526,59.85197368,103.9309211,44.07894737,8.702701248,-92.49978043,2.652363158,-90.06110059,0.561822347,69.0625
130,2Syllabes,TRUE,0.749393582,35.48065689,35.54345689,0.0628,68.63528481,55.18591772,97.11629747,41.93037975,12.39678053,61.91895867,2.952508754,-93.0407293,0.552405663,92.36946203
131,Upward,TRUE,0.741807044,35.69331592,35.71865592,0.02534,95.74519231,94.37156593,105.3605769,10.98901099,3.621219277,316.5786019,1.245345958,-93.32964229,0.610760929,95.74519231
132,2Syllabes,TRUE,0.747941375,36.02844326,36.09068726,0.062244,68.89437135,55.00548246,94.47916667,39.47368421,9.936658834,134.561976,2.587603781,-88.15812074,0.610018857,93.01717836
133,Chevron,TRUE,0.669368088,36.23669118,36.24408318,0.007392,95.74404762,90.9077381,98.34821429,7.44047619,2.613009363,54.19927295,2.007279664,-84.55280304,0.697050576,96.11607143
134,Chevron,TRUE,0.681852758,36.39123103,36.41764303,0.026412,70.36507009,63.93983645,71.53329439,7.593457944,2.71092137,-283.0914249,1.163476478,-92.49522068,0.621610265,71.53329439
135,Chevron,TRUE,0.523695707,36.56798594,36.59755394,0.029568,70.03472222,63.36805556,71.70138889,8.333333333,2.846805471,-218.09991,1.495126038,-97.40882692,0.529070094,70.59027778
136,Complex,TRUE,0.632831395,36.75756622,36.79205022,0.034484,69.26099785,62.28674893,74.08932403,11.80257511,2.232920854,-183.350335,1.381404578,-88.71606459,0.663235349,68.72451717
137,2Syllabes,TRUE,0.658712327,36.95464157,37.01800157,0.06336,68.00075301,55.19954819,94.3561747,39.15662651,8.192762118,-8.911619548,1.572772302,-94.60391138,0.438548272,93.60316265
138,Complex,TRUE,0.677847862,37.14624959,37.20209759,0.055848,68.90581476,64.55344708,69.42809889,4.874651811,1.284906161,-42.97305609,1.605375476,-92.10481142,0.622838069,66.99077298
139,2Syllabes,TRUE,0.744649768,37.33449161,37.39245161,0.05796,65.19675926,59.02391975,98.3757716,39.35185185,8.663006336,106.266375,1.536656113,-101.0225696,0.303659728,97.60416667
140,Complex,TRUE,0.777247071,37.53311184,37.57890384,0.045792,66.96414577,65.00489812,70.09894201,5.094043887,1.563028999,-92.54349806,1.415820775,-92.84720922,0.632166992,66.96414577
141,Upward,TRUE,0.62512362,37.73552292,37.73895492,0.003432,93.73263889,88.09027778,95.03472222,6.944444444,3.105649969,-260.1565102,2.823331965,-99.19320765,0.484305397,94.16666667
