ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
11,Downward,TRUE,0.659841239,17.90328626,17.93460626,0.03132,70.57729008,67.71469466,72.96278626,5.248091603,1.623434499,-166.9493528,1.105866293,-69.79374908,0.787066664,72.96278626
12,Complex,TRUE,0.815002441,17.95931823,17.96647023,0.007152,86.66666667,74.58333333,92.08333333,17.5,6.808389433,-1008.606778,6.009325414,-92.25980374,0.51244161,91.25
13,Complex,TRUE,0.57049942,18.06201282,18.09953682,0.037524,70.5372191,65.62148876,72.64396067,7.02247191,1.88243311,-66.95673155,1.163667215,-76.10521668,0.59787898,71.94171348
14,Chevron,TRUE,0.554118395,18.12056905,18.12661705,0.006048,56.50462963,52.53637566,60.4728836,7.936507937,3.127482575,58.32236873,3.258516465,-84.86288523,0.689475294,60.4728836
15,Complex,TRUE,0.567456365,18.24264093,18.28194893,0.039308,70.5129717,66.97523585,72.4783805,5.503144654,1.229932829,-97.38679993,1.171867925,-75.59717546,0.756840256,72.08529874
16,Composite,TRUE,1,18.30973601,18.31402401,0.004288,64.55470738,60.85100368,92.33248516,31.48148148,13.83821345,6881.103741,1.900864177,-96.15187545,0.18131494,91.40655923
17,Frequency_Step,TRUE,0.63961643,18.40802868,18.46927668,0.061248,69.4612069,55.81178161,95.32327586,39.51149425,7.961531386,-49.79863386,3.173862735,-85.528106,0.61055426,92.44971264
18,Downward,TRUE,0.759358764,18.60924352,18.63332752,0.024084,67.25310115,62.78881543,72.27542257,9.486607143,1.794637356,-140.905658,1.706280338,-86.81602321,0.598536608,68.36917257
19,Downward,TRUE,0.523958683,18.67565143,18.68405143,0.0084,86.81818182,77.58522727,91.07954545,13.49431818,5.399955259,-1415.99472,4.426358594,-102.8966309,0.406034259,89.65909091
20,Complex,TRUE,0.70285964,18.79155148,18.84195148,0.0504,67.05980066,62.07641196,67.89036545,5.813953488,1.431526867,-53.77599685,1.381158096,-88.36537592,0.620209443,67.05980066
21,2Syllabes,TRUE,0.712812245,18.96963646,19.00970446,0.040068,66.5625,60.3125,93.90625,33.59375,6.821055595,169.7614042,1.798371259,-88.86729599,0.486577884,67.34375
22,Upward,TRUE,0.7413885,19.14453896,19.17099896,0.02646,72.89292807,61.46000124,76.1957736,14.73577236,2.562867969,-74.35523905,2.144495599,-82.18922481,0.727543606,72.13073295
23,2Syllabes,TRUE,0.744242489,19.31328493,19.34632493,0.03304,68.03571429,60,93.03571429,33.03571429,7.74736845,54.53435195,2.394347398,-93.99861436,0.508251613,93.03571429
24,Complex,TRUE,0.761061907,19.47656499,19.50680499,0.03024,71.33928571,69.10714286,74.01785714,4.910714286,1.407725511,-74.83633667,1.922228361,-91.74517099,0.663580873,71.33928571
25,Complex,TRUE,0.680111349,20.09952989,20.11968989,0.02016,66.94664032,65.46442688,67.93478261,2.470355731,0.623093295,8.911817212,1.295509491,-86.60197461,0.748676015,66.45256917
26,Upward,TRUE,0.65256846,20.4161597,20.4248637,0.008704,71.48882822,55.06547055,74.22605449,19.16058394,5.364325437,1257.916488,2.579699152,-92.33260251,0.624858139,74.22605449
27,Upward,TRUE,0.792362452,20.57477347,20.59162147,0.016848,67.98121166,62.6131135,73.34930982,10.73619632,2.918867151,291.887079,1.826026831,-87.56072002,0.740980672,73.34930982
28,Composite,TRUE,0.612490892,20.74405716,20.75315716,0.0091,90.74728261,55.42119565,97.54076087,42.11956522,15.51688457,-2476.968405,3.475325393,-94.15500162,0.529556642,92.10597826
29,Complex,TRUE,0.801724613,20.90264366,20.90908366,0.00644,69.94177019,63.73059006,76.15295031,12.42236025,3.789120703,-1468.623194,1.942295944,-95.180153,0.574799394,71.49456522
30,Frequency_Step,TRUE,0.70200336,21.07210015,21.08178015,0.00968,67.2079918,59.01127049,95.89651639,36.8852459,14.01908519,175.951944,4.846452858,-100.523968,0.416674065,66.18340164
31,Complex,TRUE,1,21.24090568,21.26352168,0.022616,64.57703389,61.17236463,69.44084712,8.26848249,2.571325446,193.0871241,2.128063768,-96.07561489,0.549147575,69.44084712
32,Complex,TRUE,0.821594,21.41435893,21.44495893,0.0306,65.21847345,61.89988938,72.96183628,11.0619469,2.912451759,-106.2125932,1.67591134,-90.92365376,0.654466744,66.87776549
33,Downward,TRUE,0.703586817,21.61692216,21.64457016,0.027648,93.41435185,85.8912037,95.72916667,9.837962963,2.286742813,-57.1572945,1.97476562,-91.52918029,0.611704387,92.83564815
34,Downward,TRUE,0.748883843,21.77390482,21.81044482,0.03654,66.38480392,59.33823529,77.10784314,17.76960784,6.032765155,-426.2872438,2.699316081,-91.57550531,0.644980317,73.43137255
35,Downward,TRUE,0.832471192,21.94344477,21.97404477,0.0306,73.39325221,63.99059735,77.81803097,13.82743363,3.288086018,-315.1044414,1.309515225,-89.86935824,0.686698515,73.94634956
36,Downward,TRUE,1,21.98286962,21.99623362,0.013364,77.11572163,74.68381501,79.06124692,4.377431907,1.528644561,-309.3702659,1.408332412,-101.2108628,0.416670526,76.6293403
37,Downward,TRUE,0.764722228,22.13227182,22.16151182,0.02924,71.19334795,52.91849415,73.38633041,20.46783626,5.454008754,-342.1552458,3.23022336,-89.2619681,0.651130561,73.38633041
38,Downward,TRUE,0.687065899,22.18254373,22.20059173,0.018048,78.94675926,72.99437831,80.93088624,7.936507937,2.32267499,-216.4895782,1.373161929,-97.43733187,0.525927429,80.26951058
39,Downward,TRUE,0.809061766,22.33819189,22.36649589,0.028304,69.10348361,65.26127049,71.40881148,6.147540984,1.635309389,-163.8318532,1.235446506,-96.41238588,0.544539705,69.87192623
40,2Syllabes,TRUE,0.657003522,22.52130672,22.56394672,0.04264,69.89583333,50.57765152,90.72916667,40.15151515,9.818295839,-355.0946522,2.265402556,-96.17352834,0.443192884,73.30492424
41,Downward,TRUE,0.631925881,22.71217473,22.72100673,0.008832,91.36373014,89.33670312,92.03940582,2.702702703,1.014956238,-322.8264098,1.137578409,-95.31836784,0.617976377,91.36373014
42,Downward,TRUE,0.670307398,23.12032491,23.14768491,0.02736,69.29482984,62.42310209,72.23985602,9.816753927,3.207569399,-128.1292015,1.487791968,-86.16720803,0.71216916,72.23985602
43,2Syllabes,TRUE,0.725054145,23.29961653,23.35712853,0.057512,73.23489011,58.81181319,91.77884615,32.96703297,9.917697069,394.6964087,2.506411141,-92.91331667,0.535268307,71.86126374
44,Complex,TRUE,0.66810739,23.48864039,23.50592039,0.01728,92.66203704,90.92592593,93.81944444,2.893518519,0.905374324,48.71243297,1.184915883,-85.47891404,0.767682084,93.81944444
45,Complex,TRUE,0.774088204,23.94368658,23.97555458,0.031868,71.61094961,67.73498062,74.03343023,6.298449612,1.515874776,-72.04985149,1.493984542,-82.8134282,0.774430032,73.54893411
46,2Syllabes,TRUE,0.601512492,24.65747189,24.67413189,0.01666,64.6875,56.35416667,92.8125,36.45833333,14.37581287,1887.027191,2.608168194,-100.7344986,0.375282215,90.72916667
47,Downward,TRUE,0.652504683,25.71007214,25.72081214,0.01074,55.24305556,49.34027778,58.36805556,9.027777778,2.944913921,-724.5682258,1.440826376,-100.666943,0.459597483,57.67361111
48,Composite,TRUE,0.635986984,26.18517065,26.19401865,0.008848,64.40664557,59.65981013,65.19778481,5.537974684,1.883288088,-612.4891272,1.163463584,-100.843214,0.263543092,64.40664557
49,Complex,TRUE,0.741595745,26.35775887,26.39629887,0.03854,66.93484043,57.09441489,74.64760638,17.55319149,3.963526613,-193.1311415,3.138042699,-89.92864886,0.689750555,67.20079787
50,Downward,TRUE,0.848607302,26.50880591,26.54796591,0.03916,67.6047486,49.44832402,75.28631285,25.83798883,6.240002013,-461.9376911,1.274759305,-83.32812472,0.718655333,67.6047486
51,Downward,TRUE,0.735099137,26.66690938,26.70101338,0.034104,69.50892857,63.4375,71.29464286,7.857142857,1.94381729,-154.0517685,1.115475159,-83.59849767,0.657136116,67.72321429
52,2Syllabes,TRUE,0.717655897,26.84703313,26.91465313,0.06762,65.24691358,52.12962963,103.0555556,50.92592593,10.951938,32.06284746,1.928733894,-95.27350501,0.42366666,69.87654321
53,Complex,TRUE,0.784519553,27.04441655,27.08582855,0.041412,66.4239532,59.65055419,75.04464286,15.39408867,3.829720062,-196.5583826,2.817571314,-84.49670739,0.729778958,70.11853448
54,Complex,TRUE,0.720024645,27.21062813,27.24758813,0.03696,68.84063853,56.39475108,71.54626623,15.15151515,2.815514787,-48.46271928,2.231275121,-91.35065455,0.660786446,70.46401515
55,Composite,TRUE,0.609121203,27.54518238,27.55754238,0.01236,63.31730769,57.30769231,95.76923077,38.46153846,15.37283801,-2553.80422,2.694264956,-98.55128348,0.443159133,95.76923077
56,Complex,TRUE,0.66510582,27.69434654,27.72730654,0.03296,68.22614734,63.9990942,71.84933575,7.850241546,2.30418167,-176.9553892,1.654788343,-93.70975787,0.596149097,65.81068841
57,Complex,TRUE,0.702393472,28.02630376,28.05598376,0.02968,68.68838028,62.81983568,71.03579812,8.215962441,2.809205898,-225.1596724,1.408204391,-94.26932839,0.568318618,71.03579812
58,Complex,TRUE,0.760287523,28.20174378,28.23651978,0.034776,62.12740385,54.61538462,69.03846154,14.42307692,4.728983216,-350.8430186,2.009673646,-96.32641773,0.536297295,67.83653846
59,Complex,TRUE,0.765172839,28.38748384,28.42381184,0.036328,64.89583333,59.16666667,69.0625,9.895833333,3.120134633,-215.9367783,1.628225402,-91.68111446,0.641891428,68.54166667
60,Complex,TRUE,0.899543047,28.55438283,28.59411483,0.039732,70.15086207,62.06896552,73.38362069,11.31465517,3.246200502,-158.777428,1.843701695,-82.45484134,0.772517431,72.30603448
61,2Syllabes,TRUE,0.781860828,29.09807837,29.15536637,0.057288,65.90407754,50.52974599,79.9415107,29.41176471,8.546054978,109.6301629,2.428740119,-97.79523698,0.426155036,67.90942513
62,Downward,TRUE,0.695052385,29.28942015,29.32916415,0.039744,68.66092995,57.79136473,72.28411836,14.49275362,3.71982372,-260.5522669,1.719238823,-93.26145916,0.610498238,69.26479469
63,Downward,TRUE,0.779639661,29.48426896,29.51406496,0.029796,66.91263089,53.49640052,71.16655759,17.67015707,5.059700315,-471.376732,1.607850893,-96.21083327,0.547782141,70.51210733
64,Downward,TRUE,0.67965138,29.66941271,29.70419271,0.03478,70.23857527,58.81384409,73.59879032,14.78494624,3.71921112,-298.8608259,1.287784164,-92.27766236,0.60761116,72.92674731
65,Downward,TRUE,1,29.71864566,29.74589366,0.027248,75.86835689,72.77900328,77.53185499,4.752851711,1.375780013,-115.1310318,1.425176185,-101.5688572,0.452755217,75.63071431
66,Complex,TRUE,0.615693986,29.89097203,29.92227603,0.031304,64.23497268,50.91530055,70.04098361,19.12568306,5.000369845,-283.45628,1.856868119,-100.8985606,0.434704553,67.30874317
67,Complex,TRUE,0.812588871,30.06215636,30.08570036,0.023544,89.14850917,81.40768349,90.58199541,9.174311927,2.692286908,113.5528008,2.037316808,-89.34648132,0.686196276,90.00860092
68,Downward,TRUE,0.612594068,30.22676548,30.25686548,0.0301,70.90909091,53.86363636,75.17045455,21.30681818,5.970389688,-590.900254,1.269880052,-86.02582589,0.670581813,73.03977273
69,Downward,TRUE,0.651124954,30.41255723,30.41721323,0.004656,91.12980769,90.48878205,92.41185897,1.923076923,0.778837047,-442.5342699,1.079669128,-102.7153871,0.364756797,91.77083333
70,Complex,TRUE,0.543423533,30.44429765,30.44783765,0.00354,53.8559322,49.61864407,57.38700565,7.768361582,2.951493036,2222.951806,1.001945171,-103.2935378,0.380188511,54.56214689
71,Downward,TRUE,0.792349994,30.5913167,30.6213087,0.029992,65.41920732,51.69969512,70.75457317,19.05487805,6.358076604,-550.9815591,1.598895782,-91.50703083,0.601913439,70.75457317
72,Complex,TRUE,0.735784352,30.96598045,30.97378045,0.0078,89.51923077,88.23717949,90.16025641,1.923076923,0.658276049,-52.29812922,1.248528137,-87.10133937,0.699035015,90.16025641
73,Chevron,TRUE,0.70230782,31.16522015,31.17710015,0.01188,63.19444444,58.14393939,65.08838384,6.944444444,2.171310328,-151.2169376,1.801794916,-94.6725062,0.599312857,64.45707071
74,Composite,TRUE,0.612325191,33.55141148,33.56604348,0.014632,54.93960084,53.88918067,94.85556723,40.96638655,18.63057538,-2690.464948,3.396334889,-104.0061933,0.28282531,55.99002101
75,Downward,TRUE,0.815546751,34.39072542,34.41515342,0.024428,66.41656091,57.85057107,68.6373731,10.78680203,3.233159716,-348.8917338,1.511963916,-91.24764139,0.675444744,66.7338198
76,Downward,TRUE,0.840189457,34.58798084,34.62902084,0.04104,65.93232044,51.08425414,69.73066298,18.64640884,6.219251788,-483.3505897,1.101449615,-92.38801636,0.593304223,67.65883978
77,2Syllabes,TRUE,0.68911165,34.76577979,34.82001579,0.054236,69.16666667,52.5,94.16666667,41.66666667,11.36748669,98.80545264,2.967387469,-91.22323381,0.553257573,71.66666667
78,2Syllabes,TRUE,0.709155202,34.96369495,34.99813495,0.03444,68.84146341,49.53252033,99.32926829,49.79674797,15.1140368,472.4764965,2.443410531,-97.1992088,0.463291261,69.85772358
79,Downward,TRUE,0.794011235,37.17935635,37.21209235,0.032736,67.56183155,54.86129679,71.57252674,16.71122995,5.147273656,-446.3856527,1.526652705,-91.57722951,0.645821221,70.23562834
80,Complex,TRUE,0.541139185,37.24188245,37.25063845,0.008756,74.08762563,69.6906407,74.71576633,5.025125628,1.3777069,68.97915095,1.597684762,-104.2828783,0.370651846,74.71576633
81,Downward,TRUE,0.815684915,37.38794372,37.44247172,0.054528,66.39124125,34.81572042,73.22717875,38.41145833,10.80241607,-301.2700651,5.540177847,-88.7364916,0.665003703,69.97197042
82,Downward,TRUE,0.731093884,37.60626333,37.64581533,0.039552,67.40568647,51.10133864,69.82114541,18.71980676,4.884727248,-293.362561,1.548854875,-88.37532295,0.628012231,67.40568647
83,Complex,TRUE,0.804702997,37.84695317,37.87985317,0.0329,68.66525424,62.30932203,70.78389831,8.474576271,2.006540725,-141.0485881,1.367911338,-82.54625705,0.783938742,69.19491525
84,2Syllabes,TRUE,0.670433164,38.0469574,38.1064534,0.059496,70.44554455,53.11881188,84.05940594,30.94059406,6.847620486,9.683901245,3.64140361,-92.05860788,0.580420313,71.06435644
85,Composite,TRUE,0.682332695,38.26283166,38.32004766,0.057216,69.375,53.54166667,105.2083333,51.66666667,12.26650688,172.5303777,2.011818838,-97.79541374,0.378551105,71.04166667
86,Downward,TRUE,0.735555649,38.45666228,38.50160628,0.044944,69.32071596,58.75733568,73.42869718,14.6713615,4.558300743,-287.9845111,1.421228313,-89.20715774,0.635749723,71.08127934
87,Complex,TRUE,0.728210032,38.62868772,38.67404772,0.04536,68.8403436,57.58441943,72.98726303,15.4028436,5.609807551,-295.3842028,1.656518,-88.16428542,0.697807506,71.80242891
88,Complex,TRUE,0.679990768,38.80343068,38.85215068,0.04872,67.4754902,52.46323529,76.97303922,24.50980392,7.187943665,-297.8747083,2.125899173,-86.81314667,0.653708118,72.68382353
89,Composite,TRUE,0.643333077,41.49645084,41.52057884,0.024128,63.13301282,51.38087607,96.25267094,44.87179487,14.85211787,-485.3108791,2.99065207,-98.60126972,0.431107477,62.06463675
90,Chevron,TRUE,0.744012773,41.68685823,41.71209023,0.025232,62.9752994,51.37350299,65.59505988,14.22155689,4.76575533,-13.24336604,1.847118374,-95.78366976,0.602688928,65.59505988
91,Chevron,TRUE,0.740770042,41.93742119,41.96102119,0.0236,83.25741525,79.02012712,85.37605932,6.355932203,1.670290479,21.86779514,1.657482577,-91.83028573,0.637246401,82.72775424
92,Composite,TRUE,0.630450249,45.89596868,45.91570868,0.01974,58.97995283,53.08372642,94.35731132,41.27358491,11.89643289,-1422.150841,1.93550777,-93.89932158,0.548205737,60.15919811
93,Chevron,TRUE,0.761727214,46.31288285,46.33342685,0.020544,66.93313953,61.11918605,68.67732558,7.558139535,2.384666101,-153.08127,1.603852133,-89.41901611,0.718609496,66.93313953
94,Downward,TRUE,0.693974853,46.54037391,46.57098991,0.030616,68.98219274,49.42912011,72.47381285,23.04469274,8.002464983,-520.5317691,2.068517841,-93.0471168,0.592459721,71.77548883
95,Downward,TRUE,0.775630772,46.7629231,46.7902231,0.0273,67.85714286,51.42857143,70.71428571,19.28571429,5.912319398,-584.8680936,1.400083289,-92.81158981,0.603363957,70
96,Downward,TRUE,0.76702863,46.94845449,46.98922249,0.040768,70.07625598,51.53558612,75.4590311,23.92344498,6.798390877,-359.3511511,1.969140897,-86.00673767,0.709696651,73.0666866
97,Downward,TRUE,0.873768985,47.14116672,47.19484272,0.053676,69.14021164,45.66137566,75.42328042,29.76190476,7.233796481,-348.367284,2.133692799,-88.6801701,0.677936507,72.77777778
98,Downward,TRUE,0.839691103,47.33524987,47.38724187,0.051992,65.14423077,51.36217949,72.51602564,21.15384615,7.759892304,-396.7295432,1.82869987,-95.21278474,0.544438226,69.95192308
99,Downward,TRUE,0.864522219,47.51401237,47.55850837,0.044496,69.96980676,51.85386473,72.98913043,21.1352657,5.717973437,-222.7089078,2.767617411,-89.49240675,0.656456986,72.98913043
100,Downward,TRUE,0.641057551,48.42407831,48.45737031,0.033292,66.10906863,47.72671569,69.78553922,22.05882353,7.069205044,-493.9435433,2.389099729,-96.53199164,0.517017034,69.17279412
101,2Syllabes,TRUE,0.685285211,48.58222773,48.64597173,0.063744,72.59114583,63.15104167,95.703125,32.55208333,9.806535638,306.7957198,3.04501736,-89.07012892,0.644311055,93.75
102,Complex,TRUE,0.834361911,48.76185736,48.80620936,0.044352,70.97949605,67.52099802,73.94392292,6.422924901,2.108890581,-119.9220621,1.332990984,-75.81764453,0.815651527,72.95578063
103,Complex,TRUE,0.625247836,48.93193425,48.96956625,0.037632,71.26913265,58.51403061,73.18239796,14.66836735,2.479029955,56.94241983,1.764483024,-81.97096569,0.760357033,73.18239796
104,Upward,TRUE,0.70096159,49.11556489,49.12586889,0.010304,94.20608108,89.47635135,94.88175676,5.405405405,2.02165741,530.1767379,1.169105282,-93.86875359,0.584417202,93.53040541
105,Downward,TRUE,0.641226351,49.81482529,49.82767729,0.012852,65.57565789,63.60197368,68.86513158,5.263157895,1.088073988,21.30180543,1.472592516,-98.491931,0.538739122,65.57565789
106,Chevron,TRUE,0.811689913,49.98561131,50.01999131,0.03438,69.81348168,57.05170157,72.10405759,15.05235602,4.514957583,-226.3162802,1.521659415,-87.21522224,0.687877708,72.10405759
107,Downward,TRUE,0.593357801,50.38931012,50.43265012,0.04334,49.47493655,45.35057107,66.28965736,20.93908629,7.842486517,-521.5528168,1.865827308,-98.72763662,0.334634445,66.28965736
108,Downward,TRUE,0.739528239,50.77201697,50.82954097,0.057524,68.98989899,48.78787879,72.77777778,23.98989899,6.957261377,-336.9909409,1.315754942,-90.63930743,0.611292439,72.14646465
109,Downward,TRUE,0.71499604,50.958818,51.015938,0.05712,70.10670732,50.5945122,74.375,23.7804878,7.02874106,-366.3079225,1.323120858,-91.88549968,0.503678551,74.375
110,Downward,TRUE,0.758196712,51.1550004,51.2120964,0.057096,69.15076336,38.58011118,73.90619814,35.32608696,11.66791208,-511.6992312,2.106067048,-97.10133853,0.455835256,71.86815466
111,Downward,TRUE,0.799011528,51.3266397,51.3734557,0.046816,71.20535714,52.1577381,77.1577381,25,6.88588316,-370.2640974,2.297748994,-89.78649804,0.62053168,72.99107143
112,Downward,TRUE,0.81148684,51.51302287,51.56731087,0.054288,66.96314103,52.00587607,71.77083333,19.76495726,5.259921399,-255.003292,1.589197293,-90.7609802,0.598777891,71.77083333
113,Complex,TRUE,0.697933316,51.70388732,51.74408732,0.0402,67.67636139,54.68131188,75.10210396,20.42079208,4.623169638,-260.5025141,2.255429336,-92.06304065,0.595872611,72.00804455
114,Downward,TRUE,0.796897233,52.24630771,52.28590771,0.0396,67.90672111,49.6906407,72.30370603,22.61306533,7.625384851,-505.291667,1.946599983,-85.44788276,0.710965376,71.67556533
115,2Syllabes,TRUE,0.650072634,52.42916799,52.48035599,0.051188,70.19960733,52.52945026,83.94306283,31.41361257,7.426235993,34.3160615,2.473237127,-85.19971528,0.675217946,71.50850785
116,2Syllabes,TRUE,0.718698502,52.60624907,52.65300907,0.04676,71.65178571,52.30654762,90.99702381,38.69047619,7.252513747,-88.77649953,2.511342682,-80.53673799,0.728447321,73.13988095
117,Composite,TRUE,0.622037053,52.79832636,52.84479036,0.046464,68.18135246,54.86168033,113.2633197,58.40163934,11.24225901,-17.25872518,2.878223834,-86.81860521,0.598532898,72.27971311
118,Downward,TRUE,0.74387455,52.96685491,53.01959091,0.052736,68.83717483,48.81290299,72.47795153,23.66504854,6.259124737,-269.6174993,1.848537103,-80.04403597,0.77723248,71.87115541
119,Downward,TRUE,0.648071051,53.15582941,53.21344941,0.05762,69.22238372,57.0130814,72.71075581,15.69767442,3.981134265,-234.0097493,1.210066813,-79.13717606,0.777187016,69.80377907
120,Downward,TRUE,0.744173348,53.34525145,53.39488345,0.049632,69.41964286,52.88525132,74.04927249,21.16402116,5.752694699,-308.1305354,1.389969154,-83.03945131,0.714611848,74.04927249
121,2Syllabes,TRUE,0.745299518,53.51164672,53.57815072,0.066504,70.89176829,52.59908537,96.04420732,43.44512195,10.43678654,-54.5015247,1.978380964,-77.67712512,0.733332586,90.70884146
122,2Syllabes,TRUE,0.605706394,53.68806202,53.74206202,0.054,71.69026243,62.02175414,93.09910221,31.07734807,5.266125794,-68.89293382,1.606562898,-75.60184082,0.773363599,70.9996547
123,Complex,TRUE,0.723322749,53.86422346,53.89642346,0.0322,71.32169913,65.63988095,75.92126623,10.28138528,2.488682622,-162.5253954,2.230623928,-78.91000638,0.788866249,73.75676407
124,Frequency_Step,TRUE,0.732972562,54.04220552,54.06596552,0.02376,58.13073394,54.69036697,95.97477064,41.28440367,18.84302016,50.53364692,3.506528652,-93.40972407,0.537734692,94.82798165
125,Chevron,TRUE,0.718310952,54.21458318,54.23107518,0.016492,94.25172018,89.95126147,95.11181193,5.160550459,1.768788606,10.9270979,1.762832439,-81.46778999,0.783943136,94.53841743
126,2Syllabes,TRUE,0.662239552,54.65289778,54.70596178,0.053064,68.1712963,50.5787037,107.0601852,56.48148148,11.38542564,64.70336621,3.969169797,-91.72360243,0.501722287,70.02314815
127,2Syllabes,TRUE,0.705766022,54.83008376,54.88883576,0.058752,70.8850365,50.8120438,103.7317518,52.91970803,12.40084317,88.82701915,3.820323393,-85.30554555,0.654679071,91.87043796
128,2Syllabes,TRUE,0.623245537,55.01666531,55.06627331,0.049608,72.14426101,57.99331761,93.3706761,35.37735849,7.355911508,-165.2253885,1.637039341,-76.82995311,0.753129053,73.71658805
129,D.Chevron,TRUE,0.651759505,55.20057471,55.27564671,0.075072,68.19156137,58.71502708,76.31430505,17.59927798,3.922556895,-96.54676106,3.013968889,-84.79124345,0.667016126,72.70419675
130,2Syllabes,TRUE,0.666752875,55.41312759,55.47864759,0.06552,72.43093923,60.69060773,91.07734807,30.38674033,6.830908419,75.39336174,1.571611936,-78.20777934,0.688008428,73.8121547
131,2Syllabes,TRUE,0.66669023,55.61180093,55.68456093,0.07276,74.66997664,61.81950935,82.84754673,21.02803738,4.553893416,82.79460729,1.519735512,-74.40693347,0.735357207,74.08586449
132,2Syllabes,TRUE,0.687236667,55.81562056,55.86564456,0.050024,71.89338235,59.39338235,91.01102941,31.61764706,7.443554657,-8.068356366,1.967880146,-84.62300958,0.650314951,71.15808824
133,Downward,TRUE,0.783588648,56.01077467,56.05420267,0.043428,89.63362069,78.85775862,92.86637931,14.00862069,4.406650551,-289.2759494,1.752951335,-83.82929765,0.765740067,89.09482759
134,Downward,TRUE,0.683571517,56.19593729,56.24081729,0.04488,68.928032,49.54300527,74.27562559,24.73262032,9.075850364,-595.2649681,1.807521182,-93.10089038,0.495495536,73.60717639
135,Downward,TRUE,0.867244482,56.55090594,56.59149794,0.040592,69.8255814,51.65697674,74.18604651,22.52906977,6.991671979,-529.2430699,1.200652073,-90.84117758,0.623026458,73.45930233
136,Chevron,TRUE,0.644818902,56.91050384,56.93047184,0.019968,67.890625,60.72916667,69.84375,9.114583333,2.813036129,-136.1098061,1.620707815,-96.78843438,0.577204416,69.84375
137,Complex,TRUE,0.684735835,56.93981226,56.95248426,0.012672,90.65954774,88.14698492,93.80025126,5.653266332,1.895933654,293.5273267,1.564437113,-98.19747171,0.528057184,89.40326633
138,2Syllabes,TRUE,0.690557122,57.0975081,57.1248361,0.027328,64.46428571,55.53571429,94.59821429,39.0625,14.14295301,874.1398467,2.030498165,-96.56165726,0.468687032,64.46428571
139,Downward,TRUE,0.665189385,57.30975411,57.33711411,0.02736,62.40510471,51.27945026,65.67735602,14.39790576,4.95554718,-565.0964303,1.181396964,-99.17012643,0.438112618,63.71400524
140,Downward,TRUE,0.74505502,57.88387323,57.90406923,0.020196,64.23701299,52.06168831,66.67207792,14.61038961,5.265018135,-823.6100445,1.190398037,-103.3571913,0.345604005,65.0487013
141,Downward,TRUE,0.665269315,60.21257387,60.22624187,0.013668,69.00680693,65.91274752,70.24443069,4.331683168,1.442760589,-238.9852511,1.205084996,-100.3881958,0.506367374,69.62561881
142,Downward,TRUE,0.65010649,60.39270513,60.43151313,0.038808,71.68103448,63.59913793,78.14655172,14.54741379,3.04227862,-172.5024694,2.884842837,-91.11254216,0.64193975,73.29741379
143,2Syllabes,TRUE,0.68032515,60.57578776,60.63977176,0.063984,72.09677419,62.01612903,93.60215054,31.58602151,8.167662675,216.5918226,2.647202931,-95.85959655,0.48929342,70.75268817
