ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
28,2Syllabes,TRUE,0.701366663,45.78680476,45.84304476,0.05624,66.89144737,51.10197368,79.39144737,28.28947368,5.12829258,-193.1480569,2.113071955,-83.36527296,0.731981724,67.54934211
29,Complex,TRUE,0.725180626,45.9571182,46.0191582,0.06204,67.73409894,62.8754417,70.82597173,7.950530035,1.841067675,-68.45194522,1.4237457,-77.81052991,0.780124537,67.29240283
30,Complex,TRUE,0.744969666,46.15983896,46.21227096,0.052432,68.53705752,61.89988938,80.70519912,18.80530973,2.947838181,-107.7055546,1.709070085,-88.56114288,0.650108965,67.43086283
31,Chevron,TRUE,0.715402722,46.36501988,46.37677988,0.01176,68.45458794,65.26581243,69.09234304,3.826530612,1.367212678,-187.8142839,1.352656915,-87.46292907,0.675050888,69.09234304
32,Downward,TRUE,1,46.38688696,46.42835896,0.041472,65.99447708,49.28940796,68.29862455,19.00921659,5.685427434,-384.5144048,1.229512764,-88.41643263,0.657061542,67.72258768
33,Downward,TRUE,0.771765351,46.54824996,46.59384996,0.0456,68.75,53.125,71.875,18.75,4.779774625,-294.0531853,1.238078307,-85.37537784,0.718189993,69.375
34,Downward,TRUE,0.630545676,46.7244274,46.7669034,0.042476,68.46842833,64.33079767,72.60605899,8.275261324,2.081108566,-137.1185224,1.455534266,-80.716389,0.750397391,67.81511823
35,Chevron,TRUE,1,46.78380828,46.79900028,0.015192,59.69103867,54.95170218,63.83795811,8.886255924,3.386248598,-379.2808992,2.097970549,-99.95811798,0.472905407,61.46828986
36,Downward,TRUE,0.829565227,46.91882543,46.96900143,0.050176,66.63194444,52.74305556,69.96527778,17.22222222,4.273756098,-236.4735217,1.455953789,-91.8869253,0.601172037,69.40972222
37,Chevron,TRUE,0.696839154,47.11809183,47.14713183,0.02904,69.0933642,59.57690329,69.86496914,10.28806584,2.549389617,-135.7531981,1.554801841,-85.87483726,0.662831617,69.86496914
38,Chevron,TRUE,0.740026712,47.48540055,47.50260055,0.0172,71.01017442,66.6497093,71.7369186,5.087209302,1.416398417,14.80645579,1.190022068,-89.77097218,0.680625275,71.01017442
39,Downward,TRUE,0.822779059,47.64361861,47.68801861,0.0444,69.20326577,54.00056306,73.70777027,19.70720721,4.688925672,-253.6391943,2.443085757,-92.09753353,0.616014501,70.89245495
40,Complex,TRUE,0.822922766,47.83012175,47.86882175,0.0387,67.34789823,59.88108407,71.49612832,11.61504425,3.53524501,-243.4823643,1.437630263,-89.08215017,0.699697821,70.94303097
41,Chevron,TRUE,0.805095911,47.9917096,48.0261856,0.034476,68.4966716,47.41678994,71.08542899,23.66863905,6.767918056,-428.2530318,1.797681468,-95.17792045,0.545012419,67.38720414
42,Chevron,TRUE,0.786169231,48.17118026,48.19897226,0.027792,67.75420984,52.85783679,69.69721503,16.83937824,4.240292609,-332.5562401,1.345886312,-97.83474937,0.490595233,69.69721503
43,Downward,TRUE,0.614860296,49.2612691,49.2796291,0.01836,65.13888889,52.7119883,66.60087719,13.88888889,3.967197845,-506.8993383,1.699265393,-101.8908645,0.445752328,65.86988304
44,Downward,TRUE,0.823376954,52.60941008,52.63489808,0.025488,65.99719101,51.95224719,67.40168539,15.4494382,4.801195958,-531.4453565,1.286819131,-94.51476342,0.609999449,66.6994382
45,Chevron,TRUE,0.80042696,52.78347335,52.80366935,0.020196,68.05851064,60.07978723,70.05319149,9.973404255,2.648560441,-240.6561589,1.763398954,-95.63371577,0.59782104,68.72340426
46,Downward,TRUE,0.657847881,52.9919775,53.0156575,0.02368,65.390625,47.8125,68.125,20.3125,5.177129368,-475.330765,1.435276341,-100.8464527,0.448169054,67.34375
47,Chevron,TRUE,0.544726491,63.91678565,63.93123365,0.014448,49.31587838,48.8332529,51.24638031,2.413127413,0.691950231,99.85099918,1.180525718,-111.2853621,0.267044464,49.79850386
48,Downward,TRUE,0.529936671,64.74126637,64.75185037,0.010584,56.05263158,51.44736842,57.36842105,5.921052632,2.395418394,-671.32116,1.114153134,-107.4877806,0.279064545,54.73684211
49,Upward,TRUE,0.542172909,65.12346203,65.15014203,0.02668,58.63501082,49.97700216,62.42288961,12.44588745,4.494709181,-425.600361,1.782376464,-104.0857705,0.290423861,62.42288961
50,Complex,TRUE,1,65.45665303,65.47602103,0.019368,63.66965578,60.41686768,66.45775987,6.040892193,2.450498885,261.7392921,1.090061125,-109.5951323,0.25261392,65.52839184
51,Downward,TRUE,0.799790561,67.58964633,67.61985433,0.030208,68.13559322,62.83898305,70.25423729,7.415254237,1.735385521,-160.7108686,1.291919666,-92.05193621,0.631403286,70.25423729
52,Downward,TRUE,0.789976478,67.76171227,67.83284827,0.071136,67.4226597,43.29985269,75.64634391,32.34649123,8.641754299,-265.1454127,4.313605918,-89.32194789,0.637233924,67.97090532
53,Downward,TRUE,0.911666691,67.93961332,68.00482132,0.065208,68.58870968,59.51612903,73.62903226,14.11290323,3.173639453,-124.7571393,1.814198027,-81.76016509,0.794455702,71.61290323
54,Complex,TRUE,0.691553652,68.12688747,68.16807947,0.041192,69.17279412,62.73897059,72.38970588,9.650735294,2.154992986,-138.1690444,1.485118743,-68.70970185,0.846055431,69.63235294
55,Complex,TRUE,0.678660214,68.30026141,68.33101741,0.030756,72.06463675,61.9150641,72.59882479,10.68376068,2.177779259,36.25508549,1.547158712,-82.63496106,0.787155332,71.53044872
56,Chevron,TRUE,0.616472006,74.57184712,74.58864712,0.0168,65.83816225,53.42094371,68.32160596,14.90066225,4.001396695,-258.946922,1.732534795,-96.22114605,0.56361167,67.49379139
57,Upward,TRUE,0.593956769,74.76329539,74.77039939,0.007104,65.74414673,49.80454941,73.2944823,23.48993289,7.852033677,3278.028656,1.061494022,-102.152084,0.377468517,69.09985143
58,Complex,TRUE,0.67697984,74.91372094,74.94472894,0.031008,67.34872463,58.20238317,77.10482219,18.90243902,4.46647363,120.7096347,2.569526483,-93.87771454,0.608102058,72.83652951
59,Chevron,TRUE,0.676098585,76.94864537,76.96342937,0.014784,61.44251089,55.43968603,63.20804761,7.768361582,2.582287301,192.0194514,1.652201176,-89.55731825,0.710316614,63.20804761
60,Chevron,TRUE,0.761193156,77.20885002,77.23033002,0.02148,58.71527778,52.46527778,60.10416667,7.638888889,2.625571629,29.72257264,1.561352697,-101.8366803,0.467264078,58.02083333
61,Complex,TRUE,0.748236716,77.39716848,77.42264048,0.025472,63.75,59.375,66.875,7.5,2.193579215,-61.66989694,1.412992122,-98.10263121,0.529819251,65.625
62,Chevron,TRUE,0.74815613,81.86521528,81.88394728,0.018732,69.19642857,64.17410714,70.3125,6.138392857,1.751167202,-136.005038,1.501455279,-89.73162128,0.672824493,70.3125
63,Chevron,TRUE,0.707013607,82.03997561,82.06200761,0.022032,60.72408537,52.7972561,61.33384146,8.536585366,2.378176999,124.3371846,1.825124548,-102.3504934,0.43397996,61.33384146
64,Chevron,TRUE,1,82.24967054,82.26015054,0.01048,56.42861289,54.52747221,56.90389806,2.376425856,0.913105458,-57.72026714,1.546941345,-107.2596468,0.318841524,56.42861289
65,Downward,TRUE,0.599564672,83.90534353,83.92464353,0.0193,58.03479381,51.91365979,62.86726804,10.95360825,2.931014878,-567.6289049,1.092095761,-103.5708726,0.389043121,59.00128866
66,Downward,TRUE,0.821850717,84.06679631,84.10267631,0.03588,69.38137755,54.0752551,73.20790816,19.13265306,4.853743468,-393.2172652,1.289369193,-89.22921329,0.671766913,72.57015306
67,Downward,TRUE,0.727671146,84.25146768,84.31566768,0.0642,66.32994186,51.21366279,73.8880814,22.6744186,5.802579654,-250.4730539,1.635483028,-87.24951235,0.648613844,70.98110465
68,Chevron,TRUE,0.83723104,84.43952613,84.47376613,0.03424,70.20348837,57.4127907,73.11046512,15.69767442,3.463824577,-205.416638,1.482984063,-88.95051424,0.674029607,71.94767442
69,Downward,TRUE,0.834956646,84.63490869,84.67391669,0.039008,67.61824324,52.0777027,71.6722973,19.59459459,6.061717502,-449.938155,1.242243925,-96.59730511,0.501988806,69.64527027
70,Complex,TRUE,0.693162382,84.86773967,84.88322767,0.015488,52.86931818,52.15909091,58.55113636,6.392045455,1.809826674,279.1002563,1.151533166,-101.0528575,0.437859308,54.28977273
71,Downward,TRUE,0.642064691,85.21667142,85.24372742,0.027056,65.13342697,51.08848315,67.24016854,16.15168539,4.598507004,-432.4555952,1.230557189,-92.43498894,0.579603301,66.53792135
72,Chevron,TRUE,0.567793906,85.40638476,85.41905676,0.012672,54.65111819,51.51041467,55.90739959,4.396984925,1.318259451,-64.14835616,1.31284885,-107.2750101,0.298959517,53.39483678
73,Chevron,TRUE,0.683797836,88.21673871,88.23469071,0.017952,62.66544118,56.6493984,64.67078877,8.021390374,2.47476709,-127.8605006,1.549666657,-93.51330775,0.607777424,64.00233957
74,Chevron,TRUE,0.690309703,88.4125671,88.4288511,0.016284,58.3497191,53.43398876,59.05196629,5.617977528,1.76526012,58.64997419,1.304354044,-102.6836867,0.431488408,58.3497191
75,Downward,TRUE,0.718375683,90.01250587,90.03422587,0.02172,64.55526971,50.05250728,66.62709291,16.57458564,3.912176856,62.69440651,2.004846862,-89.91065285,0.676061693,65.93648518
76,Downward,TRUE,0.874375284,90.76152875,90.78728875,0.02576,65.35472973,50.15202703,67.71959459,17.56756757,5.356790176,-559.3294738,1.372535683,-94.93574164,0.576845624,67.71959459
77,Complex,TRUE,0.648003519,93.55129552,93.57515152,0.023856,59.25786545,51.66440751,62.76253835,11.09813084,2.481058688,77.00083842,2.044983208,-99.17264846,0.519176921,57.505529
78,Complex,TRUE,0.649697065,94.04866005,94.08926805,0.040608,64.41964286,47.13853687,68.45190092,21.31336406,6.680438658,-287.5781097,3.258436608,-91.78886171,0.611323293,68.45190092
79,Downward,TRUE,0.60845077,94.22662342,94.25254342,0.02592,65.9375,48.57638889,68.54166667,19.96527778,6.612525814,-578.6404699,1.638560507,-93.7123971,0.538458913,66.80555556
80,Complex,TRUE,0.63714987,94.40717247,94.44918047,0.042008,66.18889665,48.73079609,71.0771648,22.34636872,7.482308541,-435.4959939,1.77606455,-95.95344903,0.533558658,68.98219274
81,Complex,TRUE,0.861266136,94.73689155,94.76575555,0.028864,63.29545455,48.52272727,67.46212121,18.93939394,6.673270487,-617.8464838,1.76339266,-98.91834637,0.487676093,65.9469697
82,Downward,TRUE,0.808824122,97.92309316,97.95095316,0.02786,70.9375,54.6875,71.5625,16.875,4.406623405,-164.3475988,2.17439159,-77.97404999,0.807008609,71.5625
83,Downward,TRUE,0.725595772,98.62230241,98.66328641,0.040984,63.90268265,50.77482877,70.18122146,19.40639269,5.015629083,-340.638329,1.770160829,-95.04639881,0.506755946,70.18122146
84,Complex,TRUE,0.880215347,98.81545247,98.86115647,0.045704,67.39583333,49.71906566,70.55239899,20.83333333,7.004378756,-307.961508,2.270559556,-90.63671273,0.639713429,69.92108586
85,Chevron,TRUE,0.634446144,99.17856341,99.19576341,0.0172,65.02314815,59.81481481,66.18055556,6.365740741,1.672958527,-141.5735427,1.31895343,-99.93269632,0.469957272,66.18055556
86,Downward,TRUE,0.776646614,99.33800272,99.37688272,0.03888,68.75,53.7037037,71.06481481,17.36111111,4.628971965,-326.8819366,1.580021383,-94.39933099,0.495239319,67.59259259
87,Complex,TRUE,0.776683867,99.53109146,99.56837546,0.037284,69.42708333,65,72.29166667,7.291666667,2.209669344,-103.9013171,1.471253822,-81.20979661,0.803350584,71.77083333
88,Downward,TRUE,0.630452037,99.86561059,99.89413059,0.02852,70.38014069,55.76975108,70.92126623,15.15151515,3.449183279,-243.2063665,1.404344333,-92.80453584,0.551376858,70.92126623
89,Downward,TRUE,0.621830225,100.3644845,100.3994045,0.03492,67.59342784,55.99548969,70.81507732,14.81958763,4.406934991,-376.960626,1.197565546,-99.29403337,0.420292374,66.94909794
90,Downward,TRUE,0.636757076,100.5354198,100.5866798,0.05126,68.5944206,53.03648069,72.88626609,19.84978541,6.017626576,-193.7563726,2.684269537,-92.04721102,0.590324651,72.88626609
91,Downward,TRUE,0.861778319,100.7195017,100.7641897,0.044688,70.36708515,62.72516376,73.09634279,10.37117904,3.597603673,-238.3451657,1.262711086,-90.38173668,0.641821721,73.09634279
92,Chevron,TRUE,0.715220332,100.9013562,100.9320962,0.03074,70.79417293,67.03477444,72.20394737,5.169172932,1.467123509,-97.24554844,1.375128319,-87.3128797,0.730438417,71.26409774
93,Complex,TRUE,0.683763623,101.0902304,101.1360304,0.0458,65.33770329,49.57683372,70.77248589,21.19565217,7.286703263,-436.965583,2.212115352,-96.54623359,0.503642585,68.05509459
94,Chevron,TRUE,0.570292234,101.2829099,101.3095339,0.026624,70.97039474,58.41058612,72.76465311,14.35406699,3.730509309,-243.6221471,1.582826196,-94.1001132,0.600497489,71.56848086
95,2Syllabes,TRUE,0.684077621,101.9990449,102.0312529,0.032208,72.5101626,57.26626016,96.9004065,39.63414634,11.5321019,484.6151751,2.413075778,-99.76699104,0.399903495,73.52642276
96,Downward,TRUE,1,104.7566498,104.7776898,0.02104,50.27021166,44.11490863,50.74369651,6.628787879,1.998684562,82.65142954,2.771303744,-106.8117798,0.334429694,50.74369651
97,Downward,TRUE,0.801507354,104.893644,104.931444,0.0378,69.36759479,52.77991706,71.73726303,18.95734597,5.188628679,-240.7403812,2.176532437,-91.99427971,0.637895732,71.14484597
98,Complex,TRUE,0.607462645,105.0913375,105.1015295,0.010192,56.02335165,50.87225275,57.74038462,6.868131868,2.438531221,-636.1625319,1.364226025,-105.2608992,0.341712006,57.74038462
99,Complex,TRUE,0.810438395,109.6793363,109.7052363,0.0259,64.34966216,53.53885135,66.37668919,12.83783784,3.203484583,-169.1010639,1.478623461,-99.29882221,0.476568274,64.34966216
100,D.Chevron,TRUE,0.866175175,109.8622931,109.9286611,0.066368,66.16803279,51.82377049,72.31557377,20.49180328,4.425880986,-103.7999767,1.994071972,-94.86658799,0.530425514,66.68032787
101,2Syllabes,TRUE,0.723818421,110.0744093,110.1124053,0.037996,71.13354037,56.38198758,91.31987578,34.9378882,7.243414879,240.4092568,1.677821146,-91.8497404,0.56743719,71.13354037
102,Complex,TRUE,0.538224697,110.6395195,110.6489875,0.009468,55.69128788,53.79734848,56.63825758,2.840909091,1.075087523,4.27901E-13,1.733458462,-106.6974121,0.323325782,56.63825758
103,Downward,TRUE,0.714576244,110.9922242,111.0494242,0.0572,66.36363636,51.59090909,73.75,22.15909091,4.894369898,88.96089769,1.583100869,-97.90835973,0.433453203,66.93181818
104,Downward,TRUE,0.843997478,111.175129,111.215029,0.0399,67.86931818,50.11363636,70.71022727,20.59659091,5.748348151,-397.305062,1.252050277,-90.3882071,0.653755304,68.57954545
105,Complex,TRUE,0.680885673,111.3427054,111.3863774,0.043672,69.63895631,49.00788835,78.74089806,29.73300971,7.132859207,-337.9005132,2.818151896,-90.33104589,0.599216505,73.27973301
106,Composite,TRUE,0.630088866,111.5256399,111.5402559,0.014616,88.04597701,59.31034483,95.22988506,35.91954023,14.49910543,-1098.003649,2.229697446,-97.75454107,0.480227129,90.91954023
107,Upward,TRUE,0.635392487,111.7003814,111.7053854,0.005004,82.58928571,76.33928571,85.26785714,8.928571429,3.13419848,1819.972593,1.067746366,-102.9663161,0.395085979,83.48214286
108,Upward,TRUE,0.516225338,111.8609072,111.8690192,0.008112,101.7973726,95.02985669,107.7687102,12.7388535,4.583585459,1502.040449,1.035586123,-107.7419308,0.36832913,102.1954618
109,Downward,TRUE,0.745952249,112.8704775,112.8967175,0.02624,61.76881068,49.63288835,63.58919903,13.95631068,4.437466713,-475.1105957,1.260710963,-93.63406104,0.592635371,63.58919903
110,Downward,TRUE,0.750716329,113.0559191,113.1012631,0.045344,66.99254587,51.5108945,71.57970183,20.06880734,5.476831373,-296.0674867,1.740901426,-82.98885971,0.739378853,69.85951835
111,Downward,TRUE,0.837187171,113.2402783,113.2922623,0.051984,67.89473684,51.17324561,71.45833333,20.28508772,5.704751677,-263.6360929,1.873831472,-83.30855172,0.693718841,69.26535088
112,Downward,TRUE,0.837508559,113.4159409,113.4806209,0.06468,68.25203252,53.00813008,73.33333333,20.32520325,5.348899809,-246.6486148,1.333058335,-77.94800899,0.789535719,68.25203252
113,2Syllabes,TRUE,0.66092515,113.6047866,113.6532506,0.048464,69.37232906,53.34668803,73.1116453,19.76495726,5.27509641,-176.5427467,1.903150808,-73.29673095,0.789359667,71.5090812
114,2Syllabes,TRUE,0.672820151,113.8116025,113.8486465,0.037044,69.0625,57.22039474,86.82565789,29.60526316,6.357827105,184.813991,3.018689519,-87.23960578,0.647543498,70.37828947
115,Frequency_Step,TRUE,0.599543929,113.9922982,114.0184582,0.02616,81.1259542,49.30777238,99.30777238,50,21.53557347,426.635353,2.939655734,-103.1065415,0.340165338,84.53504511
116,2Syllabes,TRUE,0.676534951,114.3290612,114.3779092,0.048848,68.05232558,48.43023256,78.22674419,29.79651163,8.035103249,100.462272,1.698287206,-91.21265441,0.564454266,68.05232558
117,Downward,TRUE,0.532683134,114.5237608,114.5296128,0.005852,81.875,78.60119048,83.36309524,4.761904762,1.556668337,25.42883182,1.949715885,-105.031925,0.34127142,82.76785714
118,Composite,TRUE,0.620494366,115.4076053,115.4298773,0.022272,55.98958333,50.78125,104.1666667,53.38541667,6.752923049,-158.3449894,2.381971384,-100.2715372,0.35236732,58.59375
119,Chevron,TRUE,0.72135973,117.7997732,117.8217172,0.021944,62.24646226,54.58136792,63.42570755,8.844339623,2.22627723,-107.4776962,1.515243858,-102.3981942,0.414702511,62.24646226
120,Chevron,TRUE,0.785954773,117.9781119,118.0072519,0.02914,67.2606383,60.87765957,67.79255319,6.914893617,1.812329429,-65.13277461,1.43836325,-92.88791097,0.648750185,66.7287234
121,Complex,TRUE,0.766934514,118.1669852,118.2171612,0.050176,64.33851523,48.47557107,71.31821066,22.84263959,8.472413864,-471.4511377,1.962206666,-93.88227482,0.550166976,70.04917513
122,Downward,TRUE,0.697863042,118.3577391,118.3858191,0.02808,66.90262431,48.25621547,69.66505525,21.40883978,6.205032871,-425.6012333,1.659791839,-90.52687395,0.656813169,69.66505525
123,Chevron,TRUE,0.723633587,118.7461695,118.7619215,0.015752,56.38888889,51.52777778,57.77777778,6.25,2.092918223,-65.17077503,1.355732548,-101.3150564,0.481881808,57.77777778
124,Downward,TRUE,0.831691861,119.3002236,119.3299796,0.029756,65.63218391,49.4683908,68.14655172,18.67816092,5.836491538,-275.1538591,1.936361125,-90.13323364,0.67136008,67.42816092
125,Downward,TRUE,0.76656729,119.4870779,119.5233659,0.036288,66.54605263,48.78289474,71.15131579,22.36842105,5.945369172,-275.5435925,2.584338311,-88.6625869,0.693589668,68.51973684
126,Downward,TRUE,0.698359609,121.1102747,121.1404827,0.030208,67.40374473,58.96492616,68.45859705,9.493670886,2.755827497,-178.146157,1.640287073,-93.51317111,0.579344036,67.93117089
127,Downward,TRUE,0.757979035,121.2912608,121.3210568,0.029796,67.59114583,58.15104167,69.86979167,11.71875,3.176384292,-296.1589688,1.262629828,-99.41857567,0.483278184,66.61458333
128,Chevron,TRUE,0.615260124,121.4874064,121.5073704,0.019964,63.86181193,58.70126147,65.00860092,6.30733945,1.871266792,5.457070433,1.440849637,-95.20493217,0.582334002,65.00860092
129,Downward,TRUE,0.828778625,125.2859556,125.3094996,0.023544,68.75573394,64.74197248,70.47591743,5.733944954,1.556116956,-202.9913777,1.170197801,-91.18778183,0.623785908,69.32912844
130,Downward,TRUE,0.685430348,125.4487302,125.5185342,0.069804,68.05080935,57.0346223,72.32239209,15.28776978,3.580628624,-115.0638332,2.848721145,-86.0085978,0.703011738,69.62455036
131,Downward,TRUE,0.790807962,125.632752,125.685752,0.053,69.4375,62.4375,73.9375,11.5,2.734718675,-160.7775872,1.276371866,-78.53196786,0.835254725,73.4375
132,Complex,TRUE,0.882644653,125.8083829,125.8643349,0.055952,68.94675926,62.92824074,73.11342593,10.18518519,3.073842453,-145.3959092,1.82467266,-86.19929928,0.696729927,73.11342593
133,Complex,TRUE,0.730272889,125.9981651,126.0294851,0.03132,72.18535223,67.88981959,73.47401203,5.58419244,1.36580298,-49.55635449,1.453933473,-91.74877945,0.577169408,71.75579897
134,Complex,TRUE,0.740388811,126.1705469,126.1979229,0.027376,72.79404008,69.62948312,73.32146624,3.691983122,1.084740737,-32.81435737,1.259268145,-76.91400437,0.843028904,72.79404008
135,Upward,TRUE,0.507748842,129.4548754,129.4720514,0.017176,51.13160793,49.47962555,53.3342511,3.854625551,1.127772185,-146.146364,1.192295094,-109.4832882,0.275969401,51.13160793
136,Chevron,TRUE,0.533340633,130.5734091,130.5950571,0.021648,66.98863636,61.68560606,68.50378788,6.818181818,2.143225208,-67.0495975,1.23752019,-84.69590623,0.717552007,66.98863636
137,Downward,TRUE,0.718371868,131.6894167,131.7222607,0.032844,66.69753086,48.56481481,69.39814815,20.83333333,5.984408816,-501.5368882,1.45847326,-86.48912754,0.7182772,69.39814815
138,Downward,TRUE,0.77400589,132.0438194,132.0868754,0.043056,68.38942308,52.16346154,71.99519231,19.83173077,5.784667541,-406.4403946,1.178463396,-84.17963906,0.669850136,70.19230769
139,Downward,TRUE,0.765830874,132.24398,132.27492,0.03094,67.68099548,58.06561086,69.37782805,11.31221719,2.770915999,-209.8185489,1.322705351,-82.29185279,0.710607907,69.37782805
140,Downward,TRUE,1,132.4403423,132.4828023,0.04246,66.78459835,42.82086778,71.3182771,28.49740933,8.382264725,-428.9648479,2.11321627,-88.29534111,0.556813122,69.37527192
141,Harmonic,TRUE,0.804482698,132.6161465,132.6563785,0.040232,70.64836449,57.21378505,74.15303738,16.93925234,4.234139929,-191.9899068,2.09487927,-78.9285481,0.760834812,70.64836449
142,Downward,TRUE,0.864608049,132.7984946,132.8536826,0.055188,69.46022727,51.27840909,73.4375,22.15909091,6.78502655,-357.7003523,1.339657873,-83.41450014,0.706446562,70.59659091
143,Downward,TRUE,0.660952985,132.9997846,133.0414366,0.041652,69.95335821,66.22201493,72.75186567,6.529850746,1.898275202,-105.7798628,1.964229222,-94.31082476,0.533010352,71.35261194
144,Downward,TRUE,0.595950067,134.0330922,134.0707602,0.037668,66.40268265,52.13327626,68.68578767,16.55251142,4.70606473,-207.9609139,2.761775134,-92.25771365,0.612245253,68.11501142
