ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
19,Composite,TRUE,0.611557961,7.418172059,7.476452059,0.05828,115.7157258,58.45766129,118.1350806,59.67741935,25.35570724,571.7815639,4.259872676,-97.52346183,0.387657543,115.7157258
20,Composite,TRUE,0.697630107,7.615896079,7.696744079,0.080848,100.4141104,59.00306748,116.5184049,57.51533742,23.81415826,259.2127621,3.288158142,-95.83246161,0.434859864,115.7515337
21,Composite,TRUE,0.684113026,7.859410889,7.916678889,0.057268,115.4878597,59.73246403,120.8835432,61.15107914,25.07474474,731.4070039,6.68731983,-95.31414125,0.477921273,114.5885791
22,Composite,TRUE,0.79905504,8.051655067,8.128795067,0.07714,115.1498288,110.0128425,116.8621575,6.849315068,2.585155899,-109.30933,1.01365166,-91.50338034,0.527486439,110.0128425
23,Composite,TRUE,0.680947781,8.264194404,8.338602404,0.074408,60.24038462,57.61800699,113.5620629,55.94405594,17.25314881,493.4226597,1.478969908,-93.64474923,0.49003424,100.4501748
24,Harmonic,TRUE,0.811815023,8.467473138,8.537457138,0.069984,59.57246933,54.97124233,114.7871933,59.81595092,15.65955039,226.1164953,3.851168015,-90.83175279,0.535218002,61.87308282
25,Composite,TRUE,0.743792176,8.742308003,8.816476003,0.074168,58.5744863,56.86215753,60.28681507,3.424657534,1.368136453,-61.23293439,1.004767723,-93.44630095,0.498619073,56.86215753
26,Harmonic,TRUE,0.652549684,8.945683989,9.013443989,0.06776,59.375,58.48214286,109.375,50.89285714,14.49773673,395.1087434,1.424801042,-90.92440229,0.541997356,61.16071429
27,Composite,TRUE,0.733121037,9.163220002,9.231948002,0.068728,110.6161387,57.62825141,115.9986888,58.3704374,25.42492271,1039.144372,1.358393291,-91.0098445,0.584494231,111.9121447
28,Composite,TRUE,0.832937837,9.402644254,9.469760254,0.067116,114.4322183,59.85475352,119.7139085,59.85915493,12.88109971,-96.17368148,3.762549507,-91.77873144,0.579133367,116.1927817
29,Composite,TRUE,0.689279854,9.614148539,9.675780539,0.061632,100.4967133,81.39949109,108.3092133,26.90972222,5.622486394,-170.0486235,1.383194185,-92.01151022,0.479184702,101.3647689
30,Composite,TRUE,0.619546294,10.05934083,10.06292483,0.003584,89.3173681,45.06958049,90.42356279,45.3539823,14.85947027,1111.133059,10.60352473,-109.4616131,0.219232641,89.3173681
31,Composite,TRUE,0.733894348,10.68018102,10.71762102,0.03744,104.0754132,46.22417355,114.4059917,68.18181818,26.79739546,953.0889134,2.581960586,-89.14113102,0.610823057,112.339876
32,Downward,TRUE,0.803232551,14.39974345,14.43451145,0.034768,73.12793427,62.85798122,78.11619718,15.25821596,3.579547015,-204.5309933,2.971762993,-84.39893514,0.766838548,72.83450704
33,Composite,TRUE,0.572002828,14.45354768,14.47611968,0.022572,82.5,53.125,113.125,60,27.98012107,2858.182862,4.986761049,-98.87956542,0.406973587,111.875
34,Composite,TRUE,1,14.49771005,14.52476605,0.027056,103.2527566,39.36386768,114.3638677,75,26.4475331,78.46234192,2.863588971,-98.8912851,0.398091755,44.91942324
35,Composite,TRUE,0.721598029,14.555396,14.590004,0.034608,106.2980769,47.40384615,113.5096154,66.10576923,22.46636971,-197.3745279,5.369356121,-101.2090244,0.348128232,90.67307692
36,Composite,TRUE,0.634245574,14.7897438,14.8369438,0.0472,71.31302521,41.9012605,115.4306723,73.52941176,20.82035818,285.7981095,3.180046452,-94.21418045,0.460828685,67.11134454
37,Composite,TRUE,0.784459472,16.07616105,16.10214505,0.025984,64.12126068,56.64262821,116.471688,59.82905983,23.58780116,2497.745629,1.590678276,-93.1144802,0.509366248,64.12126068
38,Flat,TRUE,0.668673933,18.09448172,18.11236572,0.017884,76.76136364,75.81439394,76.76136364,0.946969697,0.292777908,-1.393438559,1.071244747,-95.83564525,0.611534956,76.76136364
39,Composite,TRUE,0.631511748,18.89101462,18.91722262,0.026208,65.61011905,48.94345238,115.610119,66.66666667,23.70809366,1756.211299,2.73797249,-95.7694818,0.474387144,65.61011905
40,Composite,TRUE,0.630793452,19.13720097,19.18753697,0.050336,70.73770492,43.07377049,114.795082,71.72131148,20.71874313,-166.110111,3.829032711,-90.22672482,0.562286941,73.81147541
41,Composite,TRUE,0.680209458,19.40152365,19.44838765,0.046864,71.84027778,45.13087607,112.4385684,67.30769231,17.6487222,178.0564634,3.594815095,-85.72595581,0.657207472,68.63514957
42,Downward,TRUE,0.687317252,21.71642841,21.73178841,0.01536,67.13144084,54.63144084,68.69394084,14.0625,4.002991373,-377.3673192,1.450186879,-85.51428813,0.740571227,68.69394084
43,Composite,TRUE,0.625372231,21.75298832,21.79048432,0.037496,97.86931818,46.73295455,113.7784091,67.04545455,25.31325674,486.5627768,3.101888871,-93.39016788,0.508344471,62.64204545
44,Composite,TRUE,0.704313993,21.94910676,22.02089476,0.071788,67.3685629,41.8152862,111.5177068,69.70242056,17.32999937,-52.10697446,1.933954479,-86.76371814,0.639083791,64.51992754
45,Composite,TRUE,0.698617041,22.19602691,22.22569091,0.029664,68.17931591,57.36200822,113.8523928,56.49038462,17.27758756,885.033412,2.253832218,-83.32048404,0.710845071,66.97739284
46,Composite,TRUE,0.582168519,22.44356142,22.48184142,0.03828,67.64204545,56.27840909,116.5056818,60.22727273,20.27381535,1337.601785,2.303575287,-89.58314664,0.595656984,67.64204545
47,Composite,TRUE,0.797504365,22.6422997,22.6895317,0.047232,71.38720716,49.83548302,110.1803106,60.34482759,9.183510709,-344.8050683,4.098132604,-76.66002472,0.756346924,71.38720716
48,Composite,TRUE,0.876473725,22.82160804,22.87974804,0.05814,71.48133117,56.05925325,109.6306818,53.57142857,8.525977305,-72.89007326,3.701064071,-75.78099582,0.790165846,72.29301948
49,Composite,TRUE,0.724242747,23.02011864,23.10444664,0.084328,71.50500526,43.06189148,74.49901723,31.43712575,10.04875823,-362.4224393,1.151999349,-86.97475674,0.571689244,74.49901723
50,Composite,TRUE,0.602691412,23.22159423,23.27631423,0.05472,71.6748366,52.06699346,105.9885621,53.92156863,8.930854092,-220.575258,3.522463772,-89.20808416,0.592697465,70.04084967
51,Downward,TRUE,0.657244682,23.31007475,23.31997475,0.0099,87.67992424,78.96780303,88.05871212,9.090909091,3.092790079,-536.7849619,1.972177026,-94.61803514,0.571968096,84.27083333
52,Harmonic,TRUE,0.644486308,23.44392491,23.50730891,0.063384,78.33388649,57.68171258,81.59475606,23.91304348,4.229486642,20.27730061,1.101868013,-66.55349441,0.855009747,77.24692997
53,Harmonic,TRUE,0.609437406,23.65158863,23.72366863,0.07208,67.24232456,50.42945906,114.0259503,63.59649123,12.78671106,-231.6652415,4.866750638,-87.13217762,0.477421757,59.93238304
54,Composite,TRUE,0.640082955,23.89036349,23.95434749,0.063984,57.28365385,43.9310157,81.32211538,37.39109968,12.82772899,-660.1412103,1.099587508,-72.04364319,0.796860344,76.51442308
55,Composite,TRUE,0.671207726,24.1168391,24.1425791,0.02574,59.51578471,54.21917454,116.7191745,62.5,16.48714079,336.0451621,3.813250678,-95.11899399,0.489767736,59.51578471
56,Composite,TRUE,0.628517509,24.33277402,24.35991402,0.02714,91.77801724,56.21767241,115.4849138,59.26724138,27.11920852,2380.786371,3.841385951,-92.92516066,0.569407759,113.3297414
57,Composite,TRUE,0.683111727,24.5105423,24.5674663,0.056924,108.4095149,44.04384328,112.1408582,68.09701493,17.7591173,-513.6553238,1.740667699,-89.19542116,0.559864634,112.1408582
58,Composite,TRUE,0.692963362,24.71648401,24.75907201,0.042588,100.7891949,43.05614407,116.1493644,73.09322034,25.06381398,-724.23345,2.83076055,-91.07330743,0.559064879,76.95444915
59,Composite,TRUE,0.704243302,24.9256632,24.9922112,0.066548,55.76704545,51.97916667,112.5852273,60.60606061,19.03094264,-481.123387,1.850807892,-89.63438499,0.623701375,112.5852273
60,Composite,TRUE,0.813176215,25.1342069,25.1949829,0.060776,112.6791958,43.62325175,117.0498252,73.42657343,26.28517027,-941.5568283,4.52024939,-95.44232478,0.453853431,113.5533217
61,Composite,TRUE,0.715727568,25.33617334,25.39497334,0.0588,58.86524823,54.43262411,120.035461,65.60283688,27.66036817,-375.5253926,3.32614173,-91.85988019,0.548778206,118.2624113
62,Composite,TRUE,0.814770699,25.54970916,25.61437316,0.064664,59.17427007,55.52463504,108.4443431,52.91970803,11.00957187,37.21955997,2.374677445,-88.73021789,0.596114467,60.99908759
63,Composite,TRUE,0.707913399,25.77366009,25.84254809,0.068888,110.5775316,56.78006329,116.9066456,60.12658228,18.55608747,220.0087139,4.914711429,-93.78344758,0.471977127,114.5332278
64,Composite,TRUE,0.787223041,26.01196013,26.07054013,0.05858,113.9126712,55.69349315,119.9058219,64.21232877,27.01613268,409.1199436,7.542287491,-88.79338114,0.583864869,114.7688356
65,Composite,TRUE,0.742755413,26.2242222,26.2844822,0.06026,58.91098485,43.7594697,113.8352273,70.07575758,23.9982429,626.3939064,4.057384239,-93.0242612,0.492513693,58.91098485
66,Composite,TRUE,0.698060453,26.42249044,26.48233044,0.05984,60.47794118,54.96323529,116.5441176,61.58088235,22.3836496,720.8330968,3.34049108,-86.66186931,0.687396581,59.55882353
67,Harmonic,TRUE,0.764926791,26.65151342,26.70678542,0.055272,117.3855634,54.88556338,120.9066901,66.02112676,14.60847467,319.1063114,2.122726388,-91.36737571,0.548917114,120.0264085
68,Harmonic,TRUE,0.651510119,26.87602135,26.96304535,0.087024,115.4761905,92.5170068,122.2789116,29.76190476,8.626636895,-300.0336135,1.184854858,-89.28942774,0.577931407,115.4761905
69,Harmonic,TRUE,0.842546284,27.10040701,27.15915901,0.058752,106.6195255,57.34945255,116.6560219,59.30656934,26.20256915,1093.497131,2.707463145,-92.94946063,0.514196462,114.8312044
70,Composite,TRUE,0.725594103,27.30648713,27.37839113,0.071904,59.35465976,54.17714497,111.8694527,57.69230769,10.75513238,-137.762339,3.949865673,-89.54831479,0.556969806,59.35465976
71,Harmonic,TRUE,0.610562861,27.54390586,27.60762586,0.06372,58.64583333,51.23842593,110.4976852,59.25925926,8.108373023,95.06313511,1.883017151,-85.180109,0.668294341,58.64583333
72,Harmonic,TRUE,0.6118415,27.76928436,27.83160436,0.06232,60.25792274,48.89428638,88.28822577,39.39393939,4.175853534,-99.81228537,1.359408564,-65.97481571,0.814760373,59.50034698
73,Harmonic,TRUE,0.693797588,27.9912685,28.0539805,0.062712,61.36574074,46.55092593,66.9212963,20.37037037,4.16816795,34.2757984,1.153198468,-56.22729861,0.88555047,63.21759259
74,Composite,TRUE,0.870271683,28.21542732,28.27425132,0.058824,60.56686047,45.0629845,119.6753876,74.6124031,8.923193199,-157.5672177,2.716326482,-79.36888088,0.695002471,59.59786822
75,Composite,TRUE,0.640891671,28.43257482,28.48706282,0.054488,56.29496403,52.69784173,115.647482,62.94964029,26.33888756,-1305.111728,1.416528014,-96.25227374,0.411231275,56.29496403
76,Composite,TRUE,0.734506309,28.65773327,28.73609727,0.078364,57.4205197,40.76388889,60.72916667,19.96527778,4.197468147,-148.4228988,1.112136197,-76.47281058,0.762784169,57.25694444
77,Composite,TRUE,0.581169009,28.87859341,28.97881741,0.100224,59.19642857,43.48214286,63.7202381,20.23809524,3.885528423,-94.44765214,1.203617812,-91.25189582,0.502360962,59.19642857
78,Composite,TRUE,0.725156963,29.11885203,29.18822403,0.069372,56.93927305,50.73359929,111.9038121,61.17021277,14.49866801,183.0687007,5.948509829,-101.3708368,0.327608145,56.05274823
79,Composite,TRUE,0.696522176,29.35972259,29.42885859,0.069136,99.47916667,53.64583333,116.1458333,62.5,25.60816737,542.9172884,7.811419864,-99.17522177,0.354906156,58.64583333
80,Composite,TRUE,0.72608614,29.5988941,29.6651341,0.06624,58.00646552,53.69612069,107.1443966,53.44827586,21.74615291,607.4387836,3.149847068,-94.4623073,0.457177335,57.14439655
81,Composite,TRUE,0.72669667,30.25905123,30.30833123,0.04928,101.5178571,47.94642857,114.9107143,66.96428571,26.38960684,710.7158492,7.96465291,-100.3619429,0.339911879,103.3035714
82,Chevron,TRUE,0.650558949,30.6884184,30.7167144,0.028296,100.5929183,97.26592205,101.5434886,4.27756654,1.343420082,-107.9800916,1.287226662,-81.93922416,0.808033645,99.64234791
83,Downward,TRUE,0.696991682,31.92377856,31.95485856,0.03108,64.61339572,48.48436346,67.30156776,18.8172043,4.352609162,-486.7236799,1.206335606,-98.09306398,0.4393503,65.28543873
84,Downward,TRUE,0.830116391,32.13277021,32.17366621,0.040896,73.35280374,62.83878505,77.44158879,14.60280374,3.891223958,-203.8544126,1.828922963,-98.71444922,0.48814846,75.10514019
85,Downward,TRUE,0.850355983,32.35824451,32.40040451,0.04216,73.04160529,42.3398509,76.69657605,34.35672515,6.203881942,-273.6501245,2.398932626,-90.38871985,0.596729524,75.23458774
86,Downward,TRUE,0.770293951,32.57732384,32.61849584,0.041172,74.03409091,60.39772727,76.875,16.47727273,3.696081629,-224.1859419,1.426228936,-82.8379666,0.784873349,74.03409091
87,Downward,TRUE,0.818873227,32.79509503,32.84443903,0.049344,73.39389535,63.21947674,77.75436047,14.53488372,2.6654402,-102.3393703,2.515380631,-87.30799421,0.715160936,72.90939922
88,Downward,TRUE,0.729728758,32.86889385,32.88386585,0.014972,88.22493655,84.10057107,89.81123096,5.710659898,1.680037976,-265.1795559,1.241152435,-95.48870919,0.576375583,89.1767132
89,Composite,TRUE,0.883725405,33.03581821,33.09641821,0.0606,72.07863606,41.03558971,103.1216824,62.08609272,10.80067476,-224.2508458,3.55566677,-90.92244279,0.562164571,73.32035792
90,Downward,TRUE,0.858869553,33.25924142,33.31099742,0.051756,69.84649123,56.41447368,72.86184211,16.44736842,4.503580737,-231.9787187,1.404145261,-92.48307592,0.58999426,70.12061404
91,2Syllabes,TRUE,0.78395319,33.48983166,33.53537166,0.04554,68.06490385,52.74038462,78.58173077,25.84134615,5.563654112,-306.6909889,2.039660577,-90.66786304,0.594306886,68.36538462
92,2Syllabes,TRUE,0.710651994,33.7147038,33.7572638,0.04256,69.41209384,56.32308861,74.64769594,18.32460733,5.427478077,-304.9190962,1.621375729,-93.46279904,0.500057617,73.33879541
93,Downward,TRUE,0.830996633,34.14967001,34.18849401,0.038824,71.47067536,59.02991706,75.61759479,16.58767773,4.497299006,-304.1257012,2.018410288,-89.05374727,0.675796931,75.61759479
94,2Syllabes,TRUE,0.736327648,34.39523679,34.45439679,0.05916,71.07090643,60.8369883,99.57967836,38.74269006,13.34872174,582.7917003,2.180241565,-90.20048274,0.58021872,97.38669591
95,Downward,TRUE,0.776801944,36.0582311,36.0876831,0.029452,70,60.625,71.875,11.25,3.135783316,-284.1204326,1.240919099,-90.20864385,0.664383587,70
96,Downward,TRUE,0.862635016,36.27030549,36.31793749,0.047632,72.02445652,59.52445652,75.28532609,15.76086957,3.801275928,-187.5344432,2.246647305,-97.05138974,0.508258515,69.85054348
97,Downward,TRUE,0.784558535,36.46916168,36.51948968,0.050328,72.47988197,56.92194206,74.08932403,17.16738197,2.89466661,-112.5081424,1.490971425,-83.99052079,0.75260776,72.47988197
98,Composite,TRUE,0.665252984,36.68829602,36.74829602,0.06,58.8125,53.8125,119.8125,66,21.79650192,721.0566719,4.007677338,-97.6009271,0.415689661,57.8125
99,Composite,TRUE,0.568730831,36.90557439,36.94061439,0.03504,114.6875,59.89297945,118.9683219,59.07534247,21.83400713,1151.012505,1.52277835,-104.6631401,0.240301257,116.3998288
100,Composite,TRUE,0.603953183,37.11113033,37.14587833,0.034748,59.31460084,57.2137605,117.0877101,59.87394958,28.35732201,547.892132,6.903495958,-103.3587509,0.293455683,117.0877101
101,Composite,TRUE,0.764699876,37.51761638,37.55820838,0.040592,59.31233562,56.16107512,113.9341844,57.77310924,23.83879432,1489.021431,2.247667536,-100.4217955,0.322650935,59.31233562
102,Downward,TRUE,0.75889951,38.23510287,38.25929487,0.024192,102.854496,97.41971344,103.8426383,6.422924901,1.923828588,-199.8093872,1.178789354,-106.6173602,0.297822965,102.3604249
103,Composite,TRUE,0.579897881,53.3369363,53.3774403,0.040504,64.30196115,47.53366847,79.03773351,31.50406504,9.613273795,354.1671883,1.368378983,-100.7625041,0.254973525,66.84261156
104,Downward,TRUE,0.603497148,53.52238857,53.57278857,0.0504,69.8880597,56.82835821,72.99751244,16.16915423,3.849857355,-189.0551535,1.544595205,-90.82011039,0.619607381,71.75373134
105,Harmonic,TRUE,0.74111867,53.7338624,53.8033624,0.0695,64.65317974,55.22321429,65.71428571,10.49107143,3.101557653,-102.3216236,1.074887753,-61.04839319,0.868442592,64.82142857
106,Harmonic,TRUE,0.729457617,53.97084247,54.04372647,0.072884,59.69206204,47.3745438,63.79790146,16.42335766,3.118900082,-129.2950376,1.101218274,-68.39622398,0.813313005,59.23585766
107,Harmonic,TRUE,0.609658122,54.19997282,54.27280082,0.072828,57.63888889,47.83496732,114.8284314,66.99346405,7.822845888,-97.87580565,2.491892648,-73.382914,0.745428254,58.45588235
108,Composite,TRUE,0.58010149,54.41376352,54.45380352,0.04004,56.87950594,41.25450594,113.303117,72.04861111,23.08828421,-290.9966598,8.710284678,-101.2915967,0.293723691,41.25450594
109,Composite,TRUE,0.677777588,54.62795347,54.67156947,0.043616,105.3739316,56.22863248,112.8525641,56.62393162,25.83342982,1615.691521,3.107979543,-101.7642738,0.328388733,57.29700855
110,Composite,TRUE,0.670701861,54.86172667,54.89322267,0.031496,58.984375,57.03125,113.671875,56.640625,26.11210405,1960.109453,4.270022376,-101.4665919,0.314361129,59.9609375
111,Composite,TRUE,0.661882281,55.05786858,55.10429658,0.046428,59.0625,57.5,113.75,56.25,14.68053309,445.4004922,1.493288429,-98.71721973,0.341626504,59.0625
112,Composite,TRUE,0.602257967,55.26535912,55.32791912,0.06256,59.09926471,46.23161765,114.2463235,68.01470588,11.31635418,-110.4286533,2.465777228,-83.5936164,0.644129172,59.09926471
113,Composite,TRUE,0.838105857,55.4750204,55.5322204,0.0572,59.50858779,53.78339695,62.37118321,8.58778626,1.643490123,-76.58166055,1.052022767,-96.4676071,0.385983599,59.50858779
114,Composite,TRUE,0.672602892,55.71453413,55.78369013,0.069156,108.3415033,56.87091503,113.2434641,56.37254902,25.79977072,1012.162119,2.637811069,-100.4120573,0.278534932,106.7075163
115,Composite,TRUE,0.705232143,55.92478106,55.98922906,0.064448,59.46895425,54.56699346,115.0245098,60.45751634,12.05563411,-74.79698289,2.309382604,-92.07533381,0.493602652,59.46895425
116,Composite,TRUE,0.753838301,56.1532382,56.2123102,0.059072,115.3697183,59.91197183,118.0105634,58.09859155,21.76686903,720.9439511,2.336104309,-99.64577442,0.341001542,116.25
117,Composite,TRUE,0.605021119,56.39675992,56.46383192,0.067072,58.04924242,40.05681818,112.9734848,72.91666667,10.30807511,-296.2701041,2.622556941,-95.80621653,0.381913813,58.99621212
118,Composite,TRUE,0.686406314,56.6208533,56.6658533,0.045,58.81944444,53.85912698,96.51785714,42.65873016,4.275677591,-120.2989557,1.359152792,-91.84943872,0.512866713,58.81944444
119,Composite,TRUE,0.614114046,56.85224982,56.91526982,0.06302,57.42753623,40.2173913,94.56521739,54.34782609,8.869283381,-384.2026278,1.456074126,-94.81898669,0.43043925,58.33333333
120,Composite,TRUE,0.761107922,57.38422954,57.42447754,0.040248,56.18644068,41.3559322,107.0338983,65.6779661,20.7584599,-309.7741165,3.277155857,-100.7924924,0.319860766,57.24576271
121,Composite,TRUE,0.686644614,57.60630119,57.63910519,0.032804,111.9642857,98.57142857,116.4285714,17.85714286,4.478764857,-442.938429,1.08658814,-97.23127039,0.384566753,111.9642857
122,Composite,TRUE,0.64323616,57.8250394,57.8806394,0.0556,113.2142857,53.39285714,115.8928571,62.5,23.30867006,648.6843972,6.021052015,-94.08486044,0.489271482,114.1071429
123,Composite,TRUE,0.809324741,58.04024286,58.10161886,0.061376,111.6576087,58.21557971,117.0923913,58.87681159,21.86093333,576.3726546,2.957770814,-88.6061393,0.60538,115.2807971
124,Composite,TRUE,0.808247149,58.26463045,58.33227845,0.067648,60.01644737,55.08223684,116.7598684,61.67763158,24.50674876,543.6432278,5.668963191,-91.9183589,0.55593778,59.19407895
125,Composite,TRUE,0.601648152,58.49546765,58.55648765,0.06102,59.51388889,53.03240741,117.8472222,64.81481481,21.08963486,166.8877438,4.349820089,-91.47025818,0.54496914,58.58796296
126,Composite,TRUE,0.771007538,58.73453336,58.80123336,0.0667,111.8878425,53.66866438,117.8809932,64.21232877,25.84110251,753.9163542,7.103259658,-88.05104491,0.666304172,114.4563356
127,Composite,TRUE,0.712860227,58.96136241,59.05066641,0.089304,112.9347826,58.92663043,119.388587,60.46195652,21.80115605,106.0885081,5.348449643,-95.38010492,0.462360708,118.0298913
128,Composite,TRUE,0.695656121,59.20989512,59.26399112,0.054096,113.9635791,55.51034173,118.459982,62.94964029,25.98259211,202.7699451,3.94120169,-90.68199563,0.592023334,117.5607014
129,Composite,TRUE,0.681098342,59.43009275,59.48511275,0.05502,59.21401515,48.79734848,117.9261364,69.12878788,27.19679433,-1179.93653,3.190036438,-88.04950605,0.624358226,57.32007576
130,Composite,TRUE,0.56836307,59.64827288,59.74124888,0.092976,111.3953025,54.86664013,120.9494427,66.08280255,19.41810654,151.7486008,3.683113197,-94.70247875,0.448612571,117.7647293
131,Composite,TRUE,0.664613366,59.88711295,59.96381695,0.076704,90.08954661,54.45741393,114.5868367,60.12942279,23.7557899,600.278117,3.086733268,-96.12808931,0.428652511,59.93397887
132,Composite,TRUE,0.703868806,60.11731815,60.20138215,0.084064,58.16652098,38.06162587,117.6070804,79.54545455,11.87777062,-332.3526673,3.16082669,-91.00878174,0.524842839,59.04064685
133,Composite,TRUE,0.755200028,60.38418189,60.42172989,0.037548,58.48600509,55.15267176,109.3193384,54.16666667,16.5190011,527.9780343,3.915326492,-95.65683023,0.409400085,59.31933842
134,Composite,TRUE,0.631971002,60.63259797,60.64254197,0.009944,43.91995614,42.82346491,43.91995614,1.096491228,0.42494889,-91.0898131,1.017777009,-107.7342281,0.224811006,43.91995614
135,Composite,TRUE,0.652314425,60.8502861,60.8847861,0.0345,104.4375,50.4375,108.4375,58,17.56169426,-779.1652214,2.632798187,-106.8800248,0.221144904,101.4375
136,Composite,TRUE,0.803660154,61.08546893,61.12763293,0.042164,108.9002863,56.16591126,108.9002863,52.734375,7.126768325,-131.5973347,2.341420205,-99.6006965,0.316695069,56.16591126
137,Composite,TRUE,0.730133176,61.34705835,61.36280235,0.015744,103.4249569,46.973344,108.4652795,61.49193548,10.59694382,-1463.410471,1.216678404,-103.9626314,0.269763798,101.4088279
138,Composite,TRUE,0.741997242,61.75122567,61.79964167,0.048416,106.9320255,56.7495438,113.3188869,56.56934307,26.74092158,1374.553032,3.771508338,-99.37548696,0.368816949,57.66195255
139,Composite,TRUE,0.765421271,61.99672392,62.03928392,0.04256,58.40951493,56.54384328,112.5139925,55.97014925,25.06178933,1576.046556,2.626277907,-99.58078143,0.341394044,58.40951493
140,Composite,TRUE,0.731377542,62.24848958,62.28188558,0.033396,100.870667,53.73951946,104.9690277,51.2295082,8.115151226,120.3610934,1.464889346,-101.8221233,0.293186958,100.870667
141,Downward,TRUE,0.790067971,62.92342646,62.96985446,0.046428,72.05479452,61.49543379,77.47716895,15.98173516,4.156943498,-139.5531859,1.817699165,-90.41622022,0.67327041,71.76940639
142,Downward,TRUE,0.912454069,63.17317377,63.21511377,0.04194,72.01388889,61.33012821,75.21901709,13.88888889,3.553813608,-195.8263165,2.326764214,-91.06251976,0.662328773,71.47970085
143,Downward,TRUE,0.690614462,63.40005737,63.44210537,0.042048,71.61931818,57.41477273,74.46022727,17.04545455,4.598383235,-292.8669911,1.362962911,-94.40829641,0.553675936,69.34659091
144,Downward,TRUE,0.74226743,63.64670299,63.68788699,0.041184,72.2785804,55.94692211,74.79114322,18.84422111,5.166590651,-228.3244553,1.714276202,-87.52286673,0.702940366,73.53486181
