ID,Label,Accepted,Score,Begin Time (s),End Time (s),Call Length (s),Principal Frequency (kHz),Low Freq (kHz),High Freq (kHz),Delta Freq (kHz),Frequency Standard Deviation (kHz),Slope (kHz/s),Sinuosity,Mean Power (dB/Hz),Tonality,Peak Freq (kHz)
16,2Syllabes,TRUE,0.700382471,4.818318746,4.856090746,0.037772,68.69869403,59.37033582,98.5494403,39.17910448,14.04549969,962.6925963,2.072296321,-93.92030835,0.535926956,67.76585821
17,Complex,TRUE,0.785359323,5.000986383,5.034882383,0.033896,64.24887892,60.60538117,71.8161435,11.21076233,3.405127673,-129.1526357,2.048814248,-90.73276823,0.673475937,69.57399103
18,Complex,TRUE,0.746198058,5.405978264,5.441750264,0.035772,64.82536765,63.21691176,68.27205882,5.055147059,1.78187189,-134.4712757,1.326282121,-84.41749085,0.80343828,65.97426471
19,Upward,TRUE,1,5.605201984,5.611753984,0.006552,52.78145098,46.87593917,59.67121476,12.79527559,3.697878607,1721.110411,1.072194396,-101.0147985,0.421356508,52.78145098
20,Upward,TRUE,0.735082805,22.93846032,22.95222032,0.01376,92.57267442,87.48546512,94.02616279,6.540697674,1.847403842,4.115509963,1.349960933,-80.93934407,0.772185252,92.57267442
21,Chevron,TRUE,1,23.08093338,23.10508938,0.024156,73.15134418,52.77090939,79.94482244,27.17391304,8.083363428,-595.553455,2.054766751,-70.47578686,0.798104913,79.94482244
22,Composite,TRUE,0.681661963,23.24578892,23.32408892,0.0783,62.40778823,27.06296065,73.61468479,46.55172414,10.66079686,-460.1816073,1.089457342,-75.35695736,0.740123761,69.06580764
23,Composite,TRUE,0.845420837,23.44880319,23.50340319,0.0546,64.75667939,54.73759542,72.86736641,18.12977099,4.719879427,-276.1856175,1.10048957,-66.72013555,0.874736063,70.00477099
24,Downward,TRUE,0.690025628,23.65252126,23.70972126,0.0572,63.57466063,50.56561086,71.49321267,20.92760181,4.969896788,-233.5088243,1.75447098,-71.24273926,0.855091168,70.92760181
25,Downward,TRUE,0.90192771,23.85000507,23.89776507,0.04776,66.6504397,52.20320352,74.81626884,22.61306533,6.181657107,-384.3785307,1.508257724,-80.44793585,0.761962545,73.55998744
26,Downward,TRUE,0.702660799,24.00723502,24.08870302,0.081468,62.84389269,45.14982877,71.40553653,26.25570776,7.501870383,-308.6786573,1.755875439,-78.01066994,0.763653167,62.84389269
27,Complex,TRUE,0.810885966,24.23007147,24.27039147,0.04032,65.49107143,61.52281746,70.94742063,9.424603175,2.644342968,-173.7764002,1.415941411,-76.53886171,0.829713394,64.99503968
28,Upward,TRUE,0.796167612,24.42776565,24.45451765,0.026752,70.47619048,56.78571429,72.26190476,15.47619048,3.586013061,23.40252217,1.957082888,-78.37183766,0.785370099,72.26190476
29,Upward,TRUE,0.509333611,24.77240509,24.78203709,0.009632,94.24418605,87.70348837,100.7848837,13.08139535,5.618901892,-308.0916486,3.13385157,-107.567831,0.29328523,94.24418605
30,Downward,TRUE,0.5954054,29.1046501,29.1720461,0.067396,61.8919335,44.03479064,69.89685961,25.86206897,6.913385472,-319.3493166,1.175448432,-74.83595486,0.726836591,63.12346059
31,Downward,TRUE,0.920603514,29.32151954,29.39130754,0.069788,64.375,55,73.75,18.75,4.072637616,-143.8720201,1.916008524,-72.76167622,0.834496995,71.66666667
32,Composite,TRUE,0.628596008,29.52507615,29.58854415,0.063468,63.62980769,47.25537089,71.32211538,24.0667445,6.439241126,-320.8300162,1.054046832,-86.93943374,0.58263188,66.51442308
33,Downward,TRUE,0.881628513,29.73216659,29.79514259,0.062976,63.60323887,56.01214575,71.70040486,15.68825911,3.812055346,-181.264376,1.406943147,-86.48266285,0.683432431,64.10931174
34,Downward,TRUE,0.606439292,29.97097425,30.00157425,0.0306,64.71813725,57.36519608,66.18872549,8.823529412,2.663755992,-221.8827126,1.771992748,-92.13576647,0.599638922,65.69852941
35,Downward,TRUE,0.758142292,30.12941983,30.17284783,0.043428,65.86206897,56.1637931,71.25,15.0862069,4.049521023,-259.8736128,1.919059813,-86.43643172,0.662305942,65.86206897
36,2Syllabes,TRUE,0.726731062,30.31988118,30.38150918,0.061628,65.06020642,57.03268349,83.40883028,26.37614679,5.588320245,-13.87380848,2.500081628,-85.70905806,0.716587862,62.19323394
37,Upward,TRUE,0.784599483,30.52565878,30.56761078,0.041952,69.23398014,62.91629061,70.58777076,7.671480144,1.726696444,-14.64561077,1.335315484,-76.14203881,0.833957171,70.13650722
38,Chevron,TRUE,0.757168412,32.09814666,32.11873866,0.020592,61.63017516,50.48367834,64.01871019,13.53503185,3.457426791,-219.7578588,1.389119177,-93.74924727,0.635276461,62.4263535
39,Chevron,TRUE,0.727132559,32.6551687,32.6676327,0.012464,61.47103659,53.08689024,64.51981707,11.43292683,3.528621689,-440.1448814,1.908625429,-100.9162803,0.482858834,64.51981707
40,Downward,TRUE,0.805912614,33.2072778,33.2536778,0.0464,62.8125,46.5625,68.4375,21.875,6.954881679,-400.7159556,2.080052354,-84.53801221,0.748652697,64.6875
41,Downward,TRUE,0.895412385,33.39157755,33.44197755,0.0504,64.23611111,55.34722222,73.125,17.77777778,4.817960008,-299.9596693,1.667589132,-79.6037227,0.814266697,66.45833333
42,Upward,TRUE,0.600099146,34.69053981,34.70277981,0.01224,98.89093137,94.39746732,106.6523693,12.25490196,4.51528011,520.5769868,1.50343221,-107.5574041,0.320706277,96.84844771
43,Upward,TRUE,0.601345956,34.86479067,34.87235067,0.00756,86.57726378,84.60875984,100.3567913,15.7480315,5.491488006,2059.140585,1.238587238,-99.65399496,0.472479308,84.60875984
44,Complex,TRUE,0.815627754,35.36402038,35.39002438,0.026004,66.94128788,61.57512626,71.04482323,9.46969697,2.961660836,-127.9161103,1.430614243,-86.80407213,0.723677831,70.4135101
45,2Syllabes,TRUE,0.567246079,35.55051271,35.55792871,0.007416,79.80035232,58.16573693,96.6272754,38.46153846,15.44616569,-4571.297939,2.99585232,-102.0742126,0.326007995,94.22342924
46,Upward,TRUE,0.611882091,35.86254399,35.88533999,0.022796,63.97321429,53.25892857,71.11607143,17.85714286,4.986467352,554.6789476,1.45319685,-100.5190888,0.486034204,63.08035714
47,Downward,TRUE,0.717816949,39.22462932,39.28118932,0.05656,62.91256158,49.98152709,77.07512315,27.09359606,7.222754764,-319.9115518,2.713208459,-91.12989392,0.612818819,75.22783251
48,Complex,TRUE,0.712344587,39.41459107,39.45487107,0.04028,69.70394737,65.47462406,73.46334586,7.988721805,1.970465037,-8.670582383,1.824075075,-76.22238067,0.808557005,71.58364662
49,2Syllabes,TRUE,0.635286331,39.59694756,39.62664356,0.029696,68.47141473,58.78149225,99.47916667,40.69767442,11.81880817,688.8907768,2.883279621,-96.42244597,0.481121914,69.44040698
50,Composite,TRUE,0.644802153,42.38915916,42.45831916,0.06916,63.12977099,49.77099237,96.45472009,46.68372773,13.06732684,159.5871725,1.452271436,-94.4026689,0.46179069,73.6259542
51,Complex,TRUE,0.71893841,42.62314151,42.64570951,0.022568,66.82912844,61.09518349,71.4162844,10.32110092,2.387231651,293.1934796,1.370472684,-95.98832652,0.578197401,68.54931193
52,2Syllabes,TRUE,0.658850253,42.80337326,42.83043726,0.027064,62.5,58.75,70.625,11.875,3.202172114,216.3857295,1.95522822,-99.89306659,0.421776571,62.5
53,Downward,TRUE,0.729067326,42.99225527,43.00479527,0.01254,59.01785714,53.06547619,60.20833333,7.142857143,1.853460304,-254.4378996,2.321078407,-102.7426863,0.449651979,58.42261905
54,Composite,TRUE,0.89739877,43.84102337,43.88556737,0.044544,61.25484496,42.84399225,118.4253876,75.58139535,10.8564833,-373.6663664,3.814155845,-90.12829695,0.561924625,63.19282946
55,Composite,TRUE,0.920736134,44.04411434,44.09171434,0.0476,63.4375,47.8125,117.6041667,69.79166667,10.44107084,-532.3729667,2.051884822,-82.30830383,0.712641449,65.52083333
56,Composite,TRUE,0.783013821,44.26426884,44.30446884,0.0402,65.33940397,56.23344371,91.8294702,35.59602649,4.988524711,-183.6496748,2.201059656,-83.62213913,0.752247919,66.16721854
57,Downward,TRUE,0.852036178,44.65276441,44.69666841,0.043904,64.3194797,49.0910533,70.66465736,21.57360406,6.28022952,-383.0104725,1.520723708,-86.48828335,0.706809005,66.85755076
58,Composite,TRUE,0.788291216,44.86693407,44.90482207,0.037888,66.84701445,55.102048,94.53157821,39.4295302,5.200912913,-295.8082866,1.446833263,-90.71383908,0.499263246,65.1691621
59,Composite,TRUE,0.805657566,45.30369249,45.35470449,0.051012,64.08368644,51.37182203,101.1599576,49.78813559,6.007716788,-225.1110166,1.473951053,-91.18120359,0.555023311,66.20233051
60,Downward,TRUE,0.726520479,45.51020498,45.56012498,0.04992,65.74519231,49.71955128,72.15544872,22.43589744,6.089630047,-343.9248539,1.453210719,-90.8822084,0.639338519,64.46314103
61,Upward,TRUE,0.712754786,47.51049545,47.53121545,0.02072,95.48723118,85.40658602,96.8313172,11.42473118,3.298569823,418.7406857,1.177141064,-99.00330047,0.507185017,95.48723118
62,Chevron,TRUE,0.712044716,47.89412511,47.91060511,0.01648,61.01751208,54.97886473,62.22524155,7.246376812,2.17407279,-134.1963932,1.507175928,-97.82528478,0.569829728,61.62137681
63,Upward,TRUE,0.709831595,49.20170364,49.21629564,0.014592,91.3001943,84.82351036,92.59553109,7.772020725,3.061209256,600.2852048,1.093037757,-102.5090633,0.383633243,85.47117876
64,Downward,TRUE,0.576357186,50.07890696,50.12484296,0.045936,63.80653266,54.38442211,77.62562814,23.24120603,4.378011133,-253.4141256,2.073304718,-90.75672011,0.600058981,65.06281407
65,Downward,TRUE,0.520096004,50.15033915,50.16352315,0.013184,46.99728261,43.97795894,50.01660628,6.038647343,1.936082231,-463.4170398,1.067531053,-102.816367,0.446608454,48.20501208
66,2Syllabes,TRUE,0.71659714,50.30784194,50.37184194,0.064,63.03691466,45.00208879,70.49960123,25.49751244,8.237973649,-394.3960592,1.880198026,-89.55267825,0.583853614,66.76825795
67,Downward,TRUE,0.703848481,50.52611398,50.56272198,0.036608,64.51923077,53.10096154,68.72596154,15.625,3.04011166,-197.9451708,1.97428846,-94.01239178,0.594101369,64.51923077
68,Downward,TRUE,0.735808253,50.73447363,50.77805763,0.043584,64.10087719,50.94298246,66.29385965,15.35087719,4.33317107,-242.1956204,1.4628695,-91.62798187,0.650282981,65.19736842
69,Downward,TRUE,0.752931595,50.94353438,50.96534238,0.021808,81.79563492,75.18187831,83.11838624,7.936507937,2.94933555,-301.9024228,1.398846243,-99.92398322,0.449610226,81.79563492
70,Composite,TRUE,0.857753873,51.31623774,51.35993774,0.0437,62.80172414,45.56034483,118.8362069,73.27586207,8.424896535,-490.950096,1.341954948,-94.14044142,0.47064657,63.87931034
71,Downward,TRUE,0.604070842,51.49235811,51.53089811,0.03854,65.98604369,57.79429612,71.14381068,13.34951456,3.1190467,-242.6352253,1.328145915,-80.33024001,0.719741779,64.4690534
72,Composite,TRUE,0.572353542,51.53808023,51.55826823,0.020188,84.03846154,47.98076923,92.45192308,44.47115385,19.80601807,-335.0854905,2.625632175,-100.7905208,0.357523662,84.03846154
73,Upward,TRUE,0.683688521,51.69739545,51.73465545,0.03726,66.5625,62.95673077,70.76923077,7.8125,2.37217412,-142.4741343,1.298313517,-80.70804525,0.766300029,67.76442308
74,Complex,TRUE,0.805493534,51.89121862,51.92800262,0.036784,66.78571429,57.26190476,70.95238095,13.69047619,2.675003496,154.2790132,1.936723407,-83.52660429,0.764293773,67.38095238
75,Chevron,TRUE,0.700830758,55.71956881,55.73499681,0.015428,56.76470588,53.08823529,57.99019608,4.901960784,1.519195027,73.4464582,1.354324424,-100.2469034,0.488921511,57.37745098
76,Composite,TRUE,0.646677434,57.37069195,57.40717195,0.03648,59.79166667,47.29166667,62.91666667,15.625,4.085780743,-273.0502319,1.132643754,-91.51758921,0.531956259,62.91666667
77,Downward,TRUE,0.733017862,57.42454948,57.44195348,0.017404,72.58152174,68.50543478,73.39673913,4.891304348,1.424602869,-189.5937394,1.223506966,-91.97278285,0.691948572,71.76630435
78,2Syllabes,TRUE,0.631787658,57.64248846,57.67373646,0.031248,61.46653543,50.63976378,94.93110236,44.29133858,8.943643064,-544.5605362,1.942322606,-93.34864297,0.513424723,62.4507874
79,Downward,TRUE,0.789091766,58.03238318,58.07647918,0.044096,64.00821596,51.6842723,68.70305164,17.01877934,4.242661562,-233.1370334,2.112294181,-83.43959771,0.766077999,64.59507042
80,Downward,TRUE,0.870585978,58.25291296,58.30252096,0.049608,64.16223404,47.40691489,69.74734043,22.34042553,5.161934661,-248.7587795,2.737664569,-85.66421079,0.713781873,67.61968085
81,2Syllabes,TRUE,0.640920162,58.46080065,58.51521665,0.054416,66.875,51.59722222,88.40277778,36.80555556,8.735457949,207.8900891,1.933091186,-90.62264352,0.581748427,68.26388889
82,Chevron,TRUE,0.764617443,61.63553338,61.66810138,0.032568,63.36158192,45.70621469,66.89265537,21.18644068,6.320190698,-255.2520401,2.823817525,-85.40021887,0.743864121,66.18644068
83,Chevron,TRUE,0.674515724,62.22326781,62.24230781,0.01904,62.53289474,50.10599415,63.99488304,13.88888889,3.644874137,-243.0645579,1.603333402,-82.17705852,0.806712136,63.26388889
84,Chevron,TRUE,0.653936446,62.42328973,62.44254573,0.019256,87.90606287,79.67252994,90.90007485,11.22754491,2.681410337,-183.3213908,1.450652793,-97.1939233,0.529077687,87.90606287
85,Downward,TRUE,0.633499205,63.45758081,63.49168481,0.034104,65.14093137,57.1752451,71.26838235,14.09313725,4.643751536,-381.522442,1.393976125,-91.12536765,0.606967777,70.04289216
86,Chevron,TRUE,0.838743389,65.76449465,65.78609465,0.0216,65.13888889,51.94444444,67.22222222,15.27777778,3.730395901,-161.7881322,1.800330033,-89.34560189,0.678298235,66.52777778
87,Complex,TRUE,0.56622833,66.33836695,66.41049495,0.072128,59.14351852,41.39660494,84.60648148,43.20987654,10.17798284,-331.1783177,2.916024854,-93.43539029,0.441459277,69.94598765
88,Downward,TRUE,0.603837967,66.54640246,66.62187446,0.075472,62.08229694,42.41937559,71.91375761,29.49438202,7.305791287,-320.5641689,1.164776829,-84.70802311,0.635690104,71.91375761
89,Downward,TRUE,0.786995649,66.76296953,66.81135353,0.048384,65.86805556,56.97916667,70.86805556,13.88888889,3.875024844,-154.3123968,1.976443267,-85.00185176,0.749899049,67.53472222
90,2Syllabes,TRUE,0.784606814,66.95926403,67.03051203,0.071248,62.14498299,45.0408683,85.85721299,40.81634469,8.211679411,-104.9969386,1.493842579,-90.5113976,0.52323385,66.15025915
91,Downward,TRUE,0.853788316,67.18218763,67.23009563,0.047908,65.55759804,50.23897059,70.45955882,20.22058824,5.862721262,-315.5404795,1.845638949,-90.78140931,0.605930197,68.62132353
92,2Syllabes,TRUE,0.677529335,67.37896848,67.42578048,0.046812,62.7596831,44.71390845,85.2068662,40.49295775,8.058210782,-511.2959323,1.371276462,-94.91685279,0.451083206,66.7209507
93,Complex,TRUE,0.860195041,67.58613884,67.63175084,0.045612,61.48351648,47.06043956,70.41208791,23.35164835,7.059484157,-330.8936197,1.67051129,-90.86276497,0.61971727,70.41208791
94,2Syllabes,TRUE,0.690481484,67.79706181,67.83922181,0.04216,64.0625,51.46169355,106.9052419,55.44354839,11.30874334,-648.7267121,2.585462303,-90.35211758,0.578104484,65.57459677
95,2Syllabes,TRUE,0.593760967,69.31774572,69.33669772,0.018952,63.67788462,57.66826923,97.33173077,39.66346154,8.142735438,-517.8120546,1.547010416,-94.15506125,0.518514502,64.87980769
96,Chevron,TRUE,0.635328352,69.49957178,69.52102378,0.021452,64.8670977,53.37284483,69.17744253,15.8045977,5.28453936,-528.3919449,1.659935656,-96.81355687,0.53841467,67.02227011
97,Composite,TRUE,0.714607775,70.30456803,70.32444003,0.019872,54.25925926,47.31481481,90.13888889,42.82407407,9.203348062,-802.0822032,1.523415368,-97.88517051,0.383028736,54.25925926
98,Composite,TRUE,0.710676432,72.99634971,73.02511771,0.028768,58.26388889,49.71688034,113.8194444,64.1025641,18.43130457,-1543.644973,2.61023153,-100.2365669,0.338404798,86.04166667
99,2Syllabes,TRUE,0.906400502,74.11347996,74.16280396,0.049324,59.74702381,45.16369048,77.30654762,32.14285714,7.788369363,-459.035987,2.90321037,-94.9304797,0.50895544,64.21130952
100,Complex,TRUE,1,74.36135929,74.37134329,0.009984,73.57236087,67.09567694,74.22002927,7.124352332,1.842546188,-331.7669485,2.275084339,-103.1887311,0.431351247,73.57236087
101,Chevron,TRUE,0.737570822,74.77048156,74.79228556,0.021804,85.77267932,81.28955696,86.56381857,5.274261603,1.633059641,-81.27645839,1.411993601,-87.24288098,0.739554599,86.56381857
102,Chevron,TRUE,0.724452674,74.96273258,74.98966058,0.026928,65.38159548,52.1906407,66.63787688,14.44723618,3.686299585,-205.2747397,1.610717322,-89.9968878,0.671391837,66.00973618
103,Frequency_Step,TRUE,0.599257171,75.15171575,75.17630775,0.024592,57.78329439,49.6057243,98.67114486,49.06542056,19.41846097,389.9347963,2.353053935,-100.5615313,0.37919945,92.83002336
104,Chevron,TRUE,0.684966505,75.32971488,75.34238688,0.012672,83.89204545,78.21022727,85.3125,7.102272727,2.017087226,-442.3399754,1.189216946,-101.4997388,0.470970367,83.89204545
105,2Syllabes,TRUE,0.700920761,76.50252599,76.50803399,0.005508,67.34567901,56.54320988,98.20987654,41.66666667,16.59768465,-7092.878785,1.978579969,-100.9592599,0.449311054,65.80246914
106,2Syllabes,TRUE,0.694051683,82.96853661,83.02839661,0.05986,63.43446602,44.32038835,69.80582524,25.48543689,8.712470222,-417.1740466,1.836636653,-83.57709013,0.686575544,69.19902913
107,Downward,TRUE,0.843466401,83.17731896,83.22405896,0.04674,65.15169903,51.19538835,68.79247573,17.59708738,3.919509813,-227.2863734,1.326984105,-77.05531157,0.819784314,66.36529126
108,Composite,TRUE,0.910523176,83.40085736,83.45335736,0.0525,62.04861111,47.66369048,66.51289683,18.84920635,5.365111139,-290.2642277,1.139226135,-92.23863722,0.504609482,65.52083333
109,Chevron,TRUE,0.555661738,83.61264669,83.61928269,0.006636,79.88970588,79.10189076,80.67752101,1.575630252,0.557069418,46.16825633,1.282842712,-106.9209001,0.30224335,80.15231092
110,Downward,TRUE,0.861492038,89.05691516,89.11045116,0.053536,62.29166667,53.95833333,64.375,10.41666667,2.828789002,-112.8594734,1.470569255,-91.31654346,0.584502313,62.29166667
111,Downward,TRUE,0.654929578,89.24504276,89.29180276,0.04676,63.06547619,57.11309524,64.55357143,7.44047619,2.143866185,-146.7195914,1.06408148,-88.86472029,0.524230608,64.55357143
112,Complex,TRUE,0.610505104,89.30461012,89.31569812,0.011088,84.43181818,82.53787879,86.32575758,3.787878788,1.346989225,176.5034909,1.426551223,-101.9881955,0.415322771,83.16919192
113,Downward,TRUE,0.872440994,89.44306043,89.49238443,0.049324,65,53.0952381,70.35714286,17.26190476,3.91704669,-233.385663,1.304346542,-89.86564898,0.647241584,67.38095238
114,Composite,TRUE,0.699118853,89.64639666,89.66967666,0.02328,65.77806122,60.67602041,119.3494898,58.67346939,11.83813642,632.6197387,1.415383493,-100.1874022,0.366605648,65.77806122
115,Upward,TRUE,0.847396731,89.99330797,90.02364797,0.03034,77.94969512,65.75457317,82.2179878,16.46341463,3.662329332,221.8854171,2.225123031,-78.1714685,0.811512052,79.16920732
116,Upward,TRUE,0.762718201,90.18418425,90.19822425,0.01404,72.51908397,63.45419847,80.62977099,17.17557252,5.922065189,1299.998043,1.462828332,-91.60082405,0.619578034,79.67557252
117,Composite,TRUE,0.670671523,91.04930501,91.08520901,0.035904,65.02114662,58.44219925,100.7354323,42.29323308,12.70692423,796.1735425,2.084978793,-95.09407113,0.48654001,65.02114662
118,Chevron,TRUE,0.68724668,91.43881102,91.47527502,0.036464,65.97383721,49.98546512,69.60755814,19.62209302,4.968620815,-142.9356011,1.405647461,-88.20383633,0.682522145,68.15406977
119,Downward,TRUE,0.600879669,91.8116335,91.8731335,0.0615,62.19356796,42.16929612,69.47512136,27.30582524,8.304282628,-296.8579771,2.188874409,-84.08585479,0.742304761,61.58677184
120,Downward,TRUE,0.800033569,92.05237614,92.12092014,0.068544,63.29236402,52.30910042,69.56851464,17.25941423,5.301056277,-194.9572922,1.947089984,-78.26616203,0.778329353,68.52248954
121,Composite,TRUE,0.694508553,92.25526726,92.32268326,0.067416,61.86124214,42.20715409,82.30149371,40.09433962,9.264585488,-181.459775,2.970757896,-79.98230494,0.697147132,65.79205975
122,Composite,TRUE,0.718325496,92.48453467,92.50414267,0.019608,75.42482576,37.38134749,76.51178228,39.13043478,10.04809427,-445.3649511,4.502806827,-101.8552557,0.380599189,73.25091271
123,2Syllabes,TRUE,0.754756272,93.06450644,93.11728644,0.05278,63.03308824,45.87622549,68.54779412,22.67156863,8.115383893,-442.4810857,1.582358782,-82.45628852,0.741951842,66.70955882
124,2Syllabes,TRUE,0.800244808,93.66270361,93.71255961,0.049856,65.89962121,45.44507576,84.83901515,39.39393939,7.970255747,-109.4485026,2.354048607,-90.44797342,0.591308901,66.65719697
125,Downward,TRUE,0.657307208,94.05852114,94.09601714,0.037496,63.37155963,51.61697248,66.52522936,14.90825688,5.807182073,-416.965985,1.537647417,-95.76466071,0.544925263,66.52522936
126,Complex,TRUE,0.782852769,95.3239799,95.3559399,0.03196,78.16489362,74.97340426,81.35638298,6.382978723,1.973206716,-144.5575967,1.304802629,-84.22121652,0.774708649,79.2287234
127,Chevron,TRUE,0.792943895,95.9496376,95.9779576,0.02832,86.77874473,81.50448312,88.36102321,6.856540084,1.991553395,-57.67371901,1.382653806,-88.6338937,0.712938045,85.19646624
128,Downward,TRUE,0.837511301,96.74594412,96.78589612,0.039952,64.87390351,54.45723684,71.45285088,16.99561404,3.994025826,-100.9506602,2.288856436,-86.07941826,0.740657521,64.87390351
129,Downward,TRUE,0.713418543,96.96196034,97.00486434,0.042904,64.35151734,44.84284682,67.9642341,23.12138728,6.517815556,-442.5255651,1.261855316,-90.00801498,0.624943667,66.5191474
130,2Syllabes,TRUE,0.637130857,97.18043541,97.22385541,0.04342,65.04464286,49.41964286,67.27678571,17.85714286,4.468561796,-257.3896298,1.250058679,-92.62662148,0.492140029,66.5327381
131,Composite,TRUE,0.645594716,106.794856,106.828892,0.034036,59.85728346,50.01476378,110.0541339,60.03937008,9.985830431,-414.6881027,2.27990032,-94.11018125,0.456857943,58.8730315
132,Composite,TRUE,0.810584664,106.9877134,107.0528334,0.06512,63.06208054,42.92785235,92.42449664,49.4966443,8.834982912,-403.1711048,2.142161526,-85.30801762,0.642160604,65.57885906
133,Composite,TRUE,0.73399353,107.2554253,107.2979253,0.0425,65.41170635,47.55456349,114.0228175,66.46825397,10.36409377,-541.0744891,1.487195837,-90.26434443,0.561487781,63.42757937
134,D.Chevron,TRUE,0.880232155,109.4729749,109.5379549,0.06498,61.49038462,55.3715035,68.04632867,12.67482517,2.33141618,-93.89940466,1.760160694,-90.36971757,0.646757328,60.61625874
135,Downward,TRUE,0.698568881,109.6759064,109.7288984,0.052992,62.76442308,46.53846154,72.37980769,25.84134615,6.4289085,-364.168359,1.873093897,-95.64225267,0.511488117,62.16346154
136,Downward,TRUE,0.815114617,109.8929605,109.9400565,0.047096,64.00735294,46.2377451,69.52205882,23.28431373,6.56093299,-410.4719842,1.352012777,-92.60626397,0.576563945,68.90931373
137,Downward,TRUE,0.847895265,110.1299592,110.1650552,0.035096,62.07848837,49.86918605,64.40406977,14.53488372,4.078512257,-309.2476928,1.340457434,-97.46107241,0.51262031,63.24127907
138,Complex,TRUE,0.74879539,110.3802362,110.4240962,0.04386,59.60784314,54.46078431,64.26470588,9.803921569,2.883820462,-129.5278709,2.124753119,-95.34639252,0.605199718,61.32352941
139,Downward,TRUE,0.804230154,110.5624268,110.5969108,0.034484,64.52119099,57.54694206,67.74007511,10.19313305,2.876076829,-269.2623435,1.15489788,-88.76254347,0.670854606,65.59415236
140,Downward,TRUE,0.816568315,110.7351649,110.7944609,0.059296,63.06078767,46.50827626,69.33932648,22.83105023,5.255682379,-276.6514149,1.157857918,-93.29037507,0.558768357,66.48544521
141,Downward,TRUE,0.846952856,110.9273256,110.9913336,0.064008,64.26470588,53.48039216,69.65686275,16.17647059,3.792896635,-182.0995156,1.210070441,-82.37679309,0.730721909,66.2254902
142,Composite,TRUE,0.782232702,111.1369316,111.1792436,0.042312,68.02884615,62.25961538,114.1826923,51.92307692,8.36536724,-102.9859154,2.478989019,-83.1838203,0.728382565,69.95192308
143,Complex,TRUE,0.683388472,113.8443414,113.8671174,0.022776,60.65353881,54.94577626,62.36586758,7.420091324,1.850905997,19.88922674,2.074540757,-97.44353538,0.568966857,61.22431507
